酒店名称,评论日期,评论内容,入住房型
H37,2020-01-14,酒店楼层很高，风景独一无二，浴室落地窗很好,豪华大床房
H37,2020-01-17,非常棒 好,尊享双床房
H37,2020-01-17,非常好，特别是浴室，超喜欢,高级大床房
H37,2020-01-17,性价比高，方便出差，房间非常舒适,高级大床房
H37,2020-01-18,房间大 浴缸大 楼层高 舒服,高级大床房
H37,2020-01-18,lucky服务态度好很不错推荐,高级双床房
H37,2020-01-19,地點好，房間大,高级双床房
H37,2020-01-20,五個字都無法形容,尊享双床房
H37,2020-01-21,挺好的，睡得也好,高级大床房
H37,2020-01-21,不错，还不错,高级大床房
H37,2020-01-21,冲凉房排水堵了，水漫出了浴间,豪华大床房
H37,2020-01-23,房间旧，空气不好不通风！不值这个价格,高级大床房
H37,2020-01-23,非常好的一次体验。带老人来住，很满意。酒店地处闹市商业区，但视野开阔，周围商品市场发达，人流量大，让我们感受到新时代新**的风采！,高级大床房
H37,2020-01-23,都很好！就是酒店地处闹市、批发市场，进出停车场费劲，难找到车位。不过整体环境视野特别棒，让我们看到新时代新**的美好形象！,高级大床房
H37,2020-01-26,房间大，比较干净,豪华大床房
H37,2020-01-26,挺好的，很合适,高级大床房
H37,2020-01-26,过年订了这间东莞最高的酒店，前身是豪华品牌**，现在是黄河集团美思威尔顿。前台小姐姐给所有房间免费升套，54楼看烟花一流。套房非常大，大概80方，衣帽间，浴缸，办公桌都有。这个价钱性价比非常高。位置一流，楼下一个大商场，超市，开车5分钟能到网红顺德菜馆了能，强烈推荐这间！,高级双床房
H37,2020-01-27,早餐在62楼，俯瞰整个**，景色非常棒！房间也很大，交通方便！出差不过的选择！有停车场可以免费停车。,高级大床房
H37,2020-01-28,服务态度很好美金,高级大床房
H37,2020-01-28,服务态度很美金,高级大床房
H37,2020-01-28,服务态度很美金,高级大床房
H37,2020-01-28,服务态度很好美金,高级大床房
H37,2020-01-28,特别适合住,高级大床房
H37,2020-01-29,杭州给我一种古城的感觉，所以酒店设备挺完善的，也是复古风格,高级大床房
H37,2020-01-29,"Hotel room was nice, location was not that great",高级大床房
H37,2020-01-30,酒店的Lucky服务非常好，感谢,高级大床房
H37,2020-01-31,酒店很好很干浄,尊享双床房
H37,2020-01-31,自助餐相当的不错。停车体验极度差，酒店是租的旁边的一个商场的地下停车场，从入口进去简直就是迷宫一样，停好车用了将近两个小时。想好好问下门口的保安，保安就说顺着走就好，你们反应要往上面反应，我们是打工的，就这样的回答。,高级大床房
H37,2020-01-31,前面Lucky非常好,高级大床房
H37,2020-01-31,前台lucky非常好,高级大床房
H37,2020-01-31,前台lucky服务非常好,高级大床房
H37,2020-01-31,前台Lucky非常热情非好,高级大床房
H37,2020-02-01,酒店處於位置非常方便四通八達,家庭亲子套房
H37,2020-02-02,能加床！停車場免費！整體環境不錯??但覺得房間太暗，空調有點問題！服務態度很不錯，而且很容易幫你升級客房，這個非常要點贊??,豪华双床房
H37,2020-02-02,早餐一般還算可以，能加床！算是適合帶小朋友度假！停車場免費！整體環境不錯??但覺得房間太暗，空調有點問題！前台服務員lucky態度很不錯，而且很容易幫你升級客房，這個非常要點贊??,豪华双床房
H37,2020-02-03,很合适非常好,高级大床房
H37,2020-02-03,环境很好很好,高级大床房
H37,2020-02-03,lucky服务热情很好的体验,高级大床房
H37,2020-02-03,房間不錯??,高级大床房
H37,2020-02-06,酒店舒服工作人員態度很好??,高级大床房
H37,2020-02-19,酒店设施齐全，卫生条件很好。周边商圈很多。餐饮 娱乐 健身 设施都很齐全。每次去**，都会住哪。好评,高级大床房
H37,2020-02-19,床底床头柜下打扫不干净,高级大床房
H37,2020-03-05,一如既往的好,高级大床房
H37,2020-03-15,总体不错，房间非常大，想一个小迷宫 早餐也还不错，在**最高的建筑。风景不错。以后还是会来这里入住的,高级大床房
H37,2020-04-07,有早餐 有停车场 属于半空酒店 窗景不错,高级大床房
H37,2020-04-12,Kevin服务好，房间干净,豪华大床房
H37,2020-04-16,lucky服务热情很不错的体验,高级大床房
H37,2020-04-18,位置很便利，附近有很多吃的，设施齐全，酒店整体感受很好，房间也够安静，床也软软的，就是停车场入口不好找，有点迷路，已经是第二次入住了，下次还会继续来，对得起价格的豪华酒店,高级大床房
H37,2020-04-19,lucky服务很好，住了很多次服务好，服务热情设施很好自助餐很好,高级大床房
H37,2020-04-19,lucky服务态度热情很棒,高级大床房
H37,2020-04-19,lucky服务态度热情很好,高级大床房
H37,2020-04-19,lucky服务很好，住了很多次服务好,高级大床房
H37,2020-04-19,lucky服务很好，住了很多次服务好，设施好，很不错,高级大床房
H37,2020-04-19,lucky服务很好，住了很多次服务好，设施好,高级大床房
H37,2020-04-19,lucky服务很好，住了很多次服务好，设施好,高级大床房
H37,2020-04-19,lucky服务很好，住了很多次服务好，很好,高级大床房
H37,2020-04-21,可能是疫情期间，服务一般吧,高级大床房
H37,2020-04-22,地点交通方便,高级大床房
H37,2020-04-22,一般般般般,高级大床房
H37,2020-04-23,酒店硬件设施不错，服务不太好，办理入住及退房时间长，操作不熟练，入住期间也没有任何增值服务，譬如说水果、夜床服务啥的,高级大床房
H37,2020-04-23,酒店太差了，房间太老了，除了高一无是处，厕所的灯突然坏了，客厅的空调不冷，热的我都流汗了，怎么来的4.8分，我都不知道。第一次住4.8分的酒店体验感这么差。,名仕套房
H37,2020-04-23,一直很喜欢的酒店，浴室的镜子拍照很好看,高级大床房
H37,2020-04-23,可以，价格比较合理,高级大床房
H37,2020-04-24,大厅看着挺高档的，写着房间58平方，实际没那么大。实际估计不到三十平方。入住的时候那个男的挺好的，不过今天退房的时候前台摆着一整脸，坏了心情,高级双床房
H37,2020-04-24,服务不错，交通方便，适合出差,高级大床房
H37,2020-04-25,非常好????,高级大床房
H37,2020-04-25,好好好好好,高级大床房
H37,2020-04-27,住着住着价格提高二次，,高级大床房
H37,2020-04-28,**镇最好酒店，总体还行，细节有待提高,高级双床房
H37,2020-04-30,kevin服务好 房间干净够大 还帮忙升级了套房,高级大床房
H37,2020-04-30,kevin服务好 房间干净够大 还帮忙升级了套房,高级大床房
H37,2020-04-30,夜景很好，整栋楼在**一枝独秀,高级大床房
H37,2020-04-30,Lucky服务热情环境很好,高级大床房
H37,2020-05-01,住这里都不想走了,高级大床房
H37,2020-05-01,住的很舒心，,高级大床房
H37,2020-05-01,房间和高层风景特别好（特别是晚上夜景）。客房服务态度也好！周围吃东西买东西也很方便，酒店楼下就是一条商业街。推荐的,高级大床房
H37,2020-05-01,这酒店很适合家庭，商旅长住哦,高级大床房
H37,2020-05-02,黄金服务非常好,高级大床房
H37,2020-05-02,酒店很干净，位置也很好，性价比超级好的一个酒店，周边很多吃的，去万达也近。酒店用的洗漱用具都很不错。,高级大床房
H37,2020-05-02,楼层很高，视野开阔。面积超大,高级大床房
H37,2020-05-03,停车方便，附近吃东西方便，**出差首选。,高级双床房
H37,2020-05-03,环境优美，地理位置好，交通方便，房间舒适卫生，服务人员很热情，乐于提供各种帮助，特别要提出表扬前台工作人员，帮忙做房间升级服务，满足我楼层高的需求。早餐丰富。设施很人性化，网络高速信号好，窗外风景好，房间的格局很好应有尽有。性价比不错，下次还要继续入住。,东方行政房
H37,2020-05-03,Kevin好 环境不错,高级大床房
H37,2020-05-03,酒店交通方便，房间安静，可以看整个**市区。值得推荐入住,东方套房
H37,2020-05-03,哈哈哈哈哈哈哈哈,高级大床房
H37,2020-05-04,还会再来住多一次,高级双床房
H37,2020-05-04,自助早餐非常丰富！酒店房间设备也很完善！酒店卫生也令人感觉不错，犹如一种似家的感觉！酒店的自助西餐品种繁多！令人流连忘返！下次有机会有时间还是选择该酒店入住，酒店附近购物美食非常方便，几乎足不出户享受购物美食乐趣！,高级大床房
H37,2020-05-05,都没好好接过酒店待遇,高级大床房
H37,2020-05-05,没用过早餐，不知道在那,高级大床房
H37,2020-05-06,很捧了sun,高级大床房
H37,2020-05-06,第二天免费升级了套房，非常棒，也许是疫情原因，早餐用餐人数不多，早餐品种还可以再丰富些。五星级酒店标准，比豪门酒店好太多了，装修风格也很大气，推荐入住,高级大床房
H37,2020-05-06,各项都非常好??SUN,高级大床房
H37,2020-05-06,环境好非常棒sun；,高级大床房
H37,2020-05-06,很好非常不错SUN服务热情,豪华大床房
H37,2020-05-07,早餐非常好??，房间卫生很好??就算疫情期间也非常安心放心住，房间视野非常好还升级了非常棒的房间，走的时候前台服务小姐还送了我甜点一盒????,高级大床房
H37,2020-05-07,酒店真心不错，房间宽敞，也很干净，周边也还算热闹，吃的买的都有，性价和其他价格的酒店来比的话，还是要胜过的。,高级大床房
H37,2020-05-07,酒店很安静 配套设施齐全 前台小哥哥服务态度很好 下次继续住这家,高级大床房
H37,2020-05-07,Lucky服务热情环境好住完这家就不想住第二家了住了一个月根本不想走,高级大床房
H37,2020-05-07,Lucky服务热情环境好住完这家就不想住第二家了61楼风景太好了不想走了,高级大床房
H37,2020-05-07,Lucky服务热情环境好住完这家就不想住第二家了超级无敌海景早餐,高级大床房
H37,2020-05-07,kevin 服务好 环境不错,高级大床房
H37,2020-05-08,服务环境非常好林允,高级大床房
H37,2020-05-08,房间很大，适合情侣,高级大床房
H37,2020-05-08,环境非常好，,高级大床房
H37,2020-05-09,升级了套房，非常大，非常舒服！酒店的地理位置好，服务也非常贴心舒服！本次住在55层的套房，视野开阔，一览众山小的感觉！,高级大床房
H37,2020-05-09,干净卫生服务态度好,高级双床房
H37,2020-05-09,高层视野开阔,高级双床房
H37,2020-05-09,位置好，性价比高,高级双床房
H37,2020-05-09,服务态度很好，房间视野好，,豪华大床房
H37,2020-05-10,lucky 服务热情 设施设备很好，61楼早餐很好吃交通特别方便,高级大床房
H37,2020-05-10,前台EVEN工作认真，服务满意。酒店房间卫生满意，看到阿姨有消毒。,高级大床房
H37,2020-05-10,lucky服务热情,高级双床房
H37,2020-05-10,lucky服务好,高级双床房
H37,2020-05-10,lucky服务热情前台小姐姐服务好,高级大床房
H37,2020-05-10,lucky服务热情设备设备好交通方便棒棒棒,高级大床房
H37,2020-05-11,怎么没早餐？,高级大床房
H37,2020-05-11,真的几好的,高级大床房
H37,2020-05-12,非常棒，前台服务好,豪华大床房
H37,2020-05-13,经常来，挺方便的,豪华大床房
H37,2020-05-14,Fiona服务很好,高级大床房
H37,2020-05-14,Fiona服务很好,高级大床房
H37,2020-05-14,卫生很差，浴巾没有洗过一股臭味儿。浴室的地砖儿地漏都起来了。此价位对不起这个酒店，真是不值得推荐，希望此评论帮到大家。,高级大床房
H37,2020-05-15,环境很好，晚上看到**夜景很漂亮,高级大床房
H37,2020-05-15,只要来**出差一定会住这里。酒店房间都在四五十层，观景极好。设施很新，服务也好,高级大床房
H37,2020-05-15,非常喜欢这里 Sun Grace,高级大床房
H37,2020-05-16,装修感觉有点老了,高级大床房
H37,2020-05-16,环境服务好,高级大床房
H37,2020-05-16,kevin前台服务特别热情！！,高级大床房
H37,2020-05-16,房间超好@Fiona小姐姐服务态度好好，下次还会来,高级大床房
H37,2020-05-17,疫情期间人不太多，前台LUCKY服务热情 ，大床房升级的行政套房，非常划算。,高级大床房
H37,2020-05-17,各方面都很好,高级大床房
H37,2020-05-17,停车好，房间空间大,高级双床房
H37,2020-05-17,特别好，升级了房间，环境也特别好，干净，服务好，退房的时候还送了小点心，赞??,高级大床房
H37,2020-05-17,很不错，风景宜人，非常真好的高楼远景房。,高级大床房
H37,2020-05-18,设施比较久 应该重新装修了,高级大床房
H37,2020-05-18,Kevin好了设施齐全,高级大床房
H37,2020-05-19,设施好设备很好住了这一家都不想住第二家了疫情期间的温暖,高级大床房
H37,2020-05-19,Tony服务好热情设施好Tony服务好热情设施好,尊享双床房
H37,2020-05-19,**乃至东莞最好的一家酒店没有之一前台服务亲切热情有家的感觉,高级双床房
H37,2020-05-19,**标志性酒店，值得推荐,高级大床房
H37,2020-05-19,tony服务很好！,高级大床房
H37,2020-05-19,超值，卫生，干净，舒适，下次再入住！,高级大床房
H37,2020-05-19,Tony服务好热情设施好,尊享双床房
H37,2020-05-19,环境好。。。。,豪华大床房
H37,2020-05-20,很期待，但早餐很一般，房间空气也不清新。,高级大床房
H37,2020-05-20,lucky服务好设施齐全,高级大床房
H37,2020-05-21,还可以吧！,豪华名仕套房
H37,2020-05-22,酒店很棒 入住舒适,高级大床房
H37,2020-05-23,房间很干净,高级大床房
H37,2020-05-23,很干净房间,高级大床房
H37,2020-05-23,环境与卫生都很满意,高级大床房
H37,2020-05-23,这酒店的位置有点难找,高级大床房
H37,2020-05-23,Fiona服务态度很好设施好,尊享双床房
H37,2020-05-24,高档，舒服，干净,高级大床房
H37,2020-05-24,干净，卫生，舒服,高级大床房
H37,2020-05-24,有问题能及时解决 风景感一流,高级大床房
H37,2020-05-24,相对于价格还是非常不错的，比预期好多了！,高级大床房
H37,2020-05-24,服务态度非常好,高级大床房
H37,2020-05-24,酒店环境很好，房间干净宽敞，重要的是景观无敌，楼顶的海鲜自助也很棒，适合出差，旅游，情侣出行。,高级大床房
H37,2020-05-25,依旧是性价比高,东方行政房
H37,2020-05-26,整体还不错,豪华大床房
H37,2020-05-28,Tony服务很好！,高级大床房
H37,2020-05-28,环境地点很好，交通十分方便。 周边配套购物饮食齐全。 卫生和房间设施完善，酒店员工的服务态度一流，首选。,高级大床房
H37,2020-05-29,tony服务好,高级大床房
H37,2020-05-29,Fiona很好,豪华大床房
H37,2020-05-30,服务很好，视野开阔,豪华大床房
H37,2020-05-30,服务非常好,高级大床房
H37,2020-05-30,非常好的酒店，服务态度一流，专业，有什么问题都会尽力帮忙解决。 地点位置是**最方便的，吃饭购物都有。强烈推荐,高级大床房
H37,2020-05-30,Grace FIona 不错,高级大床房
H37,2020-05-30,酒店设施好Grace服务好,尊享双床房
H37,2020-05-30,酒店景观好sunlight服务好,高级双床房
H37,2020-05-30,设施好sunlight服务好,高级大床房
H37,2020-05-30,酒店卫生干净设施好tony服务好,高级大床房
H37,2020-05-30,Grace Fiona Tony Sun 前台员工都不吃错,高级大床房
H37,2020-05-30,Grace Fiona Tony Sun 前台员工都不吃错,高级大床房
H37,2020-05-30,Grace Fiona Tony sun 前台员工都很好,高级大床房
H37,2020-05-30,Grace Fiona Tony sun 前台员工都很好,高级大床房
H37,2020-05-30,环境不错 非常值得来,高级大床房
H37,2020-05-31,tony服务好！,尊享双床房
H37,2020-05-31,Grace Tony 前台不错 酒店设施好,尊享双床房
H37,2020-05-31,Grace TOny 前台不错,高级大床房
H37,2020-06-01,非常好sun,高级大床房
H37,2020-06-02,Tony ，lucky，，Grace服务很好，酒店环境不错,高级双床房
H37,2020-06-02,Tony ，lucky，Grace服务很好，酒店环境不错,高级双床房
H37,2020-06-02,Tony ，lucky，服务很好，酒店环境不错,高级双床房
H37,2020-06-02,疫情期间优惠幅度还是很给力的，订的普通大床房免费升级行政套房。早晨算不上丰盛但能吃饱。前台服务员很热情。,高级大床房
H37,2020-06-02,Tony ，lucky，服务很好，酒店环境不错,高级双床房
H37,2020-06-04,六一儿童节过去的，主要带小孩去**炮台和博物馆参观学习下，附近找个酒店住一晚，看酒店是当地最好的，大楼做为**地标建筑确实气派，就定了一晚，但实际入住后却大失所望。首先酒店周围环境很乱，街道拥挤，地下停车场是和别的公司合用的，车位极为紧张，62层高的五星酒店居然没有独立停车场，难以理解。最后停到负二层还没有直达酒店大堂的电梯，须拖着行李沿车道步行至负一层才行，这种配套实在与五星级不符。办理完入住出电梯后，过道地毯的霉味很重，戴口罩都明显闻到，这是在别的五星酒店从来没碰到的。房间看似很大，但里面设施疏于维保，浴缸开水后水管会发出巨大的轰鸣声。另外衣帽间有浓烈的霉味，仔细看酒店雨伞上全是霉点（见附图），可见清洁工作多么疏忽。早餐在61层，电梯快，景观还不错，但餐品太一般了，最多三星酒店水平，还好没在酒店吃自助晚餐（网上评价也很差），我们开车去的附近万达广场吃的晚餐。最后吐槽，做为亲子游的重要项目酒店泳池在六一当天居然消毒剂超标不能下水，让人极其所望，经过投诉和交涉后，值班经理才表示歉意，赠送了一点水果和饼干，但完全无法弥补我们的不愉快。总之非常失望的一次入住，不推荐亲子游去。,高级双床房
H37,2020-06-04,Fiona Kevin服务很好,高级双床房
H37,2020-06-04,设施完善 高楼层风景不错 kevin 服务好,高级双床房
H37,2020-06-05,定了大床房，他们免费给我升级到套房，环境很好，很舒服，适合和女朋友一起去，可以看夜景又可以过二人世界，估计是**最好酒店了,高级大床房
H37,2020-06-05,设施齐全 最喜欢泳池 服务好 特别是kevin 房间也帮忙做了升级 还不错哦,高级大床房
H37,2020-06-06,一如既往的好,高级大床房
H37,2020-06-07,非常好grace 服务非常好,高级大床房
H37,2020-06-07,非常好 非常好,高级大床房
H37,2020-06-08,服务很好视野无敌,豪华大床房
H37,2020-06-08,grace 好厉害，good,名仕套房
H37,2020-06-08,首先酒店停车场车位充足，另外房间的硬件设施还比较新。拿的房间在46楼，夜景很漂亮。工作人员很有礼貌，住得很开心,高级大床房
H37,2020-06-10,套房很大，景观超级好，住的很舒服，有两个洗手间，和洗手台，也适合朋友一起出行旅行，浴室镜子还有电视，方便泡澡的时候看,高级大床房
H37,2020-06-11,还会入住的,高级大床房
H37,2020-06-11,疫情期间这家酒店的服务水准还是满到位的，服务人员从大门口的行李生再到前台的小妹都是满亲切热情的。特别是前台那位大眼睛??的lucky小姐姐，乐于助人，让人有如沐春风的感觉，暂时忘记了疫情的郁闷，至于设施设备那就是我住过那么的酒店时最好的。来了**住这里就对了。,高级大床房
H37,2020-06-11,早餐很一般，可能因为是客人少的原因吧,高级大床房
H37,2020-06-12,tony服务好,高级大床房
H37,2020-06-12,Lucky服务热情,高级大床房
H37,2020-06-12,完美的酒店，完美的服务，尤其是要谢谢前台的Tony。酒店的位置非常好，**地标，最高楼，酒店一百分，景色120分！来**就住这里了！,高级大床房
H37,2020-06-12,出差到**，一连住了三天。酒店位置很好，还给升级了套房，房间非常大，设施齐全，下次还会入住前台Luchy服务很热情，感谢。,高级大床房
H37,2020-06-13,非常好，高端大气,高级双床房
H37,2020-06-13,非常好，高端大气,尊享双床房
H37,2020-06-14,总体来说挺好的,高级大床房
H37,2020-06-14,总体感觉很好,东方行政房
H37,2020-06-14,服务好视野好,豪华大床房
H37,2020-06-14,环境配套都非常好,高级大床房
H37,2020-06-14,非常不错！交通便利，服务态度好！,高级大床房
H37,2020-06-16,Fiona不错服务很好 房间好,高级大床房
H37,2020-06-17,Fiona 服务好,高级大床房
H37,2020-06-18,非常好住过好多次,豪华大床房
H37,2020-06-21,lucky服务热情,高级大床房
H37,2020-06-22,很好很舒服,高级大床房
H37,2020-06-22,很好，视野好,豪华大床房
H37,2020-06-22,酒店非常不错，值得推荐，前台Tony服务很好??，下次再来入住。,高级大床房
H37,2020-06-22,lucky服务态度好,高级大床房
H37,2020-06-26,前台Grace Fiona服务态度好，酒店设施不错,尊享双床房
H37,2020-06-26,酒店在市中心，黄河服装城上面，**最高楼，周边非常热闹，适合闲逛，就是高峰期会很堵车。房间够大，浴缸舒服，设施稍微有点旧了，但是整体效果还不错，游泳池也挺干净，61楼风景很好，早餐也可以，够的上五星水平。周边自然风景少，可以去海战博物馆和鸦片战争博物馆，但是非常难停车，海边人多管理太混乱了，这个跟酒店无关哈。,高级双床房
H37,2020-06-28,1.房间气味实在太难闻；2.洗手间地板太滑，我9岁的孩子去洗手间重重的摔了两次，还好没有受伤。,尊享双床房
H37,2020-06-29,疫情期间人较少,高级大床房
H37,2020-06-29,疫情期间人员较少,高级大床房
H37,2020-06-30,酒店设施很老旧，一股霉湿味，浴室蓬头还是固定的，还漏水到卫生间，真的不咋地。早餐品种也很少，跟价格很不相符，唯一就是高层景观还可以。,高级双床房
H37,2020-07-02,没有吃早餐,高级大床房
H37,2020-07-03,去到还升级房型，服务特别好，环境也不错,高级大床房
H37,2020-07-03,lucky tomy服务热情,高级大床房
H37,2020-07-04,前台fiana服务很好,高级大床房
H37,2020-07-04,酒店环境好，前台fiana服务好,高级大床房
H37,2020-07-04,lucky grace 服务热情,高级大床房
H37,2020-07-04,lucky grace 服务热情,高级大床房
H37,2020-07-04,Fiona Grace服务态度好 房间好,高级大床房
H37,2020-07-05,非常好，下次会在住！,高级双床房
H37,2020-07-05,非常好，下次会在住！,高级双床房
H37,2020-07-05,非常好，下次会在住！,高级双床房
H37,2020-07-05,Tony Grace前台不错酒店设施好,高级大床房
H37,2020-07-06,地理位置没的说，去哪里都方便，房间很大，夜景漂亮，赞一个,高级大床房
H37,2020-07-07,视野开阔好,豪华大床房
H37,2020-07-07,风景不错的,高级双床房
H37,2020-07-10,Tony，佳玲服务很好，下次再来,高级大床房
H37,2020-07-10,Tony，佳玲服务很好，下次再来，值得推荐,高级大床房
H37,2020-07-11,好舒服，房间很干净,高级大床房
H37,2020-07-11,不错！！！,家庭亲子套房
H37,2020-07-12,卫生于净lucky Fiona服务热情,高级大床房
H37,2020-07-12,环境好，卫生干净,高级大床房
H37,2020-07-12,是间很不错的房间，**大桥甚至是广州南沙一览无余。酒店的环境真心不错。唯一缺点是电视机太土,高级大床房
H37,2020-07-12,除了没有门童服务之外，都很好。5015房电吹风的插座口坏了,高级双床房
H37,2020-07-13,停车场也不错,高级大床房
H37,2020-07-14,有家的感觉,高级双床房
H37,2020-07-15,就是旧乐了点,高级大床房
H37,2020-07-15,Grace Sun 服务好,高级大床房
H37,2020-07-16,Fiona Tony服务很好，值得推荐,高级大床房
H37,2020-07-17,非常好的服务,高级大床房
H37,2020-07-17,环境卫生好,尊享双床房
H37,2020-07-18,环境好，卫生好，地理位置好，服务也好！前台还免费升级了套房，房间太赞了，一百个满意！,高级大床房
H37,2020-07-20,房间风格装饰很有感觉，性价比高，值得推荐。附夜景图,高级大床房
H37,2020-07-21,Fiona服务不错,高级大床房
H37,2020-07-21,商务出行首选,高级大床房
H37,2020-07-21,完美，环境非常不错,高级大床房
H37,2020-07-21,地理位置好,豪华双床房
H37,2020-07-21,地理位置好,豪华大床房
H37,2020-07-22,还可以，房间很大，设施有些旧,东方行政房
H37,2020-07-22,**最高楼，房间巨大无比,高级大床房
H37,2020-07-23,酒店很好，给好评,高级双床房
H37,2020-07-23,房间有股霉味,高级大床房
H37,2020-07-24,lucky服务热情环境好,高级大床房
H37,2020-07-24,酒店位置非常好，出去买东西吃饭方便。酒店的服务设施非常豪华，住着很舒适。酒店还有游泳池，早餐种类多。,高级双床房
H37,2020-07-24,房间非常不错,高级大床房
H37,2020-07-24,公务出差住的酒店，酒店地段位置很好，住的感觉非常舒适，装修硬件设施豪华，服务员态度也特别好。可以俯瞰整个城市，早餐品种丰富。下次出差还会选择住这家酒店,高级大床房
H37,2020-07-25,整体环境不错，有游泳池，健身房,高级大床房
H37,2020-07-25,非常满意哦,高级大床房
H37,2020-07-25,酒店环境很好 对面就是IFS 周边各种吃的 超级方便。适合出游。,高级大床房
H37,2020-07-26,来东莞出差几次，第一次住这家酒店。地理位置很好，设施比较高档，服务员服务非常热情，以后还会住这家酒店。,高级双床房
H37,2020-07-26,一次愉快的出差旅行，同事选定了这家酒店，性价比很高。酒店设施豪华，早餐种类丰富。地段位置好，出门就有餐厅，购物方便,高级大床房
H37,2020-07-26,还还还可以,高级大床房
H37,2020-07-27,一般般 酒店比较老旧,高级双床房
H37,2020-07-28,Fiona 服务好,高级大床房
H37,2020-07-28,朋友点名入住酒店，应该是相对很棒的酒店，要不然不会点名指定，前台态度也非常好，环境也比较不错吖 下次再出行还会选择。,高级大床房
H37,2020-07-29,这个酒店太差了，价格很高，设施环境没有一般快捷酒店好，毛巾浴巾破的要命，所有设施不可想象的破，垃圾酒店，50块钱住一宿都勉强,高级大床房
H37,2020-07-29,环境不错啊,高级大床房
H37,2020-07-31,好好好 都听不,高级大床房
H37,2020-07-31,每次来东莞都是住在这里！环境不错??,高级大床房
H37,2020-08-01,停车场很有特点,高级大床房
H37,2020-08-01,Lucky 服务热情,高级大床房
H37,2020-08-02,外面风景极棒棒哒。,高级大床房
H37,2020-08-04,房间装修、大小都可以，就是房内灯光太暗,高级大床房
H37,2020-08-04,没有来的及吃早餐，下次找机会试试……这里楼下就是黄河服装城，还有一条虽然不长，但很热闹的美食街！关键是，酒店外的夜景很漂亮！,高级大床房
H37,2020-08-05,很不想住了很多次,高级大床房
H37,2020-08-05,Lucky Fiona Grace服务热情很好卫生环境好很不错 早餐好吃还会再来,高级双床房
H37,2020-08-05,Lucky Fiona Grace服务热情很好卫生环境好很不错 早餐好吃,高级大床房
H37,2020-08-05,ucky Fiona Grace服务热情很好卫生环境好很不错 早餐好吃,高级大床房
H37,2020-08-05,lucky Fiona Grace服务热情很好卫生环境好很不错 早餐好吃,高级双床房
H37,2020-08-06,很丰富自助餐厅,高级大床房
H37,2020-08-07,酒店有点旧,高级大床房
H37,2020-08-08,没有提醒客人有无停车，到了地下停车场，又要上来告之有车，,高级双床房
H37,2020-08-09,非常棒，能看到**大桥,高级双床房
H37,2020-08-09,很舒服，吃饭也方便。,高级大床房
H37,2020-08-09,无可挑剔的好，61楼自助很好,高级大床房
H37,2020-08-09,夜景很美，酒店环境也很不错,高级大床房
H37,2020-08-10,设施比较陈旧，房间霉味很重，停车位很少，酒店周边环境嘈杂。因为楼层高，比较安静，另外粤菜师傅厨艺不错，吃饭基本满意，其他方面无语。,高级双床房
H37,2020-08-10,……好好哈哈哈哈,高级大床房
H37,2020-08-10,lucky前台服务热情,高级大床房
H37,2020-08-13,非常满意！,高级大床房
H37,2020-08-14,住宿非常好,高级大床房
H37,2020-08-14,住宿非常好,高级大床房
H37,2020-08-14,住宿非常好,高级大床房
H37,2020-08-14,酒店环境很不错，服务态度也很好,高级大床房
