酒店名称,评论日期,评论内容,入住房型
H50,2020-01-22,为了坐机场大巴方便，所以选择了这家，酒店的服务感到非常满意，服务员都很热情有礼貌。我们订的是标间，感觉比较老旧，面积不大，差不多是3.5新的水平，窗外也没有很好的风景。地理位置还是比较优越的，位于中心地段，交通方便。附近最近的购物广场是苏宁广场，稍微远一点还有群光，万象城正在建。,高级双床房
H50,2020-01-22,挺好的,高级大床房
H50,2020-01-22,酒店风景不错，服务周到，位置较为偏僻，出行不便.,高级大床房
H50,2020-01-22,房间环境不错，酒店也还好，就是早餐有点差.,高级大床房
H50,2020-01-23,一般了，太老旧,高级大床房
H50,2020-01-23,很不错，强烈推荐！,高级大床房
H50,2020-01-23,酒店位置很好哦,高级双床房
H50,2020-01-24,干净卫生，服务态度好,豪华大床房
H50,2020-01-24,比较一般，房间设施老旧,高级大床房
H50,2020-01-24,酒店前台有求必助。赞一个!,高级双床房
H50,2020-01-24,设施比较老，房间有股味道，酒店服务一般，个人觉得和五星级不匹配,高级双床房
H50,2020-01-25,老牌五星酒店，环境不错，干净卫生，美食还不错，值得推荐,高级大床房
H50,2020-01-25,评分非常客观。很老的酒店，硬件和软件都很差，根本不符合五星的标准,高级双床房
H50,2020-01-25,出差，房间还可以,高级大床房
H50,2020-01-26,早餐一般，环境还可以,高级大床房
H50,2020-01-26,这里强调的是酒店的服务非常满意，酒店设施、装修陈旧了些，地理位置还不错,高级双床房
H50,2020-01-26,环境不错.,高级双床房
H50,2020-01-26,酒店总体蛮好。,高级大床房
H50,2020-01-26,房间很干净，一分钱一分货，出差的，住了5天,高级双床房
H50,2020-01-26,性价比高，地理位置好,高级双床房
H50,2020-01-26,环境还可以，早餐一般,高级双床房
H50,2020-01-26,出差住的，早餐还不错,高级大床房
H50,2020-01-27,老酒店，设备比较老，服务还行，位置比较优秀。,豪华大床房
H50,2020-01-27,设施比较旧，但还是很安静、很干净，下次回汕头还会继续入住。,高级大床房
H50,2020-01-27,环境很好，卫生也很干净,高级双床房
H50,2020-01-28,特别赞。欢迎甜品很赞！每天大堂里提供罗汉果茶，我们也非常爱，抗击感冒！,高级双床房
H50,2020-01-28,地理位置好！我定的没有早餐！双床房能加???,豪华大床房
H50,2020-01-28,酒店各项服务都不错，设施有点老,豪华大床房
H50,2020-01-29,干净卫生！！！,豪华大床房
H50,2020-01-30,酒店位置还不错，早餐没定，直接喝早茶，很方便，七点就有了，住店客人打9折，旁边有机场大巴是我们选择这里的最主要理由，一大早就能买票去机场，很方便。老牌星级酒店，房间内设施有点老了，服务还不错，重在方便吧。,高级双床房
H50,2020-01-31,不错，老牌五星酒店,高级大床房
H50,2020-02-01,一般了，老酒店，,乐享大床房
H50,2020-02-11,老牌星级酒店，房间内设施有点老了，服务还不错，酒店位置还不错，属于市中心的位置，旁边有机场大巴。服务员都很热情有礼貌。早餐菜品也很丰富。,高级双床房
H50,2020-02-11,老牌星级酒店，房间内设施有点老了，服务还不错，酒店位置还不错，属于市中心的位置，旁边有机场大巴。服务员都很热情有礼貌。早餐菜品也很丰富。,高级双床房
H50,2020-02-11,酒店位置非常好，但是设备和装修比较陈旧,豪华大床房
H50,2020-02-20,还可以，交通便利。还可以，交通便利。还可以，交通便利。还可以，交通便利。还可以，交通便利。还可以，交通便利。,豪华大床房
H50,2020-02-20,服务到位，宾至如归,高级双床房
H50,2020-02-23,酒店位置方便,高级大床房
H50,2020-02-24,早餐還行，地點很好，服務到位,高级大床房
H50,2020-03-14,房间设备有待改善，吹风机浴室没接口，办公桌放一个普通的家用长排插座??床头无插电口，摆放的USB插座是坏的。卫生环境算能接受。退房前台系统问题导致无法正常出票，后主动联系邮寄处理，点赞一下。,高级大床房
H50,2020-03-14,位置非常好，服务和设施可以说当地数一数二的,高级大床房
H50,2020-03-15,交通方便，但没空调。,高级双床房
H50,2020-03-24,酒店交通方便，有直达的机场大巴位置在中心区，去哪都方便房间地毯挺脏了，其他卫生还好,豪华大床房
H50,2020-03-27,冷气不足，为了省钱，不肯开足，还忽悠人，把住客当傻瓜，非常失望？！！！！我可是它的忠实顾客。下次是最后机会啦。,豪华大床房
H50,2020-03-30,环境优美.服务周到。,高级大床房
H50,2020-03-31,整体有点老旧,高级大床房
H50,2020-03-31,干净，整洁,豪华大床房
H50,2020-04-02,总体来说还是不错的，下次一定要来这里,高级大床房
H50,2020-04-03,环境卫生不错,高级双床房
H50,2020-04-03,疫情期间，没开放堂食，早餐送到房间，很差劲，后来退了早餐。,豪华大床房
H50,2020-04-05,啦啦啦德玛西亚,高级大床房
H50,2020-04-06,整体感觉还是不错的。下次还会再来。,豪华大床房
H50,2020-04-06,整体感觉一般，健身房是外包的，住客免费,豪华大床房
H50,2020-04-07,1518的床太硬了，房间的墙纸都脱落了。,豪华大床房
H50,2020-04-11,设备跟不上,高级大床房
H50,2020-04-12,商务出差，房间干净！,高级大床房
H50,2020-04-13,物不配价，400元的普通大床房，不值得。缺点：设施太老。厕所的地砖和洗漱台风格应该是二十年前的，澡房太小估计都容不下两个人。电视台、茶桌、床头柜的风格，至少也是二十年的。优点：房间空间可以综合，性价比低，价格超过250的都是偏贵，400那是太贵！,高级大床房
H50,2020-04-14,住了很多次，但疫情期间可能没有以前方便，附近吃饭不了，常去吃旁边的一个茶餐厅，味道不错，下次还会再住。,高级大床房
H50,2020-04-15,酒店位置不错，稍有些旧，但是性价比很高,高级大床房
H50,2020-04-16,防疫卫生措施做得挺好的,豪华大床房
H50,2020-04-18,房间不是太大，加床位置太小了，可以带孩子。疫情期间，没有自助餐，一份简单的晚餐。停车好方便，位置在市中心。,豪华大床房
H50,2020-04-21,早餐很不错。疫情期间，主动送到房间，早餐营养丰富。管理也很严格，没有外人随意进出外卖都是门口送达，点赞。,高级大床房
H50,2020-04-21,老牌五星酒店设施陈旧了一点床上用品感觉有些潮湿，前台面无表情给人一种爱住不住的感觉，下次不会再选择了,高级双床房
H50,2020-04-22,位置方便，房间有点老，性价比一般,豪华大床房
H50,2020-04-30,老牌酒店了，位置不错，,豪华大床房
H50,2020-05-03,这酒店也能五星级，想不通,乐享双床房
H50,2020-05-03,酒店很不错,乐享大床房
H50,2020-05-03,不错，干净，舒适。,乐享双床房
H50,2020-05-04,感觉不错,乐享大床房
H50,2020-05-04,感觉不错,乐享大床房
H50,2020-05-05,住了三天 第一天就发现了疑似男人的短发在床上 当天到了没有要求更换 就拍掉了一些 想着第二天服务员可以更换床单 问题是换好以后居然还有那么多头发 而且和第一天的床单在同一位置有一个明显的血迹 如果换了不至于两个床单长一样吧。跟前台小姐反应 给我答复是换了 监控里阿姨拿了换出的被套 我质疑是被套还是床单 她就跟我说那没办法了，我们认为是换了。打了好几个电话，终于酒店经理出来解决 给我们延了两个小时退房 送我们去了机场，我们还是如数付了三天的房费的 。但是阴影终究还在，疫情期间 希望酒店长点心吧.,乐享双床房
H50,2020-05-05,房间环境一般与五星级差很远,乐享双床房
H50,2020-05-13,房间隔音效果差，晚上去开房后，十点多酒店又在我们房间隔壁安排了几间房。然后好几个男人精神亢奋地聊天，一直到凌晨两点，随之而来的就是几个门断断续续关得嘭嘭响！熟睡了都给吓得没了睡意！疫情期间，酒店空房这么多，整得我们到凌晨四点才睡！,高级双床房
H50,2020-05-13,每次到当地都是选择入住金**酒店，酒店位置很好，交通方便，服务很好，酒店卫生环境也是保持的非常好，好评,高级大床房
H50,2020-05-14,还行还行不错。,高级双床房
H50,2020-05-16,确实很一般的酒店,高级大床房
H50,2020-05-16,交通方便，地标性好找，机场直接有大巴可做，汕头真是个美丽的城市，东西也很符合江浙一带的口味，有机会还会来,高级大床房
H50,2020-05-16,还可以吧。,高级大床房
H50,2020-05-20,好不错的酒店,高级双床房
H50,2020-05-20,刚哈更会哈更刚哈更会哈更刚哈会哈更,豪华大床房
H50,2020-05-22,酒店虽然有些老了，但中规中矩，性价比不错。,高级大床房
H50,2020-05-22,位置非常好,高级大床房
H50,2020-05-23,下次还住在这。方便,高级双床房
H50,2020-05-23,汕头第一宾馆,高级双床房
H50,2020-05-23,干净快捷，宾至如归,高级双床房
H50,2020-05-25,满意，舒适干净,高级双床房
H50,2020-05-25,还行，老牌五星级,豪华双床房
H50,2020-05-25,入住****酒店住得很满意,高级大床房
H50,2020-05-27,酒店很不错！,高级套房
H50,2020-05-28,服务周到，国企大品牌值得信赖。,高级大床房
H50,2020-05-31,比较老的五星,高级双床房
H50,2020-05-31,自助餐变配餐，一碗白粥，两个鸡蛋，一个刀切一碟酱菜。差评！,高级大床房
H50,2020-06-01,酒店很干净！,高级大床房
H50,2020-06-02,早餐非常简单，房间设施毕竟陈旧。,高级大床房
H50,2020-06-03,，房间地毯发霉了，一股子潮湿味。办入住前台一通乱问，让人感觉很烦,高级大床房
H50,2020-06-03,位置很好，交通方便，酒店干净卫生,豪华大床房
H50,2020-06-03,服务可以，卫生好，空调太冷无法调，附近房门关上时噪音太大了，影响睡眠非常不好。！唯一最不好的地方,高级大床房
H50,2020-06-07,酒店稍微老旧了一点。唯一值得批评就是：早餐越来越差，做得非常难吃，品种也少得可怜！,豪华大床房
H50,2020-06-07,空间还是很大的，装修比较老派，设施也比较老了。早餐选择非常少，不值那个价钱，建议出去吃，汕头美食非常多,高级大床房
H50,2020-06-07,给我免费升级了，设施有点久，但是周边很多好吃的，下次还会去,高级大床房
H50,2020-06-08,酒店位置很好，环境不错，服务态度好，大厅免费茶饮罗汉果不错，点赞！早茶很有特色！,豪华大床房
H50,2020-06-10,房间干净，卫生，服务好，就是设施的房间门声太响了，别人家关门在房间里会给吵到。,高级大床房
H50,2020-06-11,整体感觉还可以吧，位置优越,豪华大床房
H50,2020-06-11,觉得满意。,高级大床房
H50,2020-06-12,物有所值，停车也方便的,高级双床房
H50,2020-06-13,酒店地理位置非常不错，有专门的机场快线，卫生间比较low，虽然淋浴房与浴缸分开，但淋浴房封闭性不好，洗完澡水流满地，房间隔音设施较差，不知道怎么回事，住的房间一直有嗡嗡的像机器停不下的转动声，像酒店提出这个问题，马上给换房，但考虑时间较晚，酒店提供了飞行三宝的耳塞，对此服务非常感动，真的是硬件不够好，全靠软件服务来弥补,高级双床房
H50,2020-06-13,老品牌的五星级酒店，各项服务都不错，性价比高。停车场很大，不愁停车，房间里可以加床，床的里宽度最少是1.8米，超舒服。,高级大床房
H50,2020-06-13,服务不错，位置中心,高级大床房
H50,2020-06-13,酒店还不错,高级双床房
H50,2020-06-14,不错！不错的酒店。,高级大床房
H50,2020-06-14,房间整洁干净 停车十分方便 服务态度很好 不管是前台客服还是停车场的管理人员都很礼貌 酒店管理水平一流,高级大床房
H50,2020-06-16,挺好挺好的挺好的挺好的,高级大床房
H50,2020-06-16,不错挺好的不错挺好的,高级大床房
H50,2020-06-17,酒店空调不足，6月正直夏天，中午午休起来汗流浃背，给前台打了电话发现中央空调不能调，又找了空调师傅来修，修了之后也没有多大好转。一般五星酒店都是有问题直接换的，因为这空调，还让个异性师傅进房间修，太不方便了。退房走的时候和前台小哥提了空调的事情，人家压根儿不理你。进到房间，设施也已经陈旧了，电梯也不需要刷卡上楼。Wifi不太给力。下次这个价位不会选这里了,高级大床房
H50,2020-06-18,每次去汕头出差，基本上住该酒店，还可以,高级双床房
H50,2020-06-19,酒店在市中心，到汕头都住该酒店，服务很好，要是早餐能多些当地小吃更完美,豪华大床房
H50,2020-06-19,酒店在市中心，到汕头都住该酒店，服务很好，要是早餐能多些当地小吃更完美,高级双床房
H50,2020-06-20,酒店地理位置优越，环境优雅，本来住一天，结束住了三天！,高级大床房
H50,2020-06-20,金海灣酒店是汕頭老牌的酒店 設施雖已經陳舊 但能滿足基本的需求 服務很滿意電視能看CNN；浴室較不能接受是沒有淋浴間，只能站在浴缸內淋浴；四樓有泳池，憑房卡可使用；房內的急速充電器有點坑，需要繳費，說可以使用八小時，實際可使用時間遠不足八小時，需要充電器可致電前台配送；另一很滿意的點是退房時間 下午兩點才退房 非常人性化。,高级大床房
H50,2020-06-20,交通方便 服务人员热情,高级大床房
H50,2020-06-20,服务态度很好，出入方便，在汕头市中心。,高级双床房
H50,2020-06-20,还不错的地方，安静,高级套房
H50,2020-06-21,酒店非常不错，在市中心，是老的五星级酒店，酒店大堂非常气派，有早茶，房间干净卫生，最主要特别安静。。,乐享大床房
H50,2020-06-22,这个价位真的不值当,高级双床房
H50,2020-06-22,不错的酒店，出行非常方便，门口就是机场大巴站点，房间干净，工作人员会非常贴心留小纸条，棒棒哒，下个再来汕头，还是住你家,高级双床房
H50,2020-06-22,老品牌，服务好，位置好,高级双床房
H50,2020-06-23,汕头老牌酒店，交通方便，设施齐全。房间电视遥控器坏了马上给我换一个新的。,高级大床房
H50,2020-06-23,服务还可以，设备太一般，房间晚上没空调，热醒。被子太厚无法使用。,高级双床房
H50,2020-06-23,房间设备太次，半夜没空调，热醒。被子太厚，一夜无法入唾，与五星级差太多。,高级大床房
H50,2020-06-24,服务挺好的,高级大床房
H50,2020-06-24,老四星级酒店，赞一个,乐享双床房
H50,2020-06-26,一般般了，酒店历史比较久，周围环境一般，适合商务人士，餐厅环境不错，菜式菜品都很不错，适合接待客人,豪华双床房
H50,2020-06-27,交通很方便 楼下就是直达机场和高铁站的大巴起点站 周边步行20分钟或起步价之内有很多人气美食 虽然作为汕头最资深的星级酒店 装修风格和设施有点老旧 但卫生还是OK的 服务也很好 性价比不错,高级大床房
H50,2020-06-28,老的五星级酒店 位置比较好 其他一般吧,高级双床房
H50,2020-06-28,每次来汕头都住这里，老牌酒店，服务可以,高级双床房
H50,2020-06-29,来第二次了，来汕头的首选，地理位置好，房间设施虽然旧，但是够了，关键是可以抽烟.,高级双床房
H50,2020-06-29,酒店的服务很好，前台人员服务效率非常高。房间卫生仔细，交通位置便利。对于当地其他酒店，这个酒店的淋浴间细节做得比较符合我入住的要求，所以也是我作为回选再次入住的理由。行程活动太满，没有照片，抱歉啦！,高级大床房
H50,2020-06-30,酒店位置很好，交通便捷，酒店设施老了些，总体还满意,高级大床房
H50,2020-06-30,早餐有两种选择，一楼自助餐，品种丰富，还有早茶，非常多的茶点，名小吃,豪华大床房
H50,2020-06-30,虽然是一个五星级酒店，但实际体验应该在3星左右，房间很普通，甚至可以说不如全季，早餐完全没有吃的，餐桌很脏，甚至上一位用掉的筷子都不熟，不太推荐来这家,高级大床房
H50,2020-07-01,服务态度很好 老牌五星级酒店,高级双床房
H50,2020-07-02,很干净，还有游泳池，,高级大床房
H50,2020-07-03,虽然整体风格比较老式，可能和以前的人的审美观有关系，但是房间还是很干净，是我这次汕头之旅住得最舒服的一个酒店了,高级大床房
H50,2020-07-05,老牌酒店，房间大，服务好。门口就有机场大巴很方便，出行吃喝推荐共享电驴,乐享双床房
H50,2020-07-09,设施卫生都很好，如果在服务方面为前来办理入住客户拿行李和指引前往电梯，口碑会很好，毕竟是五星级大酒店，应该有这方面服务的，期待下次再入住会有这方面服务。,豪华大床房
H50,2020-07-11,住过多次了，酒店地理位置很方便，周边环境也非常好，服务热情周到，给人宾至如归的感觉。下次还会再来！！,豪华大床房
H50,2020-07-11,没住出五星服务,高级双床房
H50,2020-07-11,老牌子，信心保证。,高级双床房
H50,2020-07-13,楼层高，视野好，地理位置中心，交通饮食方便。,高级大床房
H50,2020-07-13,不愧是五星级，虽然装修不算新，但卫生、床上用品都挺干净，性价比高。,高级双床房
H50,2020-07-14,不错不错哦,豪华大床房
H50,2020-07-14,其他都好，就是房间不规则，怪怪的感觉。酒店也相对比较旧了、性价比不太高、但是酒店服务还算比较好、地理位置也还算方便。,高级大床房
H50,2020-07-15,酒店很漂亮,高级双床房
H50,2020-07-16,环境非常好 服务也很优秀,高级双床房
H50,2020-07-17,到汕头一直住的，酒店位于市中心，交通便利，房间宽敞明亮整洁，整体不错。,高级双床房
H50,2020-07-17,到汕头一直住的，酒店位于市中心，交通方便，房间宽敞明亮整洁，整体不错。,高级双床房
H50,2020-07-17,酒店相当不错,高级套房
H50,2020-07-17,位置特别好。离购物中心和海滨大道都不远,高级大床房
H50,2020-07-17,酒店非常舒适干净整洁！,高级大床房
H50,2020-07-18,酒店比较陈旧,高级双床房
H50,2020-07-18,good...,高级大床房
H50,2020-07-18,地理位置优越，居住环境可以，还有泳池,高级大床房
H50,2020-07-19,不错，这酒店。除了早上客房服务员在附近做房比较吵之外。其他还好。,高级大床房
H50,2020-07-19,订了两间房，前台服务很不错，位置也很好，到美食街路骑自行车也就是10分钟不到，附近商圈很发达，买东西很方便，去汕头的各种地方也很方便,高级双床房
H50,2020-07-19,老牌翻新酒店，房间十分干净，早餐也丰盛！厕所是全新弄过的。有浴缸、淋澡间，干湿区分明。早餐也丰盛！推荐。,高级双床房
H50,2020-07-19,还行，交通方便,高级大床房
H50,2020-07-19,早餐菜品比较少，老牌五星，近市区,高级双床房
H50,2020-07-20,服务态度较好，床睡着舒服，房间隔音一般。,高级大床房
H50,2020-07-20,地理位置方便，环境不错,高级大床房
H50,2020-07-21,虽然设施较老，但是五星酒店该有的服务依旧保持，从细节可以看出酒店还是有精心保养的！！,豪华双床房
H50,2020-07-22,酒店设施不错，出行方便，门口有机场大巴，底层餐饮丰富，是商务出行和居家旅游的优选酒店。,高级大床房
H50,2020-07-23,房间不错，整列干净，但早餐种类太少了，九点钟去到连很多东西没有了也没有补给，这点如果再提高一下就更好了,豪华大床房
H50,2020-07-23,值得一住的酒店,高级双床房
H50,2020-07-23,早餐一般，主要是要等，没有座位。整体是一个比较陈旧的酒店了。,高级双床房
H50,2020-07-24,老牌五星级酒店，地理位置优越，市中心交通方便。但疫情后再次入住，感觉设施更残旧了，自助早餐简化了不少，而且房间（2221）空凋冷气不够。应该要装修翻新啦。,高级大床房
H50,2020-07-24,价格亲民，比较旧的酒店，无褒贬，我个人比较喜欢住新的酒店，这次是因为近亲戚家，所以……,高级双床房
H50,2020-07-24,老牌五星级酒店设施比较古老电视很小早餐也一般般,豪华双床房
H50,2020-07-24,预定了四晚，因为行程变更住了三晚后提前离开了，老的星级酒店现在换了公司管理，总体比较干净，房间空间合适，出入交通方便，附近苏宁广场里有很多连锁的小吃饮料和餐饮。附近有几家汕头排名第一第二的精品咖啡店，有兴趣的话，可以去逛逛。天气太热的话，不想去路边摊的话，可以点外卖，评分较高的，基本不踩雷。,高级双床房
H50,2020-07-25,酒店有年头了，先说优点：1.服务人员都很热情，有问题解决都很积极。2.酒店位置很好，附近吃喝玩乐都很方便。其他都是缺点了：1.酒店卫生较差，入住发现冰箱里有之前住客剩的外卖，马桶没擦。2.设施老旧，窗帘遮光都是破洞，镜前灯关不了，夜里也是亮的，空调一直有跳响，严重影响睡眠；第二天换了一间房，厕所门是坏的，没法关闭。总体体验较差。,高级大床房
H50,2020-07-25,汕头评价很好的酒店，非常难得，来汕头已经快一年了第一次入住，性价比不错，五星级酒店能有这么低的价格已经很好了,高级大床房
H50,2020-07-25,汕头评价不错的酒店，来汕头一年了第一次入住，性价比不错，五星级酒店有这么便宜的价格已经很不错了，也许是因为在汕头这种地方所以价格比较实惠,高级双床房
H50,2020-07-25,整体环境还说的过去，就是早餐过于简单了,豪华大床房
H50,2020-07-25,这次定的是豪华大床房和双床房，房间的装修卫生设施都挺满意，只是房间的隔音稍微差一点，特别是用的不是实心门。,豪华双床房
H50,2020-07-26,处在市中心位置，吃喝玩乐很方便,高级大床房
H50,2020-07-26,酒店比较干净，很好，就是有点贵。,高级大床房
H50,2020-07-26,酒店位置不错，就是有点老,高级双床房
H50,2020-07-27,设施比较陈旧老化电视是比较小的早餐也一般般，性价比不是很高,豪华大床房
H50,2020-07-27,位置好，服务早餐都很满意，酒店配套泳池设施一般！,高级双床房
H50,2020-07-28,服务态度很好，位置也是非常好！,高级双床房
H50,2020-07-28,早餐丰富，酒店服务也特别好。如果到汕头出差，这个酒店绝对是优先选择，非常值得，交通也非常方便，服务热情、高效！,高级大床房
H50,2020-07-28,好好好好好,高级套房
H50,2020-07-29,在酒店一楼喝了早茶，价格不贵，环境也不错，味道总体满意。,豪华大床房
H50,2020-07-29,地理位置优越，酒店环境不错，游泳池比较干净，价格适中，适合亲子游。,豪华双床房
H50,2020-07-29,不错很好下次一定会再住这里,高级大床房
H50,2020-07-29,停车非常方便。酒店很大气。,高级双床房
H50,2020-07-30,比較舊的5星酒店，但保養方面做得還不錯。房間比想像的小。酒店位置挺方便。,高级套房
H50,2020-07-30,住过几次了，很不错,高级双床房
H50,2020-07-31,**一直都是让旅客满意的酒店。,豪华大床房
H50,2020-08-01,酒店环境好，周边都是大商场，停车方便。,豪华大床房
H50,2020-08-01,早餐一般，设备有点老旧,高级大床房
H50,2020-08-01,酒店停车方便,高级大床房
H50,2020-08-01,住着很舒服，虽然旧了些，但是服务特别好。,豪华大床房
H50,2020-08-01,位置很好，商旅的不二选择,高级大床房
H50,2020-08-02,电视很小很小，而且既然不是正对着床，住酒店好久没见过这么小的电视了，与酒店规模非常不匹配,高级大床房
H50,2020-08-02,地点适中，环境不错,高级双床房
H50,2020-08-02,位置不错，交通便利,豪华大床房
H50,2020-08-03,门口就是机场快线终点站，出行非常方便，房间装修看着有点老，含早的性价比感觉不高，但餐厅格局看着还是不错的,高级大床房
H50,2020-08-03,酒店太老了，设施比较陈旧。出行比较方便,高级大床房
H50,2020-08-04,口味非常适合,高级大床房
H50,2020-08-05,酒店位置很好，卫生也好，早餐丰富，酒店环境够大气！只是有一点小遗憾，在通往停车场的走道上有一颗突出地面的大钉子，把我拖鞋都刺穿了，本人脚皮够厚，差点脚破血流，酿成事故。然后马上反馈服务总台，服务员立刻对安全问题做了整改！可惜对待客人的后续安抚措施很不到位，希望加强！,高级双床房
H50,2020-08-05,房间设施比较旧，交通方便！,高级双床房
H50,2020-08-05,非常不错。,豪华大床房
H50,2020-08-05,可以，早餐也可以。,高级大床房
H50,2020-08-08,非常不错的酒店，在汕头这类地方应该是比较好的酒店了，酒店本身不错，周边配套还行，但交通非常堵车，特别堵车,高级双床房
H50,2020-08-08,非常不错的酒店，在汕头这类地方应该是比较好的酒店了，酒店本身不错，周边配套还行，但交通非常堵车，特别堵车,高级大床房
H50,2020-08-09,还不错，符合预期,豪华双床房
H50,2020-08-09,不错的酒店，极好的入住体验,高级双床房
H50,2020-08-09,愉快的旅行，极好的入住体验,高级大床房
H50,2020-08-09,服务非常好,豪华大床房
H50,2020-08-10,这个五星级标准不敢恭维。酒店外观不错，里面非常陈旧。房间小，洗澡就是用浴缸，站着都没地方。体验太一般，不符五星品质。体验太一般。,高级大床房
H50,2020-08-10,早餐弱些，交通方便,高级大床房
H50,2020-08-10,泳池不错的,高级双床房
H50,2020-08-10,整个酒店环境还算不错，地段很好，周边美食也不少，交通非常便利，去高铁机场也很方便，有去机场的大巴，。,高级大床房
H50,2020-08-10,酒店服务很好 环境整洁 床品浴巾干净 房间设施完备 空调温度平稳 床比较软 睡得舒服 有班车去机场方便 总体体验很不错,高级双床房
H50,2020-08-11,酒店的地理位置非常好，停车也算方便。但房间的地毯太脏，太旧了，应该尽快更换。,豪华大床房
H50,2020-08-11,性价比不错。,高级双床房
H50,2020-08-12,带着孩子，父母，住得很舒服,高级大床房
H50,2020-08-14,无笑脸，退房时办完手续也没有提示，我主动问可以了吗？谢谢。前台只说可以了。问信用卡预授权扣完房费后什么时候可以到帐，只说三个工作日，现在都过去整一周了还没收到退款。,高级双床房
H50,2020-08-14,还行吧还行吧,高级大床房
H50,2020-08-15,半夜到的酒店，服务态度很冷漠，酒店也非常不隔音，走廊里很多喝酒的，很吵，房间里设施维护的也很差，可以用破旧形容,高级大床房
