酒店名称,评论日期,评论内容,入住房型
H19,2020-01-13,国际品牌就是值得信赖,高级客房
H19,2020-01-13,酒店环境棒棒哒，早餐很丰富，行李生服务态度非常好，下次还来。,高级客房
H19,2020-01-13,多次入住该酒店，非常适合早晚航班的旅客使用，步行到T1航站楼只有几百米。整体而言，酒店还是很不错的，大致符合五星级酒店的水平。比较遗憾的是房间太小，淋浴间太小，洗浴的热水量也很小，洗个澡也不痛快，总感觉洗不干净的。建议酒店改善。,高级客房
H19,2020-01-14,就在白云机场边上，方便商务出差，也有各航司留宿过夜，算是国内首屈的机场酒店。,豪华客房
H19,2020-01-14,帮朋友预定，酒店在航站楼对面，对于早机或晚班到达的人来讲，很是方便。酒店干净卫生，还是很不错的，值得推荐。,豪华客房
H19,2020-01-14,非常棒的住宿体验,豪华客房
H19,2020-01-14,非常喜欢，方便,高级客房
H19,2020-01-14,感觉挺好的,豪华套房
H19,2020-01-14,丰富多样的,高级客房
H19,2020-01-14,酒店很好，第二天一早赶飞机很方便,豪华客房
H19,2020-01-14,还不错，到机场方便。早餐品种偏少,豪华套房
H19,2020-01-14,非常谢谢酒店的升级，这个酒店可以说是整个广州白云机场最好的选择，方便，便捷，舒适！,高级客房
H19,2020-01-15,接送乘机非常方便,高级客房
H19,2020-01-16,方便实用转机，在机场的酒店中是五星级标准的，房间干净整洁实用，如果下次转机还会再次入住，非常安静，隔音好,高级客房
H19,2020-01-16,很舒适的酒店，坐早上航班必选入住的酒店，,豪华套房
H19,2020-01-16,很方便，如果停车再优惠些就好了,高级客房
H19,2020-01-17,酒店卫生干净，环境不错。服务人员热情，礼貌。对坐早班机的旅客是不错的选择。,行政客房
H19,2020-01-17,很不错的选择,豪华客房
H19,2020-01-17,因为飞机比较早，机场酒店是不二选择,豪华客房
H19,2020-01-17,出行便利和客房指示牌有改善空间,高级客房
H19,2020-01-18,非常好的入住体验！,行政客房
H19,2020-01-18,非常好的入住体验！,高级客房
H19,2020-01-18,位置非常好,豪华客房
H19,2020-01-19,早机很方便,高级客房
H19,2020-01-19,早机很方便！,高级客房
H19,2020-01-19,**嘛，一如既往的优秀快捷，给升级了行政房，很贴心，枕头很舒服,高级客房
H19,2020-01-19,赶飞机真的好方便,豪华客房
H19,2020-01-19,免费升级了行政房，服务好，环境好，坐早班飞机方便。,高级客房
H19,2020-01-20,绝对的五星，设备新服务好，免费升级到行政房，步行到T1只需两分钟，去T2有免费接驳巴士。,高级客房
H19,2020-01-20,何回泊、部屋綺麗満足。少安…,高级客房
H19,2020-01-20,**的服务很贴心，酒店用品也很棒,行政客房
H19,2020-01-20,値段高、立地部屋綺麗思。,高级客房
H19,2020-01-20,不错，直接升级行政套房！,高级客房
H19,2020-01-20,酒店环境和设施非常不错，早餐也挺丰富的，客人说接送服务也很周到，开住宿发票也很快。客人出差首选之酒店。,高级客房
H19,2020-01-20,非常棒的酒店，去机场方便，又有停车位，吃饭逛街接人都很方便，服务态度好，房间舒适温馨浪漫，很值得信赖,豪华客房
H19,2020-01-20,"酒店位置很好，但如果在t2航站楼的话肯定不如t1方便，免费升了行政房，一切都很满意， 只是t2需要在大巴中转站等20分钟一趟的大巴，对于夜里到达的我来说，还是稍显不便,t1就完美了。",高级客房
H19,2020-01-21,床太软很难入睡,高级客房
H19,2020-01-21,床太软很难入睡,高级客房
H19,2020-01-21,很好，下次还要,行政客房
H19,2020-01-21,没有选错酒店，很喜欢这个酒店的风格，环境和位置都是我所喜欢的，非常好，下次来的话依然会考虑这间酒店的？,高级客房
H19,2020-01-21,主要还是位置好，去机场两个航站楼步行就可以到达。服务员态度很好，早餐丰富，对于赶早班飞机或者晚上到达需要休息的是最佳选择。,行政客房
H19,2020-01-22,环境不错，很方便,行政客房
H19,2020-01-22,价格未占优势，一般吧,行政客房（双床）
H19,2020-01-22,因为要坐早班飞机，选择了机场对面的**酒店。酒店到机场有穿梭巴士，出行还是挺方便的。工作人员的态度也挺好的，到店后帮我升级到行政楼层，住起来也舒适更多。另外也挺感谢凌晨四点送我和孩子到机场的巴士师傅，总体评价五星好评。,豪华客房
H19,2020-01-23,预定时选择了可开窗房间，但前台给了不能开窗房间，打电话到前台还直接回复所有房间不能开窗，但最后还是换了可开窗通风房间。这是第一时间见识到**这样的服务品质。,豪华客房
H19,2020-01-23,环境好，被褥不舒服,豪华客房
H19,2020-01-23,设施齐全，自助偏贵。,豪华客房
H19,2020-01-23,酒店位置非常便利于航班转机,高级客房
H19,2020-01-23,环境好，方便，自助餐很好,豪华客房
H19,2020-01-24,非常差的体验，房间小的可怜，是我有史以来入住感觉最差的一次,豪华客房
H19,2020-01-24,酒店挺好的,高级客房
H19,2020-01-24,各方面都挺好的,高级客房
H19,2020-01-24,最大的优点是白云机场T1航站楼就在旁边，仅隔一条马路，比较适合赶早班机。,高级客房
H19,2020-01-24,房间和餐饮都很不错！,高级客房
H19,2020-01-24,那边滚滚滚光华回家看看扣扣哦哦哦哦,高级客房
H19,2020-01-25,"My second stay at this hotel. This time travelling alone. Check-in was only about 2 minutes and was given a lovely room again! Staff are very friendly and welcoming. The hotel is right next to Terminal 1, I only needed to take the back exit out of the hotel on thr 3rd floor, and then walk across the zebra crossing and i was right inside the airport. Amenities are very gold but would have preferred to know in advance that the hotel no longer provides one time use products such as toothbrushes and toothpaste. I was so lucky that i had brought my own toothbrush otherwise this would have been disappointing",高级客房
H19,2020-01-25,很好，值得推荐给大家,高级客房
H19,2020-01-25,非常好，非常便利，下次还来,高级客房
H19,2020-01-25,帮两位日本朋友预定，说服务和环境都很好。最重要是可以步行到机场,高级客房
H19,2020-01-25,酒店位置很好，有停车场，早餐还行,高级客房
H19,2020-01-25,可以选择！,豪华套房
H19,2020-01-26,转机非常方便，机场附近最好。,高级客房
H19,2020-01-26,旅游转机入住,高级客房
H19,2020-01-26,**是我住过的五星级最好的酒店,行政客房
H19,2020-01-26,酒店位置好,豪华客房
H19,2020-01-26,酒店位置好,高级客房
H19,2020-01-27,期待中餐厅,高级客房
H19,2020-01-27,交通便利靠近机场,高级客房
H19,2020-01-27,非常贴心的酒店，直通机场T1，办完值机托运行李后回酒店吃的早餐，卫生干净放心，与前台借了红酒开瓶器忘了还了，不知做卫生阿姨能否代我们还回去。总之不错，期待再次入住,高级客房
H19,2020-01-28,只是转机方便，其他都差。西餐厅的牛腩面是我吃过最难吃的，99一碗。半夜12点后还听到好几次服务员给客房送东西大声敲门大声说客房服务员????,高级客房
H19,2020-01-28,早餐品種豐富，只因忙於趕機，沒能好好享受。離出出廳300m，每20min有專車到國際出歲廳。很方便。就是年三十晚餐的粵菜有點貴！,高级客房
H19,2020-01-28,乘早機，這裡是不二的選擇!,高级客房
H19,2020-01-28,多次入住，方便便利。不错,豪华客房
H19,2020-01-28,酒店很好，T2到达有酒店巴士接送，几分钟就到酒店，T1航站楼就在酒店对面，早晨服务生小哥帮忙把行李推到大门口，有酒店电瓶车直接送到出发大厅入口处，方便极了。订的豪华双床免费升级行政楼层，早晨直接在行政酒廊就可以退房，方便快捷。,豪华客房
H19,2020-01-28,酒店在T1航站楼后边，很方便，去T2也有免费接送车，酒店前台，客房服务，送餐服务态度好，响应快，服务人员主动服务，有礼貌。在疫情期间也有测体温等措施。不足是，酒店房间内部分设施如空调，坐便，淋浴等陈旧，同时因为在机场空旷地区，风很大，窗户走风严重，夜晚较冷，空调调至heat没有暖风。,豪华客房
H19,2020-01-29,很方便，也很安静，去T1步行就可以，去T2酒店有摆渡车。,高级客房
H19,2020-01-29,环境很好，离机场很近，对于要赶清晨航班的人非常便利，步行可达两个航站楼。酒店的设施也非常国际化，有直饮水很赞。,高级客房
H19,2020-01-30,酒店非常不错??????????????????????????????????????????????????????????????????????????????????????????????????????????????????,高级客房
H19,2020-01-30,临近过年，加上特殊情况，服务人员不足。,豪华客房
H19,2020-01-30,价格比较高之外其他都很好,豪华客房
H19,2020-01-31,不错的酒店,行政客房
H19,2020-01-31,设施完备、转机首选。服务一般，可能是这次人多的原因吧……,行政客房
H19,2020-01-31,早餐很丰盛，酒店服务很好,豪华客房
H19,2020-01-31,早餐很好，房间很舒服，服务又好,行政客房
H19,2020-01-31,方便，整洁，有接送机,高级客房
H19,2020-01-31,酒店内没有牙刷等一次性用品，这个可以理解，但通常其他酒店的做法是在办理入住的时候告知，并询问客人是否需要，如有需要就会给的。我办理入住时无人告知，我自己晚上也没有专门查看，到了第二天早上用的时候才发现没有，打电话去前台要，说马上送过来，等了十分钟，三次电话追，才看到一个服务员从走廊那一头慢悠悠的晃过来，要知道住这个酒店的一般都是第二天要赶早机的，早上预着时间吃早餐的时间就没有了，我可是专门挑了含早餐的价格呢！本来可以有时间不慌不忙的在行政酒廊吃个早餐，就因为这个我急急忙忙拿了个鸡蛋吃完就走，特别不爽！,高级客房
H19,2020-01-31,酒店位置极好，与机场距离，只需步行4分钟；酒店外观景色优美，令摄影爱好者流连忘返；房内设计人性化、环保化，既高调倡导环保节约，也不失高贵格局，室内浴缸更令入住者惊喜。**酒店，是高、中薪家庭出游住地首选。,高级客房
H19,2020-02-01,舒服干净满意,高级客房
H19,2020-02-01,没有放松的地方,高级客房
H19,2020-02-01,早餐很棒非常棒，主要是早上七点到机场考虑到有老有少只能住一晚，房间舒适宜人。但酒店的电梯要改善，只有扶手电梯不方便运行李，而且室内停车场又要绕道旁边的大楼再下电梯。,高级客房
H19,2020-02-02,非常好，又方便,豪华客房
H19,2020-02-02,转机经过呆了一晚，的确离机场超级的近,高级客房
H19,2020-02-03,服务挺好的,高级客房
H19,2020-02-03,环境非常好,高级客房
H19,2020-02-03,商务出差比较合适…,高级客房
H19,2020-02-03,酒店还不错。但是毕竟也开了那么多年了。一些硬件设施还没有及时更新.例如放假没有USB插口。空调暖气没跟上,豪华客房
H19,2020-02-03,环境很好，离机场近，免费接机送机！,豪华客房
H19,2020-02-03,Great pool and good breakfast as well. Room was clean and hotel in general was very restful before my flight. Very easy to walk directly from the hotel to departure terminal in less than 5 minutes.,行政客房
H19,2020-02-03,环境很好，安静。双床的房型，带一个未成年孩子够住了，床挺大。离机场出发厅很近。就是费用有点小贵。,高级客房
H19,2020-02-04,据说很好，还是地理位置oke吧,高级客房
H19,2020-02-04,还挺好的，酒店很大，客房多的都要迷路了,高级客房
H19,2020-02-04,非常好，就是空调有些冷了，进了酒店就有帮忙提箱子，送到房间，服务还是非常到位的！,高级客房
H19,2020-02-04,自动升级到行政楼，离机场近，很方便。没有吃早餐由于第二天比较早飞机。停车免费。酒店设施完善，床很舒服,高级客房
H19,2020-02-05,不错不错不错,高级客房
H19,2020-02-05,酒店前台结账check out 为什么不主动交付收据 一方面确认收费数额 一方面是对客人的尊重告知 再说也是必要的合法程序 这还需要我再三询问最后花了多少钱吗 一个五星级酒店最起码的规则都不懂吗 怎么培训的 还是国际性质的酒店 服务不专业,高级客房
H19,2020-02-05,"This time I was travelling with my girlfriend. The receptionist helped us check in really fast and were very welcoming.Again, we had a very comfortable room and we really enjoyed our stay. The Amenities at this hotel are fantastic and the location is perfectI will continue to stay here whenever I need to get an searly morning flight as it always makes everything easier.sometimes the price inflates but i would recommend paying a little extra for the comfortable lifestyle, convenience and perfect location of this hotel",豪华客房
H19,2020-02-05,離機場相當近，酒店離T1航站樓只需從酒店三樓過條空中天橋就到，T2航站樓坐酒店免費巴士只需5分鐘，對於轉機的客人非常方便。美中不足的是酒店是中央空調2月份的房間熱得讓我受不了，給了電扇也熱，在大冬天居然有中暑的感覺！,行政客房
H19,2020-02-06,再次选择的好地方,豪华客房
H19,2020-02-06,早晨挺好的,高级客房
H19,2020-02-06,离航站楼很近，服务员态度很好,豪华客房双床房
H19,2020-02-07,酒店离机场很近，地理位置很好,豪华客房
H19,2020-02-07,环境优雅位置优越,高级客房
H19,2020-02-08,方便快捷省时,高级客房
H19,2020-02-08,机场近方便快捷,行政客房
H19,2020-02-08,非常不错的,豪华客房
H19,2020-02-08,挺好的，舒适，转机方便，服务周到。,高级客房
H19,2020-02-08,疫情期间，卫生第一。干净宽敞，消毒防疫措施到位！点赞！,高级客房
H19,2020-02-08,特殊的疫情期间，怀着忐忑的心情入住。酒店到T1特别方便，从三楼通道可以直接通行。所以特别改了第二天出发的航班到T1出发。T2过来就有点麻烦，要乘坐酒店小巴车，等的有一点点久。很开心升级了行政房，但房间着实有点小，那么没升级前不是要更小。房间点了餐，点了两份餐食，竟然只给了一双筷子，连勺子都没有，说明服务的质量还有待提高。,豪华客房
H19,2020-02-09,离机场比较近，很方便，厕所很窄，很干净，很舒服,高级客房
H19,2020-02-09,专机临时订的，酒店离机场超级近还有免费班车,豪华客房
H19,2020-02-09,离机场近。便利。,高级客房
H19,2020-02-10,外瑞 ， 购得。,行政客房
H19,2020-02-11,早餐正常酒店早餐 但不是五星级水平,高级客房
H19,2020-02-11,"Some people may overlook the Pullman Guangzhou Baiyun Airport Hotel because it may seem to be a simple hotel near the airport. To my pleasant surprise, the Pullman is a top notch luxury hotel that truly impressed my fianc and I. We got a pretty good last minute deal on our room via Trip.com. The breakfast selection was varied and tasty. The room was clean and well designed with a luxurious feel to it. The hotel is huge, thus give yourself a bit of extra time to walk if you have an appointment. Be sure to take advantage of the free shuttle bus service to the airport because the taxi drivers that pull up to the hotel will try to price gouge you for what is a very short five minute ride to the airport. If I ever stay in Guangzhou again, the Pullman will be at the top of my list of places to stay.",高级客房
H19,2020-02-12,服务我很好,高级客房
H19,2020-02-12,早餐不错，酒店服务也很好。从入门开始到入住房间，都有热情的服务。看到后面，对于排队时等不及的客人提问，也在保证秩序的同时，给了很好的回答。,豪华客房
H19,2020-02-12,离航站楼只有五分钟的路程。赶早班机非常好。,高级客房
H19,2020-02-13,广州转机最好的选择,豪华客房
H19,2020-02-13,从候机楼没法走过去。坐酒店的摆渡车。订的是可以开窗的房间。给的房间却是不能开窗的。后来才给换。疫情期间没有开中央空调可以理解。但配的被子太薄，半夜实在太冷，才叫服务员加被子。,豪华客房
H19,2020-02-13,酒店非常大 房间很干净很漂亮非常宽敞 很值得入住,行政客房
H19,2020-02-13,酒店比较旧 毕竟很多年了 但感觉还行……,高级客房
H19,2020-02-14,房间很舒适,高级客房
H19,2020-02-15,很高档，很喜欢,高级客房
H19,2020-02-15,接待人员服务贴心，服务员态度认真文明有礼貌，硬件设施齐全非常好，早餐品种丰富，我已经住过3次了，服务水准一如既往的好,豪华客房
H19,2020-02-15,太棒了！很负责,高级客房
H19,2020-02-15,服务很好??,豪华客房
H19,2020-02-17,大床是两个单人床并的，不舒服。服务员九点擅自开门进房间,高级客房
H19,2020-02-17,这个酒店也是为了赶飞机住的，距离机场很近，走着过去就行，今年的疫情很严重，希望祖国早日战胜，大家身体健康！,高级客房
H19,2020-02-18,酒店的总机电话里说是半小时一班，但是从11：20一直等到12：11才来了一班，中间打了几个电话总机和所谓的经理都是一点不敬业什么都不清楚，说好的回电话也不回，完全不管客户的感受，大冬天等了这么久也没有具体说法和说明，心里一肚子火，就这服务不知道如何企业支撑到今天，我是实名点评，确定真实性！,行政客房（双床）
H19,2020-02-18,地理位置非常好。就在机场内。早餐非常好。酒店非常干净。适合在广州转机时休息！另外，机场有专车接送，很方便！,高级客房
H19,2020-02-18,以前去广州都是住市内的酒店，这次因为时间短，就选择了机场附近的酒店。我一直都是雅高的会员，所以就选了这家**。与期待的一样，没有失望。当然与上海的**还是稍微有点距离。,高级客房
H19,2020-02-20,非常时期，谨慎出行,高级客房
H19,2020-02-20,哈哈哈哈哈哈,行政客房
H19,2020-02-20,非常干净，卫生！很满意,高级客房
H19,2020-02-20,方便，干净，就是有点贵,高级客房
H19,2020-02-20,在广州中转住的酒店，本来以为靠着航站楼，谁知道还是有一点距离的，建议接机吧。早餐没吃，在美食之都广州怎么可能在酒店吃早饭？行李寄存后打车去点都德花城店，车程30分钟，恰逢新冠肆虐，饭店里连我们一共两桌人。吃完回酒店大厅休息一会坐酒店免费班车去机场走人。,高级客房
H19,2020-02-20,以前每次路过机场看到这个酒店，这次疫情转机就定了这里，很方便，到了机场，每十几分钟就有酒店巴士，酒店环境卫生非常好，服务态度好，下次还会入住。,高级客房
H19,2020-02-21,整体还是不错,行政客房
H19,2020-02-22,不错！挺满意的,豪华客房
H19,2020-02-22,在广州转河内的航班在此酒店住一晚，房间很舒适干净，前台服务也很亲切，需要搭酒店的接驳巴士三分钟，算是方便。,高级客房
H19,2020-02-22,在广州中转住的酒店，本来以为靠着航站楼，谁知道还是有一点距离的，建议接机吧。早餐没吃，在美食之都广州怎么可能在酒店吃早饭？行李寄存后打车去点都德花城店，车程30分钟，恰逢新冠肆虐，饭店里连我们一共两桌人。吃完回酒店大厅休息一会坐酒店免费班车去机场走人。,豪华客房
H19,2020-02-22,服务一般， 机场接驳车司机不会帮忙提行李，问行李可以放在哪里，司机用鼻子一拱说“那”。进酒店内也没有行李员。酒店设施还可以，稍显老旧，但是卫生还不错。,高级客房
H19,2020-02-24,订的套房写的可以廊桥接机，订完打电话预约说疫情期间不提供，不理解为什么要取消这项服务。还有房间里的烧水壶，烧开之后都能倒出来黄色的水。,豪华套房
H19,2020-02-24,服务好，卫生好，位置好,高级客房
H19,2020-02-25,干净的酒店,高级客房
H19,2020-02-25,非常好，非常满意,高级客房
H19,2020-02-25,很方便，机场边上,高级客房
H19,2020-02-25,房间够大，也很干净，出门走5分钟就到1号航站楼,行政客房
H19,2020-02-25,第二天有早班机，所以晚上住在**酒店。酒店离T1航站楼很近，但是我们的航站楼在T2，还要坐酒店的免费摆渡车过去。另外，酒店的餐饮品种不多，价钱还贵。,高级客房
H19,2020-02-26,还可以，有接机服务,行政客房
H19,2020-02-26,都好，就是贵,豪华客房
H19,2020-02-26,酒店位置方便，干净卫生。,豪华套房
H19,2020-02-27,疫情时期酒店有消毒让人蛮放心，因为早上很早的航班所以定了近机场的酒店。酒店对面就能看到机场，飞机起飞，T2接驳巴士3-5分钟就到，T1走路就可以过去。坐接驳巴士司机会帮忙拿行李。很方便。酒店很干净，服务也很好，设施也很完善……,豪华客房
H19,2020-02-28,房间还可以 从T1航站楼出来到酒店很近 酒店的人没有说主动帮你提行李甚至都没有问，这一点体验很差！酒店门口也没有手推车放行李箱很不方便！,高级客房
H19,2020-03-01,非常时期入住，卫生品质高！,豪华客房
H19,2020-03-01,位置好房间比较安静,豪华客房
H19,2020-03-01,服务挺好的，就在机场旁边,豪华客房
H19,2020-03-01,转机最好选择，酒店礼宾部员工真的不错，每次那么多的行李，都认真的搬运,高级客房
H19,2020-03-01,好，特别好,豪华客房
H19,2020-03-03,不错不错挺不错的一家挺有特色的酒店，店里面的环境挺好挺干净卫生的，店里面的服务员挺热情好客的，推荐可以的。,高级客房
H19,2020-03-04,酒店性价比一般,高级客房
H19,2020-03-04,疫情期间，酒店的卫生做得非常不错，酒店和机场的接驳车服务很好。,高级客房
H19,2020-03-04,价格偏贵！,高级客房
H19,2020-03-05,环境 服务好,高级客房
H19,2020-03-05,一般吧 有点吵,高级客房
H19,2020-03-05,酒店环境好 服务好 按航班抵达 取行李时礼宾部已联系接机送酒店,高级客房
H19,2020-03-06,挨着机场非常方便,高级客房
H19,2020-03-06,床品更新了，非常温馨舒适,高级客房
H19,2020-03-08,很方便，免费巴士,高级客房
H19,2020-03-10,"Location,Cleanliness,Service,Facilities are all good.",高级客房
H19,2020-03-10,酒店设施齐全，有专车接送服务，礼宾服务很周到，酒店环境优美，离T1航站楼距离超级近，出差旅游首选之地,高级客房
H19,2020-03-11,服务到位环境舒适,高级客房
H19,2020-03-11,我们的生活方式是什么时候回来呀，我们的生活方式都在一起的时候我就不去了，我们的生活方式都在一起了。。。,高级客房
H19,2020-03-11,帮国外客人定的，客户反馈很棒,豪华客房
H19,2020-03-11,由于疫情无法出门但忘记取消酒店订单，没想到时隔一个多月酒店积极联系还把费用全部退回:) 下次有机会一定去住一下,高级客房
H19,2020-03-12,非常好的酒店！,行政客房
H19,2020-03-12,环境优美！交通便利！,行政客房
H19,2020-03-12,方便，离机场最方便的酒店 没有之一,高级客房
H19,2020-03-12,空调居然没有反应，调到15度还是一样，闷热受不了。,高级客房
H19,2020-03-13,非常棒的酒店,高级客房
H19,2020-03-13,此生不住第二次,豪华客房
H19,2020-03-13,离机场近，早餐也开的很早，有机场接送巴，赶早班机很方便，服务设施五星级没话说。,行政客房
H19,2020-03-14,服务非常好,豪华客房
H19,2020-03-14,虽然开业很久了，但是环境和条件都不错，步行可以到机场候机楼。酒店设施都很好,高级客房
H19,2020-03-16,行政房间非常好,行政客房
H19,2020-03-16,赶飞机方便,豪华客房
H19,2020-03-17,非常好，服务到位,豪华客房
H19,2020-03-17,不错不错不错不错不错不错,高级客房
H19,2020-03-18,疫情期间不开空调，为了健康，安全、完全能理解。酒店对面就是国际出发大厅，方便极了！,高级客房
H19,2020-03-18,酒店位置太棒了,高级客房
H19,2020-03-18,位置好，就在一号航站楼对面穿过花园就是酒店了，离机场距离很近，转机非常方便，员工素质高，房间舒适，卫生清洁做得好！,豪华客房
H19,2020-03-19,这里非常好，下飞机很快就入住了，方便休息，设施服务也很好，家人非常满意,豪华客房
H19,2020-03-19,位置便利，机场转机首选！,高级客房
H19,2020-03-23,有点吵，但是很方便,高级客房
H19,2020-03-23,酒店环境卫生很好，酒店有免费接机的服务，很方便，距离机场距离很近，因为疫情酒店餐厅暂时不开放，只有个西餐厅开放，再去机场还会入住,高级客房
H19,2020-03-25,在T1航站楼对面，有专车定点接送去T2航站楼。非常方便坐早班机的宾客！,高级客房
H19,2020-03-25,还行吧。。,豪华客房
H19,2020-03-26,在机场内，位置好，到航站楼有专车接送，酒店环境整洁，房间布局堪称完美，优雅又不失情调，服务周到，让人无比舒心。,高级客房
H19,2020-03-26,不错，去机场太方便了,高级客房
H19,2020-03-27,环境服务都很好！,豪华客房
H19,2020-03-27,很方便出差的人,高级客房
H19,2020-03-28,酒店位置很好，因为第二天早上的飞机，所以订了这里，走几分钟就到机场了，特别方便，酒店的环境和设施都很有档次，下次还会再来。好评。,高级客房
H19,2020-03-29,帮父母定的，要到机场转机，定了个靠近机场的酒店，酒店就在航站楼边上，步行可到安检口，挺便利，支持一下。,豪华客房
H19,2020-03-30,预订的房型没有了，酒店升级行政房，没想到要走好远，还要换电梯。对于凌晨三点多出发的我们反而不便，还好酒店服务不错，有服务生准时帮忙运行李到大堂。房间较小，隔音不错，机场内唯一的五星酒店也就这样了。还可以吧。,高级客房
H19,2020-03-31,2月底出国回北京，在广州转机，因为疫情，在酒店住一晚，各方面都很好,高级客房
H19,2020-04-01,酒店非常舒适,豪华客房
H19,2020-04-01,酒店离机场很近，跟酒店联系后很快就排了接送机的车，下回住机场附近还住这家酒店，酒店卫生环境也很不错，交通很方便,豪华客房
H19,2020-04-02,机场出来挺方便，各方面还行,高级客房
H19,2020-04-03,适合飞行时间太早而休息的酒店,豪华客房
H19,2020-04-04,疫情期间对湖北人不友好，前台胡姓经理服务态度傲慢恶劣，以后不会再住了。,高级客房
H19,2020-04-04,不错不错不错,高级客房
H19,2020-04-06,很好的酒店，房间稍小,高级客房
