酒店名称,评论日期,评论内容,入住房型
H25,2020-01-18,房型很合适,豪华客房
H25,2020-01-18,停车场非常大,豪华客房
H25,2020-01-18,酒店員服務態度非常好！酒店房間太暗，設施比較舊。,高级大床房
H25,2020-01-18,性价比较高，周边酒店都很贵,高级双床房
H25,2020-01-18,交通方便，商圈附近，有好吃的，睡得安静，值得推荐????。亲戚每次回深指定订圣庭苑酒店！,高级双床房
H25,2020-01-19,方便，价格实惠,高级双床房
H25,2020-01-19,服务能更人性化吗,高级大床房
H25,2020-01-19,干净卫生，方便，性价比高,高级双床房
H25,2020-01-20,环境还不错,高级大床房
H25,2020-01-20,楼上楼下，挺不错,高级大床房
H25,2020-01-20,很适合商务出差,高级大床房
H25,2020-01-20,酒店开了有些年头，客房面积不大，但是很干净、舒适、自然，性价比高，服务态度好！特别是主楼礼宾部黎世锋经理，大副 刘嘉凌，做事细心、认真，负责，干脆利落！待人热情，值得信赖,高级大床房
H25,2020-01-20,酒店很不错！干净卫生，服务也好！地铁站出来就是，位置优越。还送了水果！下次还会入住！赞！,标准大床房
H25,2020-01-20,位置非常好，酒店装修有点久，适合华强北办事,高级大床房
H25,2020-01-20,昨晚入店较晚，前台接待女生笑容满面，服务态度极好，免费帮我升级了房间，非常感谢,标准大床房
H25,2020-01-21,比之前几次去服务差好多,高级大床房
H25,2020-01-22,性价比高，交通方便,高级大床房
H25,2020-01-22,地点非常好,高级大床房
H25,2020-01-22,要重新装修了,高级大床房
H25,2020-01-22,设施有点老,高级大床房
H25,2020-01-22,还好，不错,高级双床房
H25,2020-01-22,好好好好好,高级双床房
H25,2020-01-23,老5星级酒店，性价比蛮好，紧邻华强北。,高级双床房
H25,2020-01-23,非常好的行程,高级双床房
H25,2020-01-23,实在是一般,高级双床房
H25,2020-01-24,很好 非常好,高级大床房
H25,2020-01-25,与以往的体验真的不一样，连住三晚也没主动给我升级房间，说好的最后一天可以给换个房间，还是我主动询问才帮我换的，不问估计也就没有了。酒店设施明显陈旧。晚上回酒店，甚至还被大堂服务员拦着要查身份证！房卡都出示你看了，你就不能自己去核实下？而且态度不友善，核实完甚至连声道歉都没有！,高级双床房
H25,2020-01-26,设施有些陈旧。其它都可以,高级大床房
H25,2020-01-26,环境不错，卫生很干净,高级双床房
H25,2020-01-26,環境地理位置不錯,高级大床房
H25,2020-01-27,干净卫生服务好，交通便利，停车很方便，在华强北应该是性价比很高的酒店了,高级双床房
H25,2020-01-27,服务态度很好，酒店干净卫生，觉得是华强北性价比最高的酒店。,高级双床房
H25,2020-01-27,非常不错的酒店，性价比很高，虽然是老酒店，但干净卫生服务很好，停车和交通都很方便,高级双床房
H25,2020-01-27,服务态度非常好，干净卫生，周边吃饭娱乐购物非常方便，交通很方便，知道推荐,高级双床房
H25,2020-01-27,很不错的五星级酒店，周边吃饭购物都很方便，交通便利，性价比很高,高级双床房
H25,2020-01-27,回深圳在华强北办事，选择了**酒店，老牌五星级酒店，设施有点老旧，但干净卫生服务非常好，周边吃东西交通非常方便，性价比很高,高级双床房
H25,2020-01-27,性价比非常好??值得推荐,高级大床房
H25,2020-01-27,酒店有点就床很硬，设施有点就,高级大床房
H25,2020-01-28,酒店稍旧 但胜在位置、服务上 ，推荐！,高级大床房
H25,2020-01-28,早餐没有丰富的营养种类,行政客房(全新装修)
H25,2020-01-30,价格与品质不匹配,高级双床房
H25,2020-01-30,环境不错，下次还可以再入住？,高级大床房
H25,2020-01-31,酒店不错，位置很好。适合商务出行，游泳池也不错，推荐入住。,高级大床房
H25,2020-01-31,十一月出差到深圳，找到这个价廉物美、交通很方便的酒店。出门就是地铁，旁边就是华强商业中心，酒店旁边有两家比较有名的茶餐厅，酒店的早餐也不错。感谢前台给我升级了房间。,高级大床房
H25,2020-01-31,当地知名、品质酒店，推荐??,标准大床房
H25,2020-02-01,红红火火好,豪华行政房
H25,2020-02-01,周围很方便，出差必选,高级大床房
H25,2020-02-01,酒店空调效果有点差，总体来说还不错,豪华客房
H25,2020-02-02,设施很人性化，网络高速信号好，窗外风景好。有特别的开床服务，房间小摆件的设计也很有特色。性价比不错，下次还要入住,高级双床房
H25,2020-02-02,环境位置都不错，比较满意,高级大床房
H25,2020-02-02,非常好的酒店，经常光顾,高级双床房
H25,2020-02-02,距离地铁站非常近，出行方便,豪华客房
H25,2020-02-02,喜欢酒店的健身房和游泳池,高级大床房
H25,2020-02-04,非常不错的酒店,豪华行政房
H25,2020-02-05,给朋友定的，还可以吧,高级双床房
H25,2020-02-05,挺好的，老牌五星了,高级大床房
H25,2020-02-09,非常一般!,高级大床房
H25,2020-02-11,性价比挺高的，酒店设施挺干净，也蛮卫生的。,高级双床房
H25,2020-02-15,酒店干净，设施齐全，服务好,标准大床房
H25,2020-02-20,位置很方便,高级大床房
H25,2020-02-20,环境很干净,高级大床房
H25,2020-02-20,性价比不错,高级大床房
H25,2020-02-20,性价比不错,高级大床房
H25,2020-02-22,离地铁站很近，交通方便，环境舒适,高级大床房
H25,2020-02-22,就位置好，其他一个字差！,高级双床房
H25,2020-02-22,优秀的企业,高级双床房
H25,2020-02-24,比较老的酒店，位置还可以,豪华客房
H25,2020-02-24,位置好，近地铁。,高级大床房
H25,2020-02-27,一家老牌酒店,高级大床房
H25,2020-02-29,老牌五星酒店、物美价廉,高级大床房
H25,2020-02-29,常来，很满意,标准大床房
H25,2020-03-03,交通便利、商业配套齐全、闹中取静！,高级大床房
H25,2020-03-05,比较老，但服务还不错。,豪华客房
H25,2020-03-06,常预定此房间,豪华客房
H25,2020-03-07,疫情期间价钱跟往常差不多，人是真的少，很安静,行政客房(全新装修)
H25,2020-03-09,压金三天还没退,高级双床房
H25,2020-03-11,升级了套房，满意,豪华行政房
H25,2020-03-15,疫情期间入住，总体不错??,高级大床房
H25,2020-03-15,好的我们住的不错,高级双床房
H25,2020-03-17,位置不用说就在华强北，停车方便，周边餐饮很多！,行政套房(全新装修)
H25,2020-03-17,因疫情原因，早餐一般，只有少量固定套餐选择，送餐至房间。餐厅未开放,行政套房(全新装修)
H25,2020-03-18,性价比很高，很好,豪华客房
H25,2020-03-18,性价比很高,豪华客房
H25,2020-03-21,酒店这个价位当中，服务态度环境都很好,高级大床房
H25,2020-03-22,地段还可以。酒店装修有老化，整体服务不错。,豪华客房
H25,2020-03-23,位置优越，交通便利,高级双床房
H25,2020-03-24,前台小黄非常棒！,高级大床房
H25,2020-03-27,经常住。挺安静。疫情期间好少人,豪华客房
H25,2020-03-27,位置不好找，导航都绕半天，比较陈旧，老星级酒店，房间特别低矮,高级双床房
H25,2020-03-28,离地铁很近，出行方便,高级大床房
H25,2020-03-29,非常好 老牌五星,高级双床房
H25,2020-03-30,工作需要经常住，还可以吧,豪华客房
H25,2020-03-30,很好，以后还来住！,高级双床房
H25,2020-04-02,总体还不错,高级大床房
H25,2020-04-03,酒店环境很好，服务态度很好,高级大床房
H25,2020-04-04,挺方便的哈！可能是疫情原因吧，酒店房间可选择空间有限。,行政套房(全新装修)
H25,2020-04-04,预订的行政套房，感觉还是挺不错的，就是卧室稍微小了一点！可能疫情原因导致很多房间没有开放，可选择空间太小，环境不错，也方便找！,行政套房(全新装修)
H25,2020-04-05,前台胡诗杰和黄馨连服务特别好，,高级大床房
H25,2020-04-06,很不错！值得推荐,高级大床房
H25,2020-04-08,疫情期间，这次酒店赠送了防护套装，里面有口罩、湿纸巾、消毒酒精、免洗洗手液，不得不说酒店很大气，也不枉我常来常住,高级大床房
H25,2020-04-08,因工作关系，3月份住过好几次，值得推荐,高级大床房
H25,2020-04-08,经常住，老字号酒店了，各方面都不错,高级大床房
H25,2020-04-10,环境很棒，酒店干净，安静！早餐很好吃，地理位置优越，挨着华强北,高级双床房
H25,2020-04-10,房间还可以，就是有点旧了,高级大床房
H25,2020-04-12,跟平时差不多，感觉住客多起来了,高级大床房
H25,2020-04-14,非常喜欢的酒店，特别是旁边那个凤凰楼酒店东西好吃,高级双床房
H25,2020-04-14,交通十分方便，房间宽敞,高级双床房
H25,2020-04-15,老牌五星，设施陈旧了一些，也能理解，房间卫生整体较好，房间没有那种老旧酒店的霉味或难闻气味，但是卫生细节还是有自暴自弃的感觉，比如卫生间浴缸边上，门吸附近有一摊黑渍，应该可以清洗掉的，但是很显眼的留在了那里，恶心人！,高级双床房
H25,2020-04-15,听老板娘的话会发财,豪华客房
H25,2020-04-17,老牌五星，不服务就是最大的服务,高级大床房
H25,2020-04-18,没有早餐，有水果送，还可以,高级大床房
H25,2020-04-19,非常不错的一家店。进门送口罩还有兔洗液。,高级大床房
H25,2020-04-19,好像没什么好写的,豪华客房
H25,2020-04-22,交通便利、性价比超高！,高级大床房
H25,2020-04-22,非常棒的体验，酒店还贴心准备了防疫套装，楼下就是地铁站,高级双床房
H25,2020-04-25,还可以吧，老五星，在华强北这个地段500多也就能住这个水平的了，还送了两个口罩+消毒液+免洗手凝胶，虽然在深圳北站还给了深圳人民，但还是很贴心哒,高级大床房
H25,2020-04-26,位置好，停车方便,行政套房
H25,2020-04-26,位置不错，就在华强北！,行政套房
H25,2020-04-26,服务不错，位置方便。给做了升级和送了水果,高级大床房
H25,2020-04-26,还可以吧，人开始多起来了,豪华客房
H25,2020-04-28,老五星，挺好，经常住,高级大床房
H25,2020-04-29,环境好，条件好,高级大床房
H25,2020-04-29,价格很划算，房间很干净,豪华行政房
H25,2020-04-30,洗手间太小了，其他还行,高级大床房
H25,2020-04-30,位置很不错,高级大床房
H25,2020-05-03,性价比很高的酒店哦，物超所值，交通很便利，早餐种类非常丰盛，房间里面很干净，住的非常放心，值得推荐哦,高级大床房
H25,2020-05-04,环境清净，空气新鲜！老板娘亲和！,高级大床房
H25,2020-05-04,非常棒，在华强北，方便！,高级双床房
H25,2020-05-04,代人预定的，领导反馈不错，下次还可以订,高级大床房
H25,2020-05-04,早餐比较少,高级大床房
H25,2020-05-04,疫情期间早餐比较少,高级大床房
H25,2020-05-06,跟平时差不多，早餐还行,行政客房
H25,2020-05-10,酒店环境设施都不错，房间内舒适。,高级双床房
H25,2020-05-10,老牌五星酒店，环境地段服务都不错，设施略微陈旧，隔壁的凤凰楼喝茶很好,高级大床房
H25,2020-05-11,非常好非常好,高级大床房
H25,2020-05-11,性价比超高，酒店附近美食超多。,高级双床房
H25,2020-05-11,我没有要早餐,高级双床房
H25,2020-05-11,中心位置！不错,豪华客房
H25,2020-05-13,酒店交通便捷，客房干净舒适。,高级双床房
H25,2020-05-13,环境不错，服务很好。,高级大床房
H25,2020-05-15,非常的酒店。,高级双床房
H25,2020-05-15,整体感觉还不错，但是感觉装修和设备有点旧了。,高级大床房
H25,2020-05-16,设施比较陈旧，没有配套的服务。,高级大床房
H25,2020-05-16,到深圳的最佳選擇，地點方便,高级大床房
H25,2020-05-16,這里一楼的自助餐是我住过的酒店里最好的,高级大床房
H25,2020-05-18,比较老的酒店 设施一般 地理位置方便 建议住主楼高层房间 但是窗户有打不开的情况,高级大床房
H25,2020-05-18,可以 可以,高级大床房
H25,2020-05-19,都挺好的。,高级大床房
H25,2020-05-19,非常可以的,高级大床房
H25,2020-05-22,就这样吧。,高级双床房
H25,2020-05-22,早餐的方式不错,高级大床房
H25,2020-05-23,酒店很好，每次去深圳都订在这。,高级大床房
H25,2020-05-23,酒店有点老了，地段不错,高级双床房
H25,2020-05-23,地理位置好，服务好,标准大床房
H25,2020-05-23,非常好的酒店,高级双床房
H25,2020-05-23,住着舒服，方便。,高级大床房
H25,2020-05-26,前台服务员胡诗杰服务特别好，特别周到悉细心,高级双床房
H25,2020-05-26,前台接待胡诗杰服务特别好,高级双床房
H25,2020-05-26,行政房还是比普通房会好很多,豪华行政房
H25,2020-05-27,蛮好的，不错,高级双床房
H25,2020-05-30,位置和停车不错,高级大床房
H25,2020-05-30,性价比很高,高级大床房
H25,2020-05-31,帮朋友订的，反映很好很不错,高级双床房
H25,2020-06-01,一如既往的好,高级大床房
H25,2020-06-01,挺舒服的呀,高级大床房
H25,2020-06-01,位置出门方便。,高级大床房
H25,2020-06-02,虽然凌晨才到，前台很友好，就住一晚上，第二天早上就离店办事了，对入住满意,高级双床房
H25,2020-06-02,设施不是太新，没有USB插口,高级大床房
H25,2020-06-02,酒店设施设备很老了，服务也跟不上，挂牌5星，实际上还比不上一般的连锁酒店,标准大床房
H25,2020-06-02,设施不是太新,高级大床房
H25,2020-06-03,位置好，出行方便,行政套房
H25,2020-06-03,地理位置还行 走路去华强北,高级大床房
H25,2020-06-03,还可以，就是门口在修有点不方便,高级大床房
H25,2020-06-03,还可以，服务不错,高级大床房
H25,2020-06-03,今天感觉一般,豪华客房
H25,2020-06-04,还不错的酒店 只是有点悠久的历史,高级大床房
H25,2020-06-04,是出差旅游比较好的选择,高级大床房
H25,2020-06-04,酒店各方面非常满意！,高级大床房
H25,2020-06-04,有品质的酒店！,高级大床房
H25,2020-06-04,非常满意的服务！,豪华客房
H25,2020-06-04,酒店服务非常满意！,高级大床房
H25,2020-06-04,非常满意的服务,高级大床房
H25,2020-06-04,非常满意的服务,高级大床房
H25,2020-06-05,老牌五星酒店、交通便利 经济实惠！,高级大床房
H25,2020-06-05,五星级的服务，虽然设施旧了，但是服务和位置优势可以对冲设施的小问题。附近是深圳的名校区，还有华强北步行街，各种美食，商场聚集，挺好的,高级双床房
H25,2020-06-05,一直都入住该酒店,高级双床房
H25,2020-06-05,这家酒店很好！,高级大床房
H25,2020-06-07,服务态度不错,豪华客房
H25,2020-06-07,感觉还不错,高级大床房
H25,2020-06-09,不错，没有早餐,豪华客房
H25,2020-06-10,还好吧，这个价钱差不多,高级大床房
H25,2020-06-12,老酒店，位置好，其他还可以吧，一般商旅挺好的。,高级双床房
H25,2020-06-12,门口修路，有点不方便。,高级大床房
H25,2020-06-12,酒店不错，就是没早餐,高级大床房
H25,2020-06-12,性价比很高，,高级双床房
H25,2020-06-12,酒店不错，没有早餐,高级大床房
H25,2020-06-12,老牌酒店了，地理位置优越,高级双床房
H25,2020-06-12,旧了一点点,高级双床房
H25,2020-06-13,位处市中心，是很标准的酒店，舒适愉快的入住体验,高级大床房
H25,2020-06-13,行政房比普通房好很多,行政客房
H25,2020-06-14,老品牌酒店，去春满园喝早茶住这里，挺好??,高级双床房
H25,2020-06-15,环境好，价格适中，停车方便，酒店门口就是地铁，旁边凤凰楼的茶点好吃，可以走路过去华强北茂业天地、顺电等商场，吃喝玩乐都方便。,高级双床房
H25,2020-06-15,疫情期间有早餐送去房间，位置好,行政套房
H25,2020-06-15,停车很方便,行政套房
H25,2020-06-16,啥都好，就是洗澡水压和设备那边还欠缺了一点，花洒鱼缸那边出水口有点漏水，很多房间都是这个问题，对于要求不高的，还是挺好的，有入住水果，车就可以停在酒店大门口，车位充足，最主要是性价比很高啊,高级双床房
H25,2020-06-16,这个酒店服务都挺好的，就是洗澡的水压是个不足的地方，如果入住，建议选低楼层水压还可以接受，花洒有点老化了，有点漏水，床上用品都很干净很新，卫生不用担心，五星级酒店这个价位非常好啦,高级双床房
H25,2020-06-16,洗澡水压有点小，比我家水压还小，床罩有点脏，床单被套都很新很干净，毛巾浴巾都很新，拖鞋质量也挺好，唯一不足的就是洗澡的水压，入住很多次了，住低楼层水压还是可以的，12层以下都还行????,高级双床房
H25,2020-06-16,酒店除了房间装修，设备有点旧，水压有点小，其它都挺好，有入住水果，毛巾被子床单都很新很干净，最主要五星级酒店这个价位性价比very高啊。??????,高级双床房
H25,2020-06-16,老五星酒店，设施太老了，服务尚可，该重装了。,行政套房
H25,2020-06-16,位置好，环境好，出差必备,高级大床房
H25,2020-06-16,设施老化，房内卫生尚可,高级双床房
H25,2020-06-16,设施旧了，服务尚好，周边环境嘈杂。,高级大床房
H25,2020-06-16,前台服务简直用车祸现场来形容，惨不忍睹,高级大床房
H25,2020-06-16,预订的信息显示是自助餐 却换成了酒店的指定早餐 价格放在那里 是店大欺客吗？已经是有价格欺诈的嫌疑了酒店本来设施就很陈旧了 前台人员面对内容质疑 就抛出一句 你可以不住啊??哪里来的迷之自信？打扫房间也完全记不住顾客的喜好 真的就占了个地段 其他的一塌糊涂 后来者千万千万小心了,高级大床房
H25,2020-06-17,没吃过早餐,高级大床房
H25,2020-06-17,深圳性价比最高的五星酒店,高级大床房
H25,2020-06-17,一如既往的好,高级大床房
H25,2020-06-18,酒店处于市区中心附近，交通极其便利，地铁站就在酒店门口，附近也有许多美食餐饮店，与华强北商业步行街就一条斑马线之隔，客房舒适，工作人员服务态度很棒，停车场车位极其多。,高级大床房
H25,2020-06-18,价格实惠，交通便利，酒店环境还不错，住的舒服！,高级双床房
H25,2020-06-19,非常差，房间窗户随时异响，严重影响休息。服务员答复，因为冷热原因，窗户会不定时产生异响；每个房间都有可能。另外，户外修地铁后，这种情况会越来越严重。但是，客人入住时候，也不告之；全凭自己运气。这个酒店牌子算是彻底砸了。入住客人自己算好命再祝吧！那种声音感觉就是楼要慢慢解体的感觉。,高级大床房
H25,2020-06-20,性价比超高的,高级大床房
H25,2020-06-20,很负责任的酒店,高级大床房
H25,2020-06-21,酒店各方面都值得信赖，真的挺不错的，是个老酒店，但性价比真心很高，看到有些评论嫌弃酒店老旧，深圳高大上的新酒店比比皆是，但那里是这个价位呀！,高级双床房
H25,2020-06-21,很棒的体验，下次继续住,高级大床房
H25,2020-06-21,非常的棒，下次还住这里,高级大床房
H25,2020-06-23,老牌子酒店，位置不错。其他中规中矩。,高级大床房
H25,2020-06-23,很好很不错，性价比超高,高级双床房
H25,2020-06-23,非常好，非常感谢！,高级大床房
H25,2020-06-23,地段不错。不吵。,高级大床房
H25,2020-06-25,酒店环境很好，位置也方便，入住体验很不错，前台工作人员很热情，周围交通方便，下次还会入住这家酒店的。,高级大床房
H25,2020-06-25,就是整个酒店没有空气流通！,高级大床房
H25,2020-06-26,性价比超高，值得推荐,高级双床房
H25,2020-06-26,性价比还可以,高级大床房
H25,2020-06-26,距离华强北很近的一家酒店，但又很安静。前台服务很不错，唯一美中不足的就是房间略显陈旧。,高级大床房
H25,2020-06-27,住的舒服，很好，交通方便的。,高级大床房
H25,2020-06-28,有点味道，许久未装修了！,高级双床房
