酒店名称,评论日期,评论内容,入住房型
H08,2020-02-16,超级好的酒店，大气，舒服，热情，位置好，环境好，服务好，价格合理，冠状肺炎期间，防范很好，消毒很好，负责，认真，值得出差时入住，酒店的早餐很好吃！美味，可惜就是起出几天提供，因为躲避疫情！值得来的地方！,金华楼标准双床房
H08,2020-02-17,周围很多商圈，可以逛街,金华楼标准大床房
H08,2020-02-17,位置很好，停车方便,金华楼标准大床房
H08,2020-02-19,很棒，早餐不错,金华楼标准大床房
H08,2020-03-01,地段好！周边交通方便！市中心，周边很多好吃的餐厅,金华楼标准大床房
H08,2020-03-03,不错，干净卫生，停车方便,金华楼惠享大床房
H08,2020-03-03,不错，干净卫生，停车方便,金华楼标准大床房
H08,2020-03-03,不错，干净卫生，停车方便,贵宾楼豪华单人房
H08,2020-03-03,不错，干净卫生，停车方便,贵宾楼豪华单人房
H08,2020-03-03,不错，干净卫生，停车方便,金华楼标准大床房
H08,2020-03-03,不错，干净卫生,金华楼标准大床房
H08,2020-03-03,不错，干净卫生,金华楼标准大床房
H08,2020-03-03,服务、卫生很好,金华楼标准大床房
H08,2020-03-03,挺不错的，值得,金华楼惠享大床房
H08,2020-03-05,服务态度好，卫生环境不错??,金华楼惠享大床房
H08,2020-03-07,环境非常好,金华楼惠享大床房
H08,2020-03-08,一直住这里 好评 优秀。够了,金华楼豪华双床房
H08,2020-03-13,环境很好，还免费帮我们升级了。,金华楼标准双床房
H08,2020-03-16,酒店很好，交通很方便。,金华楼惠享双床房
H08,2020-03-19,前台有禮，交通方便,静享舒眠大床房
H08,2020-03-20,位置挺好的，就是装修老了点，大堂经理服务态度很好,静享舒眠双床房
H08,2020-03-21,不错值得推荐85326,静享舒眠大床房
H08,2020-03-21,不错值得推荐85326,静享舒眠大床房
H08,2020-03-21,不错值得推荐,静享舒眠大床房
H08,2020-03-22,服务挺好的,金华楼惠享大床房
H08,2020-03-28,第二次了，很好,静享舒眠双床房
H08,2020-04-10,第一次入住，位于市中心交通便利，性价比高，房间干净整洁，安排的房间有带会客厅，方便会客；疫情期间早餐提供送餐服务，很温暖。还有提供免费洗衣服务，出差首选，值得推荐！,静享舒眠大床房
H08,2020-04-11,疫情期间，各种缩水，共渡难关,静享舒眠大床房
H08,2020-04-18,并没有4星的标准！,静享舒眠大床房
H08,2020-04-19,呵呵呵……隔壁楼里在隔离居然还接客！,静享舒眠大床房
H08,2020-04-19,好好好好好好,静享舒眠大床房
H08,2020-04-19,不错，值得推荐入住,静享舒眠大床房
H08,2020-04-24,早餐很一般！,尊享商务大床房
H08,2020-04-26,交通便利。。,静享舒眠大床房
H08,2020-04-26,大床房子大,优享豪华双床房
H08,2020-04-29,交通方便，室内干净卫生，前台接待态度很好，下次还会选择这家酒店，物有所值,静享舒眠大床房
H08,2020-04-30,有停车位，床够大的，离西湖也很近，还不错。,优享豪华双床房
H08,2020-04-30,满分 环境卫生一级棒 四星级酒店这个价格真的是没谁了 最棒的一次体验,优享豪华双床房
H08,2020-04-30,满分性价比超级高,优享豪华双床房
H08,2020-04-30,非常不错，值得推荐入住807,静享舒眠大床房
H08,2020-04-30,服务好，价格优惠,优享豪华大床房
H08,2020-05-01,酒店设施齐全，服务好,优享豪华大床房
H08,2020-05-01,很不错 环境很好 服务态度也很好,优享豪华双床房
H08,2020-05-01,服务很好酒店做特价性价比超高地理位置优越出行方便,静享舒眠双床房
H08,2020-05-01,不错，性价比最高,静享舒眠大床房
H08,2020-05-02,前台小姐姐态度热情。房间环境很好也很大,静享舒眠大床房
H08,2020-05-02,贴别贴心！,静享舒眠大床房
H08,2020-05-02,特别不错下次一定再来，前台服务态度非常不错,优享豪华大床房
H08,2020-05-02,房型和服务都不错，性价比很高。,静享舒眠大床房
H08,2020-05-02,酒店是一家挂牌四星级酒店，大堂各功能区域健全，非常商务出差和会客，酒店位置便利，此次五一出行，到惠州游玩，到惠州西湖景区3公里，到红花湖绿道骑行15分钟车程，出行十分方便，酒店房间干净整洁，服务员很有礼貌，让人感觉亲切，房间超高性价比，第二天还享受了中餐厅的粤式早茶，非常地道，值得推荐且性价比高的酒店,静享舒眠大床房
H08,2020-05-02,五一假期和她一起享受着相聚和欢乐时光，当然少不了住宿的环节，四星酒店，价格真的是优惠，好评,静享舒眠大床房
H08,2020-05-02,环境还不错,静享舒眠双床房
H08,2020-05-02,住了好几次了这个价格太便宜啦.而且房间安排的特别大.特别喜欢大堂装修风格，前台小曹服务也特别好,优享豪华双床房
H08,2020-05-02,挺好的，非常满意,静享舒眠大床房
H08,2020-05-02,环境挺好服务也好,优享豪华双床房
H08,2020-05-03,还可以 能包月不 多少钱价格！,静享舒眠大床房
H08,2020-05-03,途径惠州长期入住，挺不错的,静享舒眠大床房
H08,2020-05-03,整体来说酒店很好 ，前台小哥哥也很热心。,静享舒眠双床房
H08,2020-05-03,环境好，服务态度很好,静享舒眠大床房
H08,2020-05-03,朋友推荐入住这家酒店，走进大堂就感觉非常高端大气上档次，看得出有年代感的酒店，酒店在服务上的用心从大堂开始就能体验到，遇到的员工不多，但都彬彬有礼，保持适当距离，让人很有安全感，房间卫生干净，很大很舒适。特别要推荐他们家的港式早茶，价格实惠，味道很不错，可以尝试。,优享豪华双床房
H08,2020-05-03,设施齐全，很好,优享豪华大床房
H08,2020-05-03,体验良好，下次继续住这里,优享豪华双床房
H08,2020-05-03,来惠州就住**酒店,静享舒眠大床房
H08,2020-05-03,非常满意的一次惠州之旅，酒店性价比超高，不敢相信这个价格能入住四星级酒店。房间虽然有些年纪了，但保养的真不错，卫生干净整洁舒适，楼下吃饭很方便，有早晚茶市可享用。地理位置方便，下次来惠州还好选择入住**酒店。,优享豪华双床房
H08,2020-05-03,不错，值得推荐,静享舒眠双床房
H08,2020-05-04,设备齐全，环境上佳。,优享豪华双床房
H08,2020-05-04,不错值得的推荐85382,静享舒眠大床房
H08,2020-05-04,服务很好价格实惠推荐,静享舒眠大床房
H08,2020-05-05,和女朋友一起去住，挺好的，设施齐全,静享舒眠双床房
H08,2020-05-05,酒店位置挺好的，周边吃饭、购物很方便。,静享舒眠大床房
H08,2020-05-05,非常不错，环境很好，价格实惠,静享舒眠双床房
H08,2020-05-05,不错值得推荐,静享舒眠大床房
H08,2020-05-05,整体都挺好的,静享舒眠大床房
H08,2020-05-06,服务态度很好，房间很舒适,静享舒眠大床房
H08,2020-05-06,非常满意，房间配套设施不错，下次继续订购,静享舒眠大床房
H08,2020-05-06,很好，价格实惠,静享舒眠双床房
H08,2020-05-06,价格实惠房间安排也很大，下次再来,优享豪华双床房
H08,2020-05-06,非常好，下次再来,静享舒眠大床房
H08,2020-05-07,前台服务好，价格实惠，下次再次选择此酒店,优享豪华大床房
H08,2020-05-07,价格实惠服务很好,优享豪华双床房
H08,2020-05-07,服务态度特特特别完美，有什么小问题都第一时间解决特别棒，卫生啥的我就不逼逼了,静享舒眠大床房
H08,2020-05-07,很好值得推荐入住,优享豪华双床房
H08,2020-05-08,上周住过，觉得还可以，这周继续定这家了，之前电视机显示有点问题，等了好一会打了两三次电话才有人去检查，服务有待提升，位置方便我出行，房间环境还挺好，休息体验还行，总得来说可以,静享舒眠大床房
H08,2020-05-08,前台服务很好，工号85257笑容甜美,静享舒眠大床房
H08,2020-05-08,特别的满意,静享舒眠大床房
H08,2020-05-09,比较满意。,静享舒眠大床房
H08,2020-05-09,值得推荐很不错小姐姐服务态度不错,静享舒眠双床房
H08,2020-05-09,非常棒！屋子超级大，非常的干净，设施齐全，最近有活动价格也十分优惠，住过性价比最高德酒店！！,静享舒眠大床房
H08,2020-05-09,还可以，也不贵,静享舒眠大床房
H08,2020-05-09,整体不错的,优享豪华双床房
H08,2020-05-09,挺便宜的 老酒店,静享舒眠大床房
H08,2020-05-09,很好值得推荐,优享豪华双床房
H08,2020-05-09,性价比极高。,优享豪华双床房
H08,2020-05-10,是国内号称四星的唯一一家打不了市内电话的酒店了吧！,静享舒眠大床房
H08,2020-05-10,值得表扬前台服务很好,静享舒眠双床房
H08,2020-05-10,前台接服务热情，房间大卫生干净，下次还来,优享豪华双床房
H08,2020-05-10,还行。。。。。。。。。。,静享舒眠大床房
H08,2020-05-10,早餐怎么样,静享舒眠双床房
H08,2020-05-10,很不错房间安排很大,静享舒眠双床房
H08,2020-05-11,酒店性价比很高，酒店位置也很好，基本上每次过来都是住这里,静享舒眠大床房
H08,2020-05-11,相当的实惠,静享舒眠大床房
H08,2020-05-12,很舒适的地方，推荐,静享舒眠大床房
H08,2020-05-12,环境挺好的，一楼有茶点很方便,静享舒眠双床房
H08,2020-05-12,服务态度很好，下次会再来,静享舒眠双床房
H08,2020-05-12,房间很大卫生也可以重点价格实惠,静享舒眠大床房
H08,2020-05-12,房间挺好的,优享豪华大床房
H08,2020-05-12,值得推荐服务态度好,优享豪华双床房
H08,2020-05-13,早餐不错，房间大,静享舒眠大床房
H08,2020-05-13,好好好好好,静享舒眠大床房
H08,2020-05-13,哈哈哈哈哈哈哈哈,静享舒眠双床房
H08,2020-05-13,整洁干净，周边美食多，交通便利,静享舒眠双床房
H08,2020-05-13,环境很好，价格合适,静享舒眠大床房
H08,2020-05-13,酒店服务和位置都很好，是星级酒店，设备电视差点，其他都不错,静享舒眠大床房
H08,2020-05-13,房间性价比高，已经住多次了，卫生，环境不错，比较满意,静享舒眠大床房
H08,2020-05-14,价格很实惠，服务不错,静享舒眠大床房
H08,2020-05-14,价格优惠，服务态度很好,静享舒眠双床房
H08,2020-05-14,总体来说还行，会选择再次入住,静享舒眠双床房
H08,2020-05-14,前台服务好，下次还来,静享舒眠大床房
H08,2020-05-14,房间很大，位置好,静享舒眠双床房
H08,2020-05-14,前台服务态度很好,静享舒眠双床房
H08,2020-05-14,这是接待朋友一家人到惠州旅游，从入住到退房，服务超级好，因为有老人有小孩，行李比较多，前台小姑娘办手续，有个可爱的小伙子就出来给我们一行7人送上一杯茶，暖暖的说您们一路辛苦了，先喝杯茶。拿了房卡，小伙子还亲自帮我提行李，帮我一起把我朋友送到房间，这让我跟我朋友们很感动。第二天我朋友跟我说，酒店还免费帮忙洗了衣服，真的是太暖心了，下次来惠州还要住**,优享豪华双床房
H08,2020-05-14,交通方便，有停车地方。，环境不错,优享豪华双床房
H08,2020-05-15,很棒 推荐,静享舒眠双床房
H08,2020-05-15,很不错 环境也不错 房间挺好 舒适,静享舒眠大床房
H08,2020-05-15,房间很大很舒适,静享舒眠大床房
H08,2020-05-15,酒店服务还不错,静享舒眠大床房
H08,2020-05-15,一切都不错。,静享舒眠大床房
H08,2020-05-16,"特惠哦！加了19元享受到西式自助早餐，品种多，味道不错，可惜没拍照片，至于客房服务我给大大赞，前台小姐姐讲话，让人觉得很亲切,客房大姐姐送东西很快，很有礼貌。",静享舒眠双床房
H08,2020-05-16,还好还好还好,静享舒眠双床房
H08,2020-05-16,惠州市性价比最高的酒店，房间面积和空间都大，适合带孩子出行，推荐优享舒睡双床房，两张大床真的超赞，家庭出游首选,静享舒眠双床房
H08,2020-05-16,很少住过这么好的酒店。按比例说吧大城市一百多能住到四星酒店。就冲着柜台 小弟继续住 服务态度真的好 这个小弟有前途。给他点赞,静享舒眠大床房
H08,2020-05-16,完美，很喜欢这里,静享舒眠双床房
H08,2020-05-16,值得推荐服务很好,优享豪华大床房
H08,2020-05-16,房间安排很大很舒适,优享豪华大床房
H08,2020-05-16,很不错服务很好,静享舒眠大床房
H08,2020-05-16,挺好的。续住,静享舒眠大床房
H08,2020-05-16,五一期间住过之后，体验非常不错，正好朋友来访惠州，再次选择，前台小姐姐一如既往的热情有礼，还增设了茶水服务，到店一杯茶瞬间扫除疲惫，客房卫生干净整洁，空间也大，遇上的工作人员均礼貌招呼。总之服务相当不错！有需求会一如既往的选择该店。,优享豪华双床房
H08,2020-05-16,不错不错。挺好的,静享舒眠大床房
H08,2020-05-17,前台服务很好，都是漂亮的小姐姐，房间也很大，性价比很高，可惜有事要离开住的时间很短，下次再去入住！,优享豪华双床房
H08,2020-05-17,非常舒适??,优享豪华双床房
H08,2020-05-17,酒店位置一般，没有停车位。,静享舒眠大床房
H08,2020-05-17,酒店位置好，很不错，服务好,静享舒眠双床房
H08,2020-05-17,非常棒的一家星级酒店，这个价格在惠州城区能住到这样的酒店真的太超值了，今后到惠州的话，酒店这里是首选。,优享豪华双床房
H08,2020-05-17,位置好 挺好的,静享舒眠双床房
H08,2020-05-17,棒棒糖 服务OK,静享舒眠大床房
H08,2020-05-17,连续住几天了。都好,静享舒眠双床房
H08,2020-05-17,很好很多很好,静享舒眠双床房
H08,2020-05-18,非常满意85382,静享舒眠双床房
H08,2020-05-18,非常满意，下次有几会还来你们这家酒店住。,静享舒眠大床房
H08,2020-05-18,还可以！！,优享豪华双床房
H08,2020-05-18,非常满意85382,静享舒眠双床房
H08,2020-05-18,非常满意85382,优享豪华双床房
H08,2020-05-18,连续住了几天了。都好,静享舒眠大床房
H08,2020-05-18,服务还行，，，，房间还可以,静享舒眠大床房
H08,2020-05-18,位置好。服务好,优享豪华双床房
H08,2020-05-18,非常的喜欢,静享舒眠大床房
H08,2020-05-18,服务好，很满意,优享豪华大床房
H08,2020-05-18,位置好，酒店设施完善,优享豪华双床房
H08,2020-05-19,服务态度好,优享豪华双床房
H08,2020-05-19,服务热情，服务周到,优享豪华大床房
H08,2020-05-19,舒适宜人，干净卫生,优享豪华双床房
H08,2020-05-20,停车方便，房间还可以！,静享舒眠大床房
H08,2020-05-20,环境好，服务好,优享豪华双床房
H08,2020-05-20,服务态度很，地理位置优越,静享舒眠双床房
H08,2020-05-20,服务态度很好，地理位置优越,静享舒眠双床房
H08,2020-05-20,环境相当好，一顿早餐钱没想到居然可以住上了这样的酒店！服务不错。,静享舒眠大床房
H08,2020-05-20,服务非常好,优享豪华双床房
H08,2020-05-20,服务非常好,静享舒眠大床房
H08,2020-05-20,不得不说，这是我和我男朋友住过服务最好的酒店。毕竟我们学生党。,静享舒眠大床房
H08,2020-05-21,停车方便，房间很大，干净卫生,静享舒眠大床房
H08,2020-05-21,卫生干净，服务热情好客,静享舒眠双床房
H08,2020-05-21,不错，服务热情，推荐入住,静享舒眠双床房
H08,2020-05-21,"周边环境优美,服务好",静享舒眠双床房
H08,2020-05-21,环境很好，小妹态度也很好，遗失了物品回去找，服务人员也很耐心帮忙找回！,静享舒眠双床房
H08,2020-05-21,还可以、、、,静享舒眠双床房
H08,2020-05-21,卫生，舒服都很好，下次还会来住,静享舒眠双床房
H08,2020-05-21,服务态度好,静享舒眠大床房
H08,2020-05-21,挺好的，满意！,静享舒眠大床房
H08,2020-05-21,环境安静优雅，干净,静享舒眠双床房
H08,2020-05-21,非常棒的体验！房间又大，配置齐全，床也睡得舒服！,静享舒眠大床房
H08,2020-05-22,很舒适，环境不错,静享舒眠双床房
H08,2020-05-22,前台小姐姐服务超级好，很有耐心，声音很好听，长得也很漂亮，安排的房间也很满意，卫生很干净，推荐的晚餐也很好，总的来说就是很好,静享舒眠大床房
H08,2020-05-22,前台接待小姐姐服务很好，房间入住时参观过，很大，很宽敞,静享舒眠大床房
H08,2020-05-22,经济实惠，前台美女服务态度也很ok，房间又大，下次过来惠州还订这家,静享舒眠大床房
H08,2020-05-22,很好 很舒服,静享舒眠大床房
H08,2020-05-23,不错，性价比很高,优享豪华双床房
H08,2020-05-23,酒店环境整洁，进入大堂每位服务员都彬彬有礼，还有茶水提供，打扫房间的大姐也很亲切，提供免费洗衣服务，针对这个价格来说，这种入住体验真的很超值,静享舒眠双床房
H08,2020-05-23,还可以，，，，,优享豪华双床房
H08,2020-05-23,环境好，性价比高，周边也很方便,静享舒眠双床房
H08,2020-05-23,环境卫生搞得好,静享舒眠双床房
H08,2020-05-23,环境不错，性价比很高,优享豪华双床房
H08,2020-05-24,酒店性价比高,静享舒眠大床房
H08,2020-05-24,环境不错，舒适，服务一流,静享舒眠大床房
H08,2020-05-24,跟朋友一起去的 位置挺好的,优享豪华双床房
H08,2020-05-24,双床房不错，挺大的,静享舒眠双床房
H08,2020-05-25,房间味道大,尊享商务大床房
H08,2020-05-25,非常不错，下次还住这,静享舒眠大床房
H08,2020-05-25,环境很好，房间很大很干净，在同等价位酒店中绝对优先选择,优享豪华大床房
H08,2020-05-25,非常棒！相对其他酒店要干净很多。,静享舒眠大床房
H08,2020-05-25,性价比高，值得关注,静享舒眠大床房
H08,2020-05-25,十分满意的,静享舒眠双床房
H08,2020-05-26,环境不错，方便出行。,优享豪华大床房
H08,2020-05-26,酒店服务态度好，小姐姐也漂亮,尊享商务大床房
H08,2020-05-26,前台服务很好,静享舒眠大床房
H08,2020-05-26,服务态度好，性价比高,静享舒眠双床房
H08,2020-05-26,挺好的，位置优，方便,静享舒眠大床房
H08,2020-05-26,挺好的，位置优，方便,静享舒眠双床房
H08,2020-05-26,没有早餐吃,静享舒眠大床房
H08,2020-05-26,非常优惠实惠,静享舒眠双床房
H08,2020-05-27,酒店环境整洁，房间布局堪称完美，优雅又不失情调，服务周到，让人无比舒心。给我营造了一种家的感觉，无论大处到小处都是那么无懈可击，价格也很合理。,优享豪华大床房
H08,2020-05-27,前台服务好，价格优惠,静享舒眠双床房
H08,2020-05-27,很棒的酒店，房间很不错，这周末还会去住,优享豪华大床房
H08,2020-05-27,酒店不错，环境也好,静享舒眠大床房
H08,2020-05-27,前台服务好，性价比高，不错,优享豪华双床房
H08,2020-05-28,很好的。。。,静享舒眠大床房
H08,2020-05-28,环境很好，,静享舒眠双床房
H08,2020-05-28,早餐不错，房间大,静享舒眠大床房
H08,2020-05-28,服務態度好，不錯不錯,静享舒眠大床房
H08,2020-05-28,很好很好很好,静享舒眠大床房
H08,2020-05-28,衛生好，服務態度好,静享舒眠大床房
H08,2020-05-28,服務好，不錯哦,静享舒眠大床房
H08,2020-05-28,服務態度好衛生乾淨,静享舒眠大床房
H08,2020-05-28,不錯的選擇，很好,静享舒眠大床房
H08,2020-05-28,"好好,服務態度好",静享舒眠大床房
H08,2020-05-28,推荐大家可以来住,静享舒眠双床房
H08,2020-05-28,服务好，小姐姐不错,优享豪华大床房
H08,2020-05-28,位置好有停车场能带孩子能加床，好像早餐品种没以前多了,优享豪华大床房
H08,2020-05-29,很好。。。。,静享舒眠大床房
H08,2020-05-29,设备很齐全，服务很不错,静享舒眠大床房
H08,2020-05-29,性价比非常高的酒店，前台小姑娘服务热情，房间有提供免费洗衣服务，这个必须点赞，房间装修风格偏老式，卫生还是不错的，有免费停车，楼下有茶餐厅，吃住一体很方便，下次出差还会选择入住。,静享舒眠大床房
H08,2020-05-30,还可以。。。,静享舒眠大床房
H08,2020-05-30,非常优惠，服务态度很好,优享豪华大床房
H08,2020-05-30,很好...,优享豪华大床房
H08,2020-05-30,卫生干净， 服务员和前台都很好,尊享商务双床房
H08,2020-05-30,卫生干净??服务人员也很好。,尊享商务大床房
H08,2020-05-30,停车方便退房快,静享舒眠双床房
H08,2020-05-30,环境好，服务也不错,优享豪华大床房
H08,2020-05-30,服务好，下次,静享舒眠大床房
H08,2020-05-30,卫生干净， 服务人员很好。 前台很好。,尊享商务双床房
H08,2020-05-31,设施真是旧了，瓷砖普遍发黄，感觉**需要翻新一下了，疫情下，其他还好！,静享舒眠大床房
H08,2020-05-31,总体环境不错，性价比高,静享舒眠双床房
H08,2020-05-31,酒店服务很不错，设备很齐全。,静享舒眠大床房
H08,2020-05-31,挺好的的。,静享舒眠大床房
H08,2020-05-31,还不错，空调声音太吵,静享舒眠大床房
H08,2020-05-31,酒店非常好,静享舒眠大床房
H08,2020-05-31,服务好，卫生干净，推荐807,静享舒眠双床房
H08,2020-05-31,服务满意，干净卫生，,优享豪华双床房
H08,2020-05-31,房间好，推荐入住,静享舒眠大床房
H08,2020-05-31,服务很不错,静享舒眠大床房
H08,2020-05-31,不错，服务很好,静享舒眠大床房
H08,2020-06-01,整体OK懒得拍照，发一张吧哈哈哈,优享豪华双床房
H08,2020-06-01,交通便利，周围挺多美食，离西湖也近,静享舒眠双床房
H08,2020-06-01,酒店环境不错，服务态度好,优享豪华大床房
H08,2020-06-01,整体OK ……懒得牌照，连住一星期了,优享豪华双床房
H08,2020-06-01,非常不错哟,静享舒眠大床房
H08,2020-06-02,酒店有吃饭地方，适合出差，就是老牌酒店了，地毯有点不太好,静享舒眠双床房
H08,2020-06-02,性价比高，服务好，来这边出差值得一宿,静享舒眠大床房
H08,2020-06-02,非常棒的酒店,静享舒眠大床房
H08,2020-06-02,酒店服务很好，人也很好,优享豪华大床房
H08,2020-06-02,房间面积大，起居室和卧房之间较大的空间，有足够的空间可以加床，带小朋友入住也很宽敞，酒店地理位置便利去景区游玩很方便，有免费的地下停车场，整体环境不错。前台的戴眼镜小姐姐热情又不失礼，对惠州周边环境很是了解，服务超赞！,静享舒眠双床房
H08,2020-06-02,周末朋友从远方来，带其预订房间并接送至大堂安排入住，前台高个子的小姐姐礼貌询问几人入住，并安排做来访登记 ，业务操作熟练，到达房间后，朋友更惊讶于酒店的高性价比和便利的位置。一直夸赞，下次来还要住这里。,优享豪华大床房
H08,2020-06-02,订了无早的房间，被凭房卡享受西餐自助早餐吸引，早餐在这个非常时期，感觉真心不错，有十几个菜，粥粉面一应俱全。大堂各功能设施齐全，客房干净整洁卫生，当日所住房间可以观江景，窗外景色怡人。楼层大姐300送物接物，动作标准，笑容灿烂，感觉特别舒心??,静享舒眠双床房
H08,2020-06-02,已经不是第一次选择该店，一如既往的好。先前住的房间床有点儿硬，此次明显改善。负责接待的前台002小姐姐，特别有亲和力，让人没有距离，笑容就像夏日的一股清凉风，推荐,静享舒眠双床房
H08,2020-06-02,酒店很好，前台工号002的小姐姐也很热情,静享舒眠双床房
H08,2020-06-03,酒店的地理位置还是蛮方便出行的，交通便利，酒店有提供停车场，早餐也还可以，就是房间里的设施，个人感觉有点陈旧。,静享舒眠双床房
H08,2020-06-03,环境很好，价格美丽，空调很棒，水压够大,静享舒眠大床房
H08,2020-06-03,大堂还有有茶水提供，感觉很不错，表扬85326,静享舒眠双床房
H08,2020-06-03,价格实惠服务也很热情85326,静享舒眠双床房
H08,2020-06-03,52326服务态度很好，房间安排很大,静享舒眠双床房
H08,2020-06-03,服务很好,静享舒眠双床房
H08,2020-06-03,价格实惠，服务棒,静享舒眠大床房
H08,2020-06-03,服务好，价格实惠,静享舒眠大床房
H08,2020-06-03,超高的性价比，虽然装修旧点，但房间整洁干净，见到的地方，都是干净的，房间无异味；遇上的工作人员主动问好，很有礼貌，车停地下停车场，很方便。,静享舒眠大床房
H08,2020-06-03,前台服务很好，卫生干净整洁，不错807,静享舒眠大床房
H08,2020-06-04,性价比高，卫生干净，服务好,静享舒眠双床房
H08,2020-06-04,不错很好，就是旧了点,优享豪华大床房
H08,2020-06-04,环境不错 房间大 前台服务周到 人好 下次来惠州继续继续住这,静享舒眠大床房
H08,2020-06-04,不错不错不错,静享舒眠大床房
H08,2020-06-04,感觉很不错，前台接待很热情@85326,静享舒眠大床房
H08,2020-06-04,性价比很高，服务不错(*`),静享舒眠双床房
H08,2020-06-04,非常好 很舒适,静享舒眠双床房
H08,2020-06-04,前台接待服务热情，性价比高，推荐入住807,静享舒眠大床房
H08,2020-06-05,工号002服务好。房间空间大 卫生干净整洁,静享舒眠双床房
H08,2020-06-05,提供麻烦茶水，服务不错，出差首选807,静享舒眠双床房
H08,2020-06-05,地理位置优越，服务很好工号326,静享舒眠大床房
H08,2020-06-05,挺好的，性价比很高,静享舒眠双床房
H08,2020-06-05,还可以的。。。。。,优享豪华双床房
H08,2020-06-05,房间大设施齐全，风景也不错,静享舒眠大床房
H08,2020-06-05,前台接待热情，房间干净，很好很好,优享豪华双床房
H08,2020-06-05,前台服务不错，性价比高，卫生干净807,静享舒眠大床房
H08,2020-06-05,设施都非常得好,静享舒眠大床房
H08,2020-06-05,位置好，安静,静享舒眠大床房
H08,2020-06-05,性价比很高，服务不错不错不错不错807好好啊,静享舒眠大床房
H08,2020-06-05,工号257服务好。房间空间大 卫生干净整洁,静享舒眠大床房
H08,2020-06-05,前台小姐姐服务好，性价比高，不错的选择807,静享舒眠大床房
H08,2020-06-06,好好好心情好,静享舒眠双床房
H08,2020-06-06,环境非常好,静享舒眠双床房
H08,2020-06-06,价格实惠停车很方便326,静享舒眠大床房
H08,2020-06-06,很不错服务态度好326,静享舒眠大床房
H08,2020-06-06,房间很大，也很安静，很好。,优享豪华双床房
H08,2020-06-06,很不错，房间够大，很宽敞,静享舒眠大床房
H08,2020-06-06,酒店环境很好，服务也很周到，特别是前台工号002的小姐姐，特别热情,静享舒眠双床房
H08,2020-06-06,不错不错不错,静享舒眠大床房
H08,2020-06-06,可以可以可以,静享舒眠双床房
H08,2020-06-06,价廉物美的体验,静享舒眠大床房
H08,2020-06-06,还可以吧 环境差不多,静享舒眠双床房
H08,2020-06-06,一楼茶点还可以服务很好326,静享舒眠大床房
H08,2020-06-06,房间安排很大很舒适326,静享舒眠大床房
H08,2020-06-06,很不错，高大上，值得推荐,优享豪华大床房
H08,2020-06-06,早餐非常一般 品种很少 味道和卫生都一般，酒店设施陈旧 有味道 好在去附近办事比较方便 住宿可以免费停车,尊享商务大床房
H08,2020-06-06,酒店设施比较陈旧，可能疫情期间房间很久没人住，刚进去酒店就闻到一股味道，房间里的味道也比较大，好在办事比较近,尊享商务大床房
H08,2020-06-06,整体还行了,静享舒眠双床房
H08,2020-06-07,酒店非常好，四星级的，关键是价格便宜啊,静享舒眠大床房
H08,2020-06-07,早餐还错。。。,静享舒眠大床房
H08,2020-06-07,好好好好好好好好好好,静享舒眠大床房
H08,2020-06-07,服务很好房间很大前台工号257服务很好,静享舒眠双床房
H08,2020-06-07,非常的棒哟,静享舒眠双床房
