景区名称,评论日期,评论内容,序号
A32,2020-06-03,网上订票比现场买便宜一点，取票也方便，去的时候应该是天气有点热了，人不多，水也很干净，泡完温泉再去水疗池按摩，之后吃些水果又去汗蒸，再去躺石板坑，总之一句话，爽歪歪……,53251
A32,2020-12-28,十年前去过，这次再度去玩感觉变化很大，更完善了，不错,53252
A32,2020-02-04,非常值得一去的地方，措施都很好，而且还很划算，有机会再来,53253
A32,2020-12-31,很好，                                                                                                                                很好，                                                                                                                                           很好，,53254
A32,2020-05-31,很美，导游也很负责，不错。,53255
A32,2020-06-21,一点都不好玩，一切都是浮云,53256
A32,2020-07-08,不错，第一次去，度假村里的人都挺好的，温泉池比较多，遗憾的是汗蒸还没弄好，下次再去,53257
A32,2020-07-07,非常好的一家民宿客栈！经济实惠干净卫生！,53258
A32,2017-12-05,第一次在去哪儿网订票去短途旅行，刚开始还担心到出发时间了会收不到导游的出行通知，结果出发的前一天七点半就收到了，很好很放心，当天出发时间也很准时。去到酒店之后还没到点退房，就按行程说的先去泡温泉，因为是周日，人比较多，周一的时候人流比较少了，温泉泡的挺舒服的。房间是商务房，刚开始还YY会住东区或者南区的别墅房，后来都是自作多情想太多了。希望自助餐的款式多一点，太普通。总体来说体验还行。,53259
A32,2020-05-04,非常不错  很好玩服务很周到,53260
A32,2020-02-12,人挺多的，毛巾还是更新的挺快，布局和景色和别的温泉都差不多，个人感觉不如惠东和吉隆汕尾的温泉,53261
A32,2020-04-16,还行，当天优惠基本没有。。。。。。还不如现场便宜,53262
A32,2020-05-24,挺开心，挺好玩，以后有机会还去。,53263
A32,2020-02-17,**离广州一个小时车程，广清高速直达非常方便。 温泉池很多，水质很好，泡完皮肤滑滑的。,53264
A32,2020-05-24,真温泉 值得推荐给大家去试一下 棒棒哒,53265
A32,2020-05-24,池子多，比较划算，适合好友聚会，就是离市中心稍远，还修路,53266
A32,2020-11-08,交通方便，离高速很近，设备较陈旧，而且最不好的就是温泉区域规划的很不好，与住宿客人交叉在里面，感觉不舒服,53267
A32,2020-04-05,不愧为老牌名温泉，设施和水质都值得推荐，自助餐的品种也好，会继续去泡。,53268
A32,2020-10-27,超级棒，比现场买便宜,53269
A32,2020-02-03,泉水正宗，但池小，池类款式偏少，只选择泡温泉不值得，但自助餐不错，食物品种多，口味适合，不错！值得！要带小孩没时间拍照！,53270
A32,2020-05-07,这温泉很久了，是真温泉水，环境不错，水质干净，已经去了几次。,53271
A32,2020-05-10,比较近广州，开车一小时就到。设施有点旧,53272
A32,2020-05-05,感觉很不错，环境舒适，是休闲放松好地方！交通方便，服务挺好，下次再去,53273
A32,2020-04-23,小孩子也可以泡，水疗会有一定作用，就是气混热气,53274
A32,2020-05-08,无敌的夜景太美了，服务非常好！,53275
A32,2020-02-27,温泉水好靓，环境优美！,53276
A32,2020-02-20,有很多池，服务环境都很好，温泉的小路上还有免费饮料机可以自己接饮料喝也有矿泉水，换洗间还有家用装的整瓶沐浴露和洗发水提供简直业界良心了，还有手机防水袋免费拿，毛巾和拖鞋那里也有，这钱花的很值，家里人都泡的很开心，下次选温泉还会来这里。地方也不偏僻很好找，一个字棒！,53277
A32,2020-04-25,温泉还不错了，里面空间比较大，趣味性就一般,53278
A32,2020-11-14,人间极乐。哪个按摩池值得我跑200公里过你这,53279
A32,2020-04-09,温泉很不错，选择比较多，很舒服。,53280
A32,2020-02-15,温泉还不错，但园内缺少食品，农庄的出品不错价格公道。,53281
A32,2020-12-19,取票方便，就入门口前台接待，换个出入卡，环境总体不错，有十个池吧，游客很多，泡完出来就在餐厅晚饭，出品还好，就是烧鸡比较早烤好的，鸡皮不脆的，其他服务都可以的。,53282
A32,2020-02-15,总体来说还不错，园内食品较少，农庄的出品不错价格公道。,53283
A32,2020-12-04,挺不错的度假村，适合带爸妈来,53284
A32,2020-12-27,因为连续加班，实在苦不堪言，所以特地又来泡了温泉。还在石板床做了按摩，手法很好。温泉人太多，傍晚或晚上才能更好的体验。,53285
A32,2020-04-02,天气不太好，然后水有点浑浊，有些娱乐设备没有开放，，，，，，,53286
A32,2020-07-17,不错，交通方便，就在高速路口边上，里面有很多池子，小孩子也很喜欢去玩。,53287
A32,2020-03-17,挺好的！温泉，自助餐，水上乐园！我们去了很多次！值得去玩！OK,53288
A32,2020-08-30,晚上泡更有一番风味，推荐定好住宿体验。关于池子，比较多的种类，可以轮番体验，饮料是冷饮和矿泉水。住宿楼下的乐园值得一玩。让我特别惊喜的是入口处的银盏餐厅，味道特别好，而且价格公道，强力推荐,53289
A32,2020-12-02,不错的温泉 经常去的 很舒服 赞,53290
A32,2020-03-05,很不错，水质很好！服务态度很好！,53291
A32,2020-03-03,温泉spa不错，各种部位的水疗按摩齐全，功能健全。一些药池要是味道再浓点就更好了。,53292
A32,2020-03-03,感觉很好，就是当天预定的有点小贵,53293
A32,2020-11-29,周六晚上去的，人很多，可以泡温泉，可以桑拿等，项目比较齐全，有准备水可乐等补充品，浴巾等准备得比较多，在池边可以找到更换的，还有一些休息区，工作人员服务比较好。,53294
A32,2020-03-04,环境好，人员服务佳，水质干净，值得推荐,53295
A32,2020-02-28,总体来说玩得挺开心滴，美中不足是小孩在玩的当中不小心弄破脚了，搞得早早打道回府。,53296
A32,2017-10-29,周末带着ld和儿子在附近休闲游，刚好清远**广发有活动可以减200，便定了间房。位置很好找，出了广清高速银盏出口，一下子就可以看到了。停车场很大，停车还算方便。房间比较旧了，设备也有些落后了，但闻温泉不错，是真温泉，而且有儿童可以玩的设备，不错。至于送的早餐和正餐就麻麻地了，填饱肚子还是可以的。,53297
A32,2020-02-26,比较方便，订了7张温泉门票到门口发现老人家半价，验证了5张，剩两张退的很快。,53298
A32,2020-11-30,当天订的票148一张，好贵哦，提前一天预订才108，预订后不想去还能退款。进去地方小，没多少个池，水果就只有橙子，饮料都是冷饮，设施很旧，服务员态度挺好的。总的来说很一般，不会去第二次的。。。,53299
A32,2020-02-16,环境不错，停车比较方便，周围饮食可以,53300
A32,2020-02-17,池水不太干净，可能人太多，在某个按摩池泡的时候，感觉池水有些*味，不知是否有*,53301
A32,2020-12-12,环境不错，房间大，特别是淋浴花洒出水很大，舒服。各区还有电瓶车接送，很方便。早晚自助餐品种不少，免费停车，温泉池水干净，满意。还会再次光顾。,53302
A32,2020-12-11,以前去的时候还有些小食供应，这次去就已经没有小食供应了，只几片小西瓜……泡一会就饿得慌。希望在这方面能有改善……多供应一些小食让顾客能补充能量，尽兴玩乐！,53303
A32,2020-02-09,服务态度相当好，可以一去的地方,53304
A32,2020-02-07,很不错，等二次入住了，舒服的。,53305
A32,2020-02-07,隽程订票非常方便。好。.清远**值得一游。,53306
A32,2020-02-07,设备不错，服务也行，最重要人没有这么多，不用排队，又有小孩玩的水上乐园，一定会再来，值得推荐！,53307
A32,2020-04-21,非常超值，自助餐很有家乡的味道！,53308
A32,2020-02-03,环境不错，各种设施齐全，挺好的，下次还会再过来,53309
A32,2020-07-22,清远**度假村一如即往的好，虽说是炎炎夏日流火七月，仍旧是人流如织，好在温泉区够大、泡池也全部开放，游泳池、儿童戏水区又正当戏水嘻闹好时光，吸引了孩子们奋往直前，热闹非凡，水中按摩池的花式多而舒适，湿烝、火炕各取所好，一通下来排汗排毒筋脉活络，通体泰安。盛夏泡温泉也是必须的。,53310
A32,2020-02-01,温泉池很多，但也很小，价格小贵。,53311
A32,2020-02-01,设施还算可以，池种类多，适合一家大小,53312
A32,2020-08-13,温泉就像一池热水，而且是脏的，所谓的药池什么的，都没东西在里面，一点味道也没有，就算是大的游泳池也是脏的，我都不敢下水了。。。服务员我遇到两种，一种是直接带路去药池的，一种是问他更衣室在哪，回答说在这（柜物前）换也行。。。唯一的优点是，在温泉池范围内，有制冷了的饮料提供，虽然是汽水没气。。。总的来说。。。不会有第二次。。。,53313
A32,2020-01-20,很好玩，小孩玩得开心，恋恋不舍。,53314
A32,2020-01-22,还不错。。。。。。。。。。。。。。。。。,53315
A32,2020-01-20,温泉池水温有很多种，并且也有很多种类的，很舒服,53316
A32,2020-12-31,贵得很，只有一个池比较热，其他都比较冷，一点特色没有，什么水果也没有。。。,53317
A32,2020-01-17,挺好的，取票快捷。温泉多，健身在休闲区。,53318
A32,2020-11-25,挺好玩，环境都挺好，停车很方便，就是太多人了，好像菜市場，更衣室都是人挤人唉,53319
A32,2020-01-13,因为下雨又冷，玻璃桥上有积水，没那吓人的感觉！,53320
A32,2020-01-20,很多人，水很脏，有的池还有尿味,53321
A32,2020-01-09,我自己有旅游卡，这次是带家人去的，可是泡了好几个池子，都有不明漂浮物，感觉很脏，有点影响心情！,53322
A32,2020-01-06,地理位置好下高速高基本到了，温泉设施齐全，各种功能小池多，水温控制可以！,53323
A32,2020-11-19,Bsdhhdhhdj大喊大叫发回电话好喜欢长春机场飞机飞机农村检查督促检查出机场出发减肥咖啡很好的,53324
A32,2020-01-09,值得推荐，里面什么都有，温泉池多，很舒服,53325
A32,2020-11-18,感觉还行，有些池水不是太干净。,53326
A32,2020-01-04,还不错，主要离广州进 很方便………,53327
A32,2020-12-29,不錯的體驗，多次去這個溫泉了。,53328
A32,2020-01-02,水有点脏，服务不咋地，浴袍都没有，还是从化温泉好,53329
A32,2020-08-10,水池不是很干净，感觉有点脏！！,53330
A32,2020-11-06,不怎么样，习惯好评。。,53331
A32,2017-08-23,客房卫生很干净，这个值得点赞，被单全是换新的，毛巾也挺新的，服务态度也还可以，室外温泉厕所太臭，远远就闻到一股臭味，简直让人受不了，掩鼻快走。不得不说的就是自助餐了，简直差得不要不要的，很多东西都是臭的，特别是肉类不新鲜，连饼这样的干的东西都有味道，也不知是放了多久的。只有白粥，饭，炒青菜是可以吃的。房价在温泉度假村里不算贵，户外池也蛮多。所以性价比是蛮高的，正因为这样所以人也多得不要不要的，估计冬天周末要来的话，温泉池就成下饺子了。,53332
A32,2020-12-23,和一家子去玩的，设施不错，就是人太多,53333
A32,2020-12-23,交通很方便，在银盏出口就到，。,53334
A32,2020-12-27,服务态度好。房间整洁干净。下次还要来住,53335
A32,2020-12-22,非常喜欢的温泉今天太多人了！一,53336
A32,2020-12-19,好好好好好好好好好好好我不用完就是,53337
A32,2020-12-31,总体还行，只是有些池子水温太低,53338
A32,2020-10-31,假温泉度假村酒店设施建设一般般,53339
A32,2020-10-31,假温泉度假村酒店的装修风格很简单,53340
A32,2020-10-31,假温泉度假村。温度太低了。。。,53341
A32,2020-12-16,不错，不错和朋友一起去的，泡的挺舒服的,53342
A32,2020-12-16,实在太美好了，下次一定好好住一个晚上,53343
A32,2020-10-31,假温泉度假村酒店。温度配置不好的,53344
A32,2020-12-26,觉得不值这个价，我们晚上7点多进去的，灯光不够，很多池不开放，水质差，,53345
A32,2020-12-13,还算可以价钱贵了点，服务质量不错卫生也可以,53346
A32,2020-12-03,还可以，很多人，池子很多，大家都比较满意,53347
A32,2020-12-02,周末去的，环境卫生都可以，就是人太多！说明真的值得来！,53348
A32,2020-11-28,温泉很多池，服务很到位，还有很多趣味的项目，很好玩，就是周末人有点多！不过一家人玩得很开心,53349
A32,2020-11-11,比较旧，好多旅行团的，人太多了，温泉池很脏,53350
A32,2020-10-08,设施设备非常完善，除了温泉，还有水上乐园，健身房，羽毛球，桌球，感觉挺超值的,53351
A32,2020-10-06,网上订票真的是又便宜又方便。,53352
A32,2020-12-01,一般，门票有点贵。。。。。。。。,53353
A32,2020-11-26,人太多，设施完备，总体满意吧，水果汁必需物准备较好,53354
A32,2020-12-12,非常舒服，下次还会再来的，哈哈,53355
A32,2020-12-08,感觉还好，周边交通方便，吃饭的地方也多。,53356
A32,2020-11-18,非常非常非常非常非常非常好好好好,53357
A32,2020-11-17,我也去过，环境很好。也不贵，希望有机会可以去,53358
A32,2020-02-19,还算可以吧，价格方面还不贵，游玩的地方也很好，,53359
A32,2020-02-23,**，不错的逃择 池不少且有水温高低逃择,53360
A32,2020-11-12,个别池的水太脏，希望可以改进.,53361
A32,2020-11-10,这是第二次过去，环境不错，池选择也比较多,53362
A32,2020-11-10,这是第二次过去，环境不错，池的选择也不少,53363
A32,2020-11-07,整体还好，要能送餐就更好了，里面消费略贵,53364
A32,2020-11-12,总体感觉还不错，当有些池的水太脏,53365
A32,2020-11-05,池很多午餐自助餐不错，就是有色的池里面的水油腻腻的粘皮肤，应该是放了精油之类的吧,53366
A32,2020-06-11,景色不错的。住的也舒服。值得下次再来。,53367
A32,2020-10-28,放松的好去处，就是去的时候十一点，时间匆忙了一点，下次需提前,53368
A32,2020-10-29,还不错，方便快捷，前台读二维码就可以了。,53369
A32,2020-10-29,温泉巴适，水疗项目多！取票快捷，服务一级捧！,53370
A32,2020-11-06,水比较脏，池里看得到好多死皮。,53371
A32,2017-04-30,正常日子的温泉门票是138元，有老人证或军人证半价，一米二以下半价。住宿就另计。这种价钱当然是跟旅行社的一天团合算，148元包车费来回，自助午餐。午餐食品还不少。温泉区很大，70多个池，内有饮料毛巾。,53372
A32,2020-07-12,环境优美、泡池较多，干、湿蒸均榛棒，更加有温泉水中按摩池带给人不同的感受。服务态度也是赞赞的，就是免费水果未免太单调，只有西瓜一种，有点缺憾。,53373
A32,2020-10-23,去了很多次，在家出发大概一小时，方便,53374
A32,2020-10-23,感觉非常不错，就是人比较多，水质也不是特别好，但是环境还可以，值得体验,53375
A32,2020-10-15,去了很多次，感觉还可以，里面比较大，好玩,53376
A32,2020-06-23,环境不错出太阳也不会太晒，水还算干净。从广州出发也不是太远，没有去的亲不防去泡泡，还有可乐雪碧免费喝哦,53377
A32,2020-05-09,好玩，而且服务态度很好，里面干净,53378
A32,2020-05-27,园林式环境，舒适，场地大。,53379
A32,2020-06-11,最喜欢去的温泉游玩之地，没有之一。换洗的室内非常大。避开高峰期去玩。非常享受，我们可以玩一整天不会腻。酷,53380
A32,2017-06-18,还是不错的，值得去。温泉泡着挺舒服的！,53381
A32,2020-08-25,晚上泡真的很舒服，池子很多，基本够用，另外有个水上乐园挺好玩的。银盏的餐厅值得体验一下，绝对好吃,53382
A32,2020-08-16,设施齐全，服务热情，饮料充足，项目多样,53383
A32,2020-08-27,帮家里人订的，挺不错的，很方便,53384
A32,2020-05-09,环境很好虽然下雨天，但是都不影响我们,53385
A32,2020-05-08,环境很好，服务一百分，下次还会去,53386
A32,2020-08-13,此次出行，家人非常满意，特别是小朋友们！玩水玩得很开心,53387
A32,2020-08-09,地方位置方便，服务环境都好，值得寺,53388
A32,2020-08-09,已经去好多次了，每次都觉得开心，服务员太度齿赞,53389
A32,2020-08-06,新银盛去好多次了，那里环境，水源都很妈,53390
A32,2020-07-23,环境不错，交通方便，节假日人比较多,53391
A32,2020-08-10,住的环境还不错，温泉品种小，部分池子小的可怜,53392
A32,2020-04-17,环境比旧银盏好，其实可以玩很久，里面设施比较齐全，下次还会来哦,53393
A32,2020-07-31,山泉水标准泳池，很棒啊。非常完美,53394
A32,2020-07-21,取票方便，在前台报名字，手机号码即可,53395
A32,2020-07-20,好评很好很好不错的的嗯哦哦哦哦哦,53396
A32,2020-07-29,水池花样太少了，大部分都是清水池,53397
A32,2020-07-13,环境比旧银盏好，其实可以玩很久，里面设施比较齐全,53398
A32,2017-12-27,非周末人不是很多，服务好，玩得很尽兴。,53399
A32,2020-07-06,好，很好，非常好，都非常好，不一样的好,53400
A32,2016-10-07,国庆假期去玩的，人不算多，环境不错，水质还算干净，但某部分池水下午接近傍晚才放水，服务员不是很积极的把地上杯子执掉。团购票后过去还是挺划算的，老人家购票有优惠。园内水果供应充足，西瓜都几甜。从广州开车去很方便。,53401
A32,2020-06-27,池子蛮多，水温也很多种，还不错。,53402
A32,2020-05-06,还不错吧，只是有些池子水挺脏的,53403
A32,2020-07-14,过年时间，太太太多人了，泡饺子,53404
A32,2020-02-19,每个月都来**，喜欢这里设施齐全，温泉池多，服务到位，工作人员热情周到，停车方便，交通方便。,53405
A32,2020-06-20,总体上说还满意，经常去玩也没有什么特别的,53406
A32,2017-02-08,非常好玩，小朋友玩的好开心，他们在温泉区就有自助餐，可以买套票，更划算，我不知道他的自助餐出品怎么样，下次试下,53407
A32,2020-04-08,预定的是当日的票，比在柜台买便宜36，不错不错。如果计划好了，提前预定的话可以便宜106元喔,53408
A32,2020-06-18,感觉水质不是很干净，饮料免费喝，还不错吧。,53409
A32,2020-05-10,池多水清，温度适合，服务理念到家！,53410
A32,2020-05-08,很不错，下次还会去，游玩设备很多,53411
A32,2020-05-09,休闲度假好去处，冬天过冬不错的地方。,53412
A32,2020-05-05,广清高速出口，交通方便，温泉池多，但有一部分池无水,53413
A32,2020-05-07,非常不错，还会去，可以带家人一起去,53414
A32,2020-05-08,很适合一家游玩地方，里面东西价格都很合理,53415
A32,2020-05-03,第二次来玩了，感觉不错，这次还体会了打着雨伞泡温泉的浪漫,53416
A32,2020-05-02,人很多！环境很不错大部分都是家庭式出游,53417
A32,2020-05-02,还行吧，就是不团购没有饭吃！弄得好监介,53418
A32,2020-05-02,温泉还不错，节假日人也不算多，现场有老人60以上和儿童票,53419
A32,2020-05-02,总体可以，有老人小孩的可以现场买票，比网上便宜！,53420
A32,2020-05-02,离广州挺近的 方便出游 交通便利,53421
A32,2017-10-08,玩水这地方挺好！要是邹食物提供就更好了！,53422
A32,2020-04-30,环境很好，适宜全家出行，餐厅的菜品非常好吃，棒极了,53423
A32,2020-03-23,开的池子比较少 没有吃的,53424
A32,2020-04-15,离广州比较近，池多，环境不错。性价比还是挺高的。值得推荐。,53425
A32,2020-04-14,漂亮服务好周到，设备可以干净卫生,53426
A32,2020-02-23,还不错，经常去，只是下雨天毛巾供应不足，水温不够高。,53427
A32,2020-02-22,**不错。泡完皮肤滑，比之前增加了运动设施，免费小吃太少。,53428
A32,2020-02-22,泡得很舒服，增加了运动设施。免费食物太少了,53429
A32,2020-04-10,还可以，方便，优闲度假的时候就算,53430
A32,2020-04-07,有没有人知道订房电话号码给我,53431
A32,2020-04-09,去过几次了。每次都是欢乐而归。,53432
A32,2020-03-05,性价比不高，服务挺好的，就是池子里的水明显看到很浑浊，包含项目也少，感觉很不好。,53433
A32,2020-04-13,很多池都没有开放，是大池都维修吧！,53434
A32,2020-02-20,不错，特别喜欢按摩池，小孩玩得开心，大人也舒服,53435
A32,2020-02-07,总体还挺方便的，但服务有待继续提升,53436
A32,2020-03-16,没什么特色，跟其他温泉度假村一个样，水有点脏，温泉区指示牌不够，不明显，天气17，水温不够泡,53437
A32,2017-07-17,**度假村位于广清高速银盏出口处，设有香薰池、人参池、米酒池、当归池等各种功效不一的温泉池80多个，除了享受露天温泉外，度假村内还有玉带河赏鱼、天鹅湖垂钓、10万亩森林沐足、5000千亩水域戏浪、新手采摘四时佳果、天堂顶探秘、挥杆高尔夫球场、舒展100健身房、田园农家菜、自助烧烤、闲庭品茶、卡拉OK包房、保健中心、商务中心等内容。,53438
A32,2017-12-23,每年必来泡，水是地下抽上来的,53439
A32,2020-01-01,在这里订票比去前台去买票，便宜了50块钱一个人。真的很不错。以后都会在这里买票，,53440
A32,2017-09-21,环境不错，停车场也大，绿化也多，温泉类型算多吧，还有蒸汗的，也提供了一些小朋友玩的设施，可惜就是里面没有吃的可以卖。,53441
A32,2017-02-13,**离市区不远，算是一个清远市区内的温泉了，价格也不会很贵，节假日去的人还是比较多，有自助餐，但是是另外收费的。温泉的池比较多，项目也比较多，可以玩一整天，配套设施相对也比较好，停车位充足。很不错的一个温泉。,53442
A32,2017-08-28,强烈建议身高超1.2m的孩子都用这个套票。我们孩子现场买票，结果温泉门票半价70，餐票68，加起来比我们大人套票还贵,53443
A32,2017-04-25,清远**离广州比较近，一个半小时左右的车程就到。这里环境非常好，温泉水也好，感觉是真的温泉水，泡了皮肤不会起皱皱，价格还算适中，房间也挺大的，所以去了好几回。,53444
A32,2017-01-11,第一次去泡温泉，里面还是挺大的，卫生间有点小，换衣服等得有点就，里面有很大的停车场，工作人员非常多，一直指引我们把车停到什么地方，还是很不错的，说一下温泉吧，温泉池不是很大，每个都是小型的温泉池，我们是下午去的，水质一般般，里面有免费的汽水，没有水果，浴巾不够，总体来讲还是可以的,53445
A32,2017-08-26,**去了多次，感觉挺好！值得大家去玩，温泉水干净，服务挺好！景色还好，吃的也挺好，合囗味，开车上高速也方便，下次还会光临！,53446
A32,2017-10-07,很不错的温泉，离广州很近，走许广大概50分钟，最欣赏里面的按摩池设备多，小孩玩的很开心,53447
A32,2017-11-14,清远市区这里的温泉算比较大的了，开业很久了，人比较多,53448
A32,2017-11-15,好，环境优雅空气清新。值得推荐！,53449
A32,2017-06-27,实在是太差了，很多池都没开，里面的水很脏很脏，环境又差，就这个样还要100多，太不值了，下次都不会再来了,53450
A32,2017-08-30,自助餐不错，能吃饱，温泉也很赞,53451
A32,2017-07-11,很不错啊，有空可以去放松放松，又不贵，就当去洗澡啊！特别是冬天，但不要泡太久，太久会头晕喔！一家老小都去，挺好的。,53452
A32,2017-10-29,有点失望，温泉水温偏低，越泡越冷,53453
A32,2017-10-19,环境很好，就是元旦去的，人太多了,53454
A32,2016-11-14,>>有时候感情和好不好没有关系，就差那么一秒钟，即使你再好，他的好也早就都给了别人。>>言寡、体勤、心静。>>生活，一半是回忆，一半是继续。别在最美好的时光让自己满腹委屈。>>一等二靠三落空，一想二干三成功。,53455
A32,2017-10-05,环境可以，安静。住的小木屋有独立泡温泉。,53456
A32,2017-01-09,取票方便，服务好。高温温泉很舒服！,53457
A32,2017-08-14,非常好玩，非常实惠，值得信赖,53458
A32,2016-12-12,有钱可以去，性价比很低，老头老太太比较多，靓女比较少，自助餐最差。,53459
A32,2016-10-22,一开始没有带到身份证，找取票短信找了半天。很慌张。这个温泉只能算一般般，虽然有很多池，但基本功效都一样的，只是温度稍有不同。跟朋友一起去的，所以还算好玩。一开始看评论说里面没有吃的，其实是有的，有小卖部什么的，价格也不算特别贵，可以微信。总得来说还行。100块差不多,53460
A32,2017-07-31,这是我去过温泉最舒服的地方，每天都清洁池水，当然吃的方面不是很好，但对于温泉方面足够了,53461
A32,2016-03-16,不错。设施种类很多而且315服务态度超好的。,53462
A32,2017-08-09,值得一去的旅游景点，下次还会再来的,53463
A32,2017-07-15,温泉，游泳，运动器材都有，还可以，有免费饮料和西瓜!,53464
A32,2017-08-09,还不错，地方挺大，性价比也不错，但总体温泉算不算豪华，服务还行。,53465
A32,2017-07-09,管理和服务都挺好的。孩子玩的很开心。,53466
A32,2016-10-04,环境不错，停车场也大，绿化也多，温泉类型算多吧，还有蒸汗的，也提供了一些小朋友玩的设施，可惜就是里面没有吃的可以卖。,53467
A32,2017-02-03,环境优美，水温棒棒哒?…中午的自助餐可以，假日旅游圣地！,53468
A32,2017-06-12,整体不错，工作人员很热情，温泉也很棒，有泳池也有温泉还有健身房等等……,53469
A32,2016-12-09,感觉人山人海！冬天泡温泉最舒服。,53470
A32,2016-12-12,战役后的舒缓！温泉度假不二选择！你值得拥有……,53471
A32,2017-02-26,永远都是那么火爆，开了很多次了。说实话，自助餐就没有好过，如果想吃的舒服一些还是要去上面的餐厅去吃，价格合理，一点都不贵,53472
A32,2016-03-05,感觉不错，环境很好，温泉干净，有不同温度可供选择，干蒸房很刺激，餐厅饭菜很可口，不足是非节假日期间很多池子不开放，降低了游客的旅游质量，这点请景区能够充分考量而不要仅仅为了节约不必要的成本而影响景区的吸引力，总的来说值得一玩！,53473
A32,2016-06-12,总体来说还是很不错的，可能去的人少，所以水还是比较干净的，泡着也很舒服！每个水池旁边都有水喝，虽然只是桶装水，不过水吧那边还有免费的水果吃，但是只有小番茄和西瓜，但是西瓜还是很甜的。不过要是能增加点免费的小点心的话就更好啦，毕竟泡久了人还是会有点饿的。,53474
A32,2016-06-11,环境不错，有免费的水果同饮料，重点，当地的服务人员会主动过来问你需要饮料吗？服务亲切。只是园内可以买的小吃比较少，饿了就麻烦了，有待改进。,53475
A32,2016-12-12,总得来说不错，环境好，服务好,53476
A32,2017-04-05,环境优美，大气，服务周到，性价比高,53477
A32,2017-03-28,早上九点多就到了 人很少 池水也刚换好 很干净 玩的很开心！还会在去的,53478
A32,2017-02-03,环境、水质不错，玩得尽兴,53479
A32,2016-04-18,玩的还是挺开心!五个兄弟们一起来的。,53480
A32,2016-11-14,每年都会最少来一次，是去过的几个城市中算比较不错的一个温泉，就是交通不太便利！,53481
A32,2016-10-03,公司组团来玩，孩子们玩得很开心，温泉池很多，人很多，吃完饭再来泡一次，大家玩得很开心，下回有机会再来一次，冬天应该更好。,53482
A32,2017-01-03,池子不是很大，没有温泉蛋,53483
A32,2016-10-24,这是我最喜欢的温泉之一，因为这里的温泉比较干净，早上一早过来还可以看见泉水流入池子。最有特色的是一个冰火两重天的池子。一个冰池和一个热泉水池，更替着泡很有意思。,53484
A32,2015-12-26,环境优雅，温泉池也很多，活动区也很大，还有健身区和拓展区，休闲圣地,53485
A32,2017-01-01,确实不错?????！你还不知道,53486
A32,2016-11-09,去了几次，这次不一样的是和小孩去的，依然玩得还挺愉快的，特别是小孩子，在游乐场水池那里玩得不亦乐乎，就是忘了带点吃的过去，泡完后很饿、特别小孩,53487
A32,2017-02-10,很满意呢，池很多，服务很好！那些服务人员你都还没说他们就主动帮你弄了！很满意！,53488
A32,2017-02-11,地理位置好，环境优雅，温泉含微量元素丰富。,53489
