景区名称,评论日期,评论内容,序号
A17,2020-05-06,景区还是挺大的，老人家建议坐电瓶车游览。在天柱岩看的景色很美！另外，还有船游地下岩洞，过程只有5分钟左右，收费20，有点贵呀。,42185
A17,2020-05-05,非常好玩，可以玩一天，还有几个景点没去玩，比较可惜,42186
A17,2020-05-03,风景不错！但是开发得太差了！水里都是水草！景点与景点间隔太远！景点有些免费的都搞得要收费才能进！去溶洞本来不用买游船票就能进去的了！工作人员用各种理由诱导游客游船才能进去溶洞观光！这个就太卑鄙了,42187
A17,2020-05-05,比较方便就是限定西门和南门才能使用,42188
A17,2020-11-21,**景区还是很值得看得，整个景区非常大。3大湖泊让你领略到不同风景。有水自然不能少了山啦，7大山峰让你可以一次领略到不同的山水景色。真的要玩的话估计要整整一天，我们就简单的坐电瓶车简单参观，虽然天公不作美阴沉沉的，但好在景色依旧很美。登上最高的天柱峰还是很值得一看的，也就20分钟不到，但可以一览湖光山色值得。,42189
A17,2020-02-08,网上购票，不用换票，扫码过闸方便。**水中有山，山中有洞，洞中有水。展开一幅幅美丽画卷。入园前拿地图咨询游客中心人员，七个岩怎么分布。不然眼前的岩是两个，还是三个、四个分不清。,42190
A17,2020-05-03,景色不错，让人流连忘返，意犹未尽！,42191
A17,2020-05-08,差评，工作人员故意引导必须游船才能进溶洞！其实直接进溶洞不用游船的,42192
A17,2020-11-04,**风景区，七星，是七座或相连或独立的七座山峰。山不在高，最高一座仅113米，相对高度大约也只有90米，却峻秀，挺拔，屹立于一汪碧水之畔。登顶四顾，肇庆城尽收眼底，感天地之悠悠，叹人生之短暂！,42193
A17,2020-03-18,**就在肇庆市区里，市区有那么大那么美的一个湖真好！进入景区里就更美了，本人特别喜欢喀斯特地貌的山，一簇一簇的，虽不高但很秀丽。整个景区很大，分布着七座小山，我登顶了最高的一座天柱岩，风景确实不错。还付钱玩了一个双源洞，坐船穿溶洞还挺有意思的,42194
A17,2020-05-03,**位于星湖风景区，其实不进去收费的景区也能在外面的长堤欣赏到一部分风景，尤其是地标的那块山头。所谓的**就是七块喀斯特岩石，和桂林的比这个就差远了。,42195
A17,2020-03-13,阴天去的人很少，空气很好，离市区很近，其实就是个大公园，看点就是山还有桃花源山基本没人爬的，不高但是都爬一遍很累，总的来说还可以，有印象的是几块山石，但是门票稍贵,42196
A17,2020-05-03,五一期间人比较多，大门票已经收了60，二次收费太多，面积不太大，慢步2小时左右，因为小雨竹伐船（80每人好像）没有遮雨，大船排队（45每人）太多人，游览车15元每人单程,42197
A17,2020-09-02,"暑假就快结束了，和朋友几个一起来到了肇庆这个美丽的城市，度过了两天一夜的愉快旅程.**景区里面很大，风景区来讲真的很不错了，空气好，环境干净，工作人员的服务也是很到位的。景区里面真有很多景点值得我们去看，有五龙亭、千年诗廊、攀岩石刻等等；**是世界闻名的天然大氧吧，山美水绿，有非常灵验的白云寺,有孙中山游过泳的飞水潭，还有蝴蝶谷和宝鼎园都是必到的景点。因为**景区离市区很近，所以交通和住宿也是很方便，在**景区周边也有很多很好的酒店和民宿。晚上也可以在景区旁边的岩前村，哪里有很多很有当地特色的清吧，坐在湖边听着音乐喝着鸡尾酒，很是惬意！也可以到市中心牌坊广场看看最出名的音乐喷泉，七彩的灯光、好听的音乐，独特的喷泉造型，值得大家一看。",42198
A17,2020-05-23,一个好大好大的公园。走起来好累。也没有觉得特别出彩的地方。空气很好，适合休闲一下，走一走。总体感觉还不错吧。,42199
A17,2020-02-05,计划几年的景点终于去成了，景点很漂亮，站在不同地方的景点都适合拍照，很漂亮，秒杀了不少手机没存，下次有机会会重游。,42200
A17,2020-11-05,**风景区的游船看岩石溶洞，船在湖中行，景在岸上走，仿佛画中游绿树成荫 风景秀丽 ！湖水波光粼粼 走在景区心旷神怡 ！,42201
A17,2020-05-19,性价比还行，有点鸡肋，核心景区就是那几座喀斯特地貌的石头。星湖游船大概一个多小时，去两个岛，一个岛看丹顶鹤、火烈鸟，一个岛看看庙，黑天鹅。时间不紧的话，去逛逛也行。,42202
A17,2020-01-06,玩的开心，环境优美，门票价格偏高，有较大降低空间,42203
A17,2020-01-06,风景如画，天气良好的话，里面可以待一天。如果票价能降低到2030就更好了,42204
A17,2020-09-02,如果不是下雨天来，这里风景真的很优美，空气也很新鲜，作为团体活动来真的很不错，而且这个景点文明已久，看到了铁索桥还看到了烟雨蒙蒙的雾气，真的还有水杉。湖水清澈，可惜没有坐船你们的洞，由于时间问题也没有进去，据说里面的洞很值得欣赏的，大家去的时候记得往里面走一走。,42205
A17,2020-03-02,方便，开车去，取票很方便。,42206
A17,2020-07-25,超乎想象的棒，家人很喜欢,42207
A17,2020-02-20,肇庆**，广东省四大名山之一 ，**风景区也是有名的风景区了，这里景色怡人，有丰富的植被医院，湖水也特别蓝，天气有点阴但不影响观景,42208
A17,2020-02-07,看了点评，果断放弃全部游玩的想法，就坐19路，西门进去走了最经典的一段，然后15元电瓶车原路返回，这样不太累。风景还可以，出门嗨皮就这样放松一下心情，莫期望太高挺好的了！,42209
A17,2020-03-23,多年前就知道这个景点，终于有机会到此一游了，与朋友一起休闲游。**公园里除了七星，七座岩石山，更是一座休闲好去处，虽然是严冬季节，但南国的气候让这里依然鲜花盛开，俨然春天一般。,42210
A17,2020-10-06,好喜欢**，里面的风景很好看，也特别喜欢东门附近，穿过八仙洞后有孔雀看，好漂亮。因为是下午去的，走完时已经天黑了，晚上的景色也不错，棒棒棒,42211
A17,2020-04-20,上午9:30抵达**牌坊，沿着湖边一路步行，10:20抵达景区南门，门票78元人，我是前一天在**花140元买了这两个景区的通票。进入景区后按照推荐的路线游览了水月岩云、星湖春晓、天柱摘星、千年诗廊、碧霞洞，登顶天柱岩。12:30来到观鱼池旁的餐馆用餐，饭后前往东方禅林旁的游船码头乘船游览星湖湿地公园，船票全程45元人，1.2米及以下儿童需购买半票。湿地公园内的丹顶鹤生态园值得一看，卧佛含丹这个景点要秋分时才能观测得到，其它时节只能观看到形似卧佛的山峰，看不见落日从佛嘴处落下。最后可坐游船返回罗汉岛，但我直接从仙女湖出口出景区找地方吃饭了。出景区时已是16:30，从牌坊开始算起，手机计步器显示这一路一共走了15公里。总体来说，**景区的占地面积和景色都不输西湖，差距只是缺少王侯将相的到访，名气上不去。,42212
A17,2020-03-22,**范围很大，即使在景区内一天也玩不过来，个人觉得坐船没必要反而不得其妙，倒不如沿着景区的道路爬爬小山，钻钻岩洞来得有乐趣。,42213
A17,2020-05-04,景色很美，有山有水！爬到山顶往下看更漂亮。景区比较大，景点也比较多，可爬山，可游湖，可看洞。全部玩一遍估计需要半天，如果去肇庆，值得推荐一玩。,42214
A17,2020-11-22,空气好清新，影点好，下次还要去,42215
A17,2020-11-10,境色很靓，登上山顶看的远,42216
A17,2020-05-25,环境确实还行吧。值得去一次。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。很好。环境确实还行吧。值得去一次。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。很好。,42217
A17,2020-05-05,价格还行，进场也很方便，直接扫码就可以进去了，  买了3张票，    字数字数字数字数字数字数字数字数字数字数字数字数字数字数字数字数字数字数,42218
A17,2020-08-28,肇城初秋分君子兰漂浔野气初秋分，千水凌波西江门，洚梦肇地山水复，轻烟浮舫邑端人。青水流环空千丝，云絮岩雨动舟池，七星汾影幻朵朵，晖墨镶夕物外滋。白云野雁户舟纾，岫峻岫茫扉双蒲，柳浪轻絮未飞扣，总劳云客留秋途。,42219
A17,2020-01-04,今天少人，很開心，名不虛傳，東西兩門維修中,42220
A17,2020-09-23,不错，方便，服务好，还送小礼品,42221
A17,2020-01-01,直接打开二维码在入口处扫描可进。元旦人不多，天气不是太好，但几乎没下雨，喜欢石室洞、摩崖石窟，登天柱崖也很不错。园区很大，我们一家玩了5个多小时还有很多地方没去。,42222
A17,2020-05-01,景色非常好！景区很大，足足可以玩一天！不足的是门票价格贵了，最差的是，这么高的门票，里面好几个景点还要另外收门票！,42223
A17,2020-01-28,其风景自古就以“峰险、石异、洞奇、庙古”而着称。景区主要包括了星湖和七座山峰，它们似北斗七星散落湖中，因而得名；星湖烟波浩瀚,42224
A17,2020-07-05,**的荷花，还是另有一番风味。,42225
A17,2020-04-13,景区挺大的，但走路速度快的话逛半天也足够了。交通选择比较少，当时从肇庆火车站打滴滴过去花了十几分钟。我们是在春节期间去的，阴天，所以并不是很适合拍照赏景。水是黄绿色，超乎想象的不清澈。我们没有选择坐船，所以也没有上岛。虽然人多，但慢慢走也还好。有一座山是可以爬上去的（忘记名字了），才一百来米的高度。慢慢绕着山体一圈一圈往上走（基本上只能一人通行，两人就要侧身相让），视野逐渐变得开阔，直至最后登顶俯瞰整个景区、市区，清风徐来，碧波荡漾，这种体验还是很畅快的。桃花岛面积不大，人挺多，在好的拍照角度需要等待。花开得还算茂盛，但地面上都是光秃秃的黄土，视觉效果因此打了折扣，而且还很容易弄脏鞋子。,42226
A17,2020-05-27,很愉快的一次旅游，全家人都很开心，下次有机会还是要再进行一次！服务态度好，询问仔细。。。。。。。。！！！,42227
A17,2020-02-07,购买、使用很方便，直接扫码进场，人多时省去排队，价格与景区节日优惠价相同,42228
A17,2020-11-07,感觉**在水的方面下了不少功夫，比一年前的水更清澈了。,42229
A17,2020-05-06,环境不错，空气特别好。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,42230
A17,2020-06-07,景色还可以，不过和这个门票相比，里面观光车三十一位，很快就逛完了，估计已经去过很多湿地公园森林公园了，就感觉这个性价比一般了，特别大热天,42231
A17,2020-04-16,**是个休闲好去处。基本每个岩可以爬山上去，但是山路确实很陡…溶洞的话，个人感觉很一般，收费价格也偏贵，去过是广东地区的小伙伴，平时可以去溶洞的，估计见怪不怪了…景色秀丽，感觉景区也挺大的，我们基本就逛西门附近的景区，仙女湖只有坐公交车经过，坐车也可以看到仙女湖的景色，不用特意买票进去看仙女湖了…,42232
A17,2020-05-06,景色很好，不用坐电瓶车也可以。但是可以坐船，看风景。挂大粽子的那个卖吃的，特别特别难吃，还带有欺骗的成分，大家要最好不要去那里吃。,42233
A17,2020-05-05,相当不错，五星级的旅游景点，值得再来，热力推荐！！！！！！！,42234
A17,2020-05-02,去了肇庆好几次，这是唯一一次终于去了**，景色很漂亮，就是坐船等的人太多了，因为是五一，停车找了好久才停到位。,42235
A17,2020-06-23,适合家庭出游的地方，山清水秀,42236
A17,2020-05-21,景点不错，服务水平差门票贵了点，卫生不大好，里面的东西贵得离普，游客也少，可能跟我说的有关，但肇庆人不如客，是本人卖东西都会宰客！,42237
A17,2017-11-08,10月末，一个人，穷游。早上哈尔滨起飞，棉衣棉裤，下午深圳，短袖短裤，哈哈，别有一番风味在心头。肇庆二日游，源丰宾馆，69元，很热情好客的老板，晚上陪我星湖小转一圈，对肇庆好印象倍增。第二日，游**，好一片青山绿水，风景如画，美不胜收，让我流连忘返，可能在东北生活太久了，对家长的景色产生了审美疲劳之感，来到南方，更有一番别样的感觉。特别是这里的石刻，好喜欢，让我瞬间觉得欣赏好的书法也能让人心旷神怡，毫不犹豫买了3块端砚，让儿子也学习书法，陶冶他的情操。希望他长大后知道，能解忧并不止杜康。肇庆，这座南方的小城，真得很让人喜欢，如画的风景、慢节奏的生活节奏、醇厚的生活气息、浓厚的文化底蕴、满大街漂亮时尚的美女…………我只想说：**，满载而归；肇庆，不虚此行。,42238
A17,2020-05-01,不错，风景不错，很舒服，可以爬山也可以游湖，也可以散步，喂鱼，空气很好，人不算太多。不过里面的豆腐花不太好吃。,42239
A17,2020-06-09,走了一个下午，脚累，园区很大，开放的山洞里超级凉爽，空气清新不错,42240
A17,2020-01-16,挺美的地方，山顶一览纵山小，值得一游！,42241
A17,2020-05-15,门票太贵，不值呢个价，门票30元差不多，景区里饮料稍贵正常，但这里面饮料贼贵，实际外面看景比里面更好，,42242
A17,2020-04-16,坐船游船比较吵。在地面游，走走小道、摇摇铁索桥，爬爬山，更好玩一些！山不算太高，但山路很窄，一般只能一个人通过，小孩子觉得很好玩！,42243
A17,2020-02-25,环境不错，秋天来的，景区空气很好，景区也好，淡淡桂花香。,42244
A17,2020-04-07,景区自然景色还不错，感觉挺好的，景区管理也到位，挺干净。但是附近不好停车，还有就是景区里面的电瓶车价格有点贵!,42245
A17,2020-04-06,风景优美，景区很大，适合慢游。如果每一个地方都要游览，一天下来会很累又很赶时间。建议该坐船的地方坐船，该坐游览车的时候坐车。,42246
A17,2020-04-06,非常好 有历史文化的旅游景点就是三分看七分听 希望越来越多景点有这种大众化的语音讲解,42247
A17,2017-08-17,去过桂林阳朔的就不用去了，没啥特别的，在景区外面看看就行，门票太贵不值这个价。连本地人都不推荐觉得没意思。我去是因为她读书时候经常去里面写生，想走走她走过的路，看看她看过的风景。,42248
A17,2020-08-02,阳朔的山，西湖的水，千年的摩崖石刻，城市中央竟然有这么大的天然湖泊，天降七星。鸟鸣山更幽,42249
A17,2020-07-08,肇庆挺出名的5星景点，挺适合亲子游,42250
A17,2020-07-08,网上买票可以免去排队买票的时间。,42251
A17,2017-10-16,肇庆**位于肇庆市区北约4公里处，景区由五湖、六岗、七岩、八洞组成，面积8.23平方公里，湖中有山，山中有洞，洞中有河，景在城中不见城，美如人间仙景。这里有很多的岩洞可以看，不得不赞叹大自然的鬼斧神工，一进入洞里别有一番景色，非常壮观,42252
A17,2020-07-08,很美！人在画中游，画在眼中流。,42253
A17,2020-07-07,值得一去再去的地方，一天逛不完，非常大，吸收大自然氧气，风景优美。,42254
A17,2020-02-09,黄小军导游人很好，带我们吃好住好，玩得很开心,42255
A17,2020-02-09,如果不是过年去，人少一点会更完美。,42256
A17,2020-02-09,过年人有点多，但景观还是很不错的。,42257
A17,2020-07-02,环境不错，服务态度很好，整体风格非常好,42258
A17,2020-10-07,园区面积很大，空气好，风景不错,42259
A17,2020-07-02,值得一去再去的好地方。舒服、舒心、舒适！,42260
A17,2020-02-06,天柱岩登山太绕，石室洞比较凉爽，东方禅林，罗汉岛,42261
A17,2017-10-08,七座岩山被湖水环绕，位于市中心，实在难得，不愧为国家地质公园！不少本地老人家在此休闲，真系好羡慕当地人。有包拯，李邕，苏东坡等的石刻，颇有历史韵味。石室岩下的岩洞可游船，令人感叹鬼斧神工！大多数岩山均可攀登，弯曲的路线可以饱览湖景！行走该景区，再热的天气都感觉好舒服，凉风阵阵！门口好多粤式同本地河鲜菜馆，味正实惠！停车场一律15 蚊一次，好多是3米宽的车位，不用担心车刮蹭！只系门票要78一位，不适合经常去。,42262
A17,2020-06-26,还行吧。就是时间很短 里面得人工痕迹太多了，总体来说感觉一般。,42263
A17,2017-10-07,环境清新，在市中心的绿色之肺，景点很大，登山俯瞰整个城市的景色还是不错的，晚上的喷泉也是不错的景点。部分要收费的景色和观光船票略贵，性价比把总体的景色拉低了，龙岩洞的景色也不错，还是小门进去看的景色比较可以，性价比高于洞内的观光船项目。,42264
A17,2020-10-27,每年都会带着公公婆婆一家人出来自驾游几天，**空气太好了，龙岩洞游船一趟来回差不多就10分钟，，大自然实在是奇妙，带宝宝出来见识见识,42265
A17,2020-05-06,**不错，水美山立。可惜因为时间关系 ，没有爬山。千年诗廊也不错，值得一游。,42266
A17,2020-02-21,城市中央有如此一处风景优美的山山水水，当地人真有福气。七个岩峰都爬完可能有点吃不消，我们选了2个岩爬山，峰顶风光真不错，水绕着山，山抱着水，让人心旷神怡。那里的古榕树最值得一看，有三百多年树龄，和岩石长成一体,42267
A17,2020-06-09,游船是去了几个点，各有特色，不能徒步去的，只能坐船，不过也划算，值得推荐,42268
A17,2020-06-09,好刺激，好玩，就是有点小贵了，,42269
A17,2020-06-09,远观山岩确实是一道风景！但看完确实觉得景区票价并非物有所值，进去还有额外的小景点收费,42270
A17,2020-08-21,适合比较喜欢爬山、散步的爱好者！,42271
A17,2020-06-09,景点很美，游人很多，我们觉得值得推荐,42272
A17,2020-06-08,感觉还是不错的，有山有水有洞，就是走路的话要规划好路线，可以不走回头路的,42273
A17,2020-05-04,七处岩石在景区内无法形成回路，只可远望，很喜欢杉树林。,42274
A17,2020-06-07,好干净，服务员又客气，礼物，有优惠都会说。那里真的好舒服，价格又优惠,42275
A17,2020-11-22,风景秀丽，青山绿水，环境很优美，是肇庆必游之处。,42276
A17,2020-06-07,一家都玩的好高兴，地方大，又干净，服务员又好，如果坐那个观光车，能平一点就便好。,42277
A17,2020-05-09,"是广东肇庆市一个非常的经典的自然景观,**东南西北四个门。好像只有西门有，公交车到达，其他几个门都要走很长的河堤.山水浑然一体,非常漂亮。七星公园那边，骑行，年，还有一个龙洞，里面非常壮观，可以乘船游览。",42278
A17,2020-05-28,肇庆的明星景点，风景优美景色宜人,42279
A17,2020-05-28,空气清新，树木葱葱，有如仙境！,42280
A17,2020-06-02,门票偏贵，地方太大，根本没有逛完,42281
A17,2020-05-25,方便简单，比较适合我们的日常消费模式。,42282
A17,2020-04-30,来肇庆，**风景区必去，五一假期第一天，除了车位难找难停外，景区风光还不错，空气也很好，提前一天在网上订票，说好的优惠呢，结果现场因节假日打折，62元门票/人。,42283
A17,2020-05-23,唔错，适合一家人玩玩，期待下次出行,42284
A17,2020-05-22,满意满意满意满意满意满意满意满意,42285
A17,2020-05-22,满意满意满意满意满意满意满意满意,42286
A17,2020-02-09,景区本身不错，比较大。门票贵。里面各种各样的收钱，没有游玩的指引，厕所革命也一般。这么大的景区，没有指引，很难好好游玩。,42287
A17,2020-02-08,酒店地理位置优越，酒店卫生也很不错，前台服务员太度很好值得点赞。不仅赠送早餐，还免费升级客房，值得推荐。,42288
A17,2020-02-08,**景区要坐竹筏看才好，船程不长，开船师傅免费讲解，治理后的**很美，鼎湖风景区不推荐。梅庵小小的，有些破败，亟待修葺，即便如此也拒收门票盈利，着实让人感怀！,42289
A17,2017-10-26,都是一样的62元/位，10.1国庆节无论是网上订票还是现场买票都是一样的价格，去**就为了妈妈多年的心愿哈，明知道网上说的**不太好玩，但是也去了，加20元/位去了个龙岩洞，**特色的算是那些洞了，不过我觉得应该每个洞都差不多，都是看灯光景，所以只去了一个就够了，爬了最高 的那座山，1个多小时吧,42290
A17,2020-07-23,很方便，直接刷二维码就可以进去景区。景区很大，岩洞很多，总体很满意！！！,42291
A17,2017-10-26,如果就肇庆的**和**来对比，**坏境还是不如**，所以虽然是假期，但是** 的人比较少，但是两者的门票都是一样的68元/位，10.1国庆节无论是网上订票还是现场买票都是一样的价格，去**就为了妈妈多年的心愿哈，明知道网上说的**不太好玩，但是也去了，加20元/位去了个龙岩洞，**特色的算是那些洞了，不过我觉得应该每个洞都差不多，都是看灯光景，所以只去了一个就够了，爬了最高 的那座山，1个多小时吧,42292
A17,2020-05-06,**值得一游，湖光山色，美景登顶尽收眼底！,42293
A17,2020-05-05,已经是个很有名气的公园，环境很好，空气又好。,42294
A17,2020-05-05,景色是真的很漂亮，清澈的湖中突然冒出几座山峰，错落有致，各有特色，是个赏景拍照的好去处。,42295
A17,2020-05-05,不要买龙岩洞的船票，花了20元，游了一圈还不到5分钟就完了，根本不值。,42296
A17,2020-05-05,看看**的景色，了解历史，感受大自然的美！,42297
A17,2020-05-03,很方便 无需取票 景点扫码 推荐提前购买,42298
A17,2017-11-14,风景很漂亮，山清水秀，登高望远风景如画！岭南的山水别具一格。就是爬山太累了，千万别一开始就去爬山，不然去别的景点腿就没劲了！,42299
A17,2020-05-04,虽然天空下起了小雨，但还是觉得景色不错，比惠州西湖好。,42300
A17,2020-05-04,环境不错！！值得游览，就是价格不菲。,42301
A17,2020-05-03,风景比较美，但外地人票价有点高！,42302
A17,2020-05-03,可以啦！就是门票有点贵。交通接驳不怎么完善,42303
A17,2020-05-02,很不错，确实有桂林山水和西湖风光的感觉,42304
A17,2020-05-01,还好吧人比软多，不知从何方游玩好,42305
A17,2020-05-01,很刚哈更会哈更很刚哈更会哈更会哈更会哈更,42306
A17,2020-08-30,景色一般  不是很大  就象一个公圆一样  如果不爬山  坐电瓶观光车二十多分钟可走一圈  行路一个小时左右可走完  景区比较出名  可以去沾一下名气,42307
A17,2020-04-19,风景宜人，空气非常清新，山清水秀,42308
A17,2020-04-20,门票贵。听说肇庆本地人有市民卡免费进入。公园一样没什么好玩的,42309
A17,2020-08-22,非常漂亮色景点，就在市区，交通方便，就是门票贵了点。里面的摩崖石刻值得一看，全国重点文物保护单位，非常壮观，周围比较商业，还行吧。,42310
A17,2020-12-11,4+2游出游。12月2号自驾游肇庆，经导航到达**东门广场停好车（这里停车竟然是免费的）已经是中午一点多。**位置肇庆市中心，交通十分便利，周边地段配套齐全而且成熟，酒店、民宿旅馆、餐厅、快餐连锁、地道小吃、商业广场、步行街等一应俱全。来到东门广场的观景台上**的山水就展现眼前（图1），青山绿水相映相绕十分秀丽。虽然我骑着自行车没有进入景区内，但是沿着星湖的人行径和自行车径一路游玩，沿途经过岩前环保大道、星湖大道、星湖湾公园、牌坊公园、牌坊广场（图6，见证了它的维修）、星湖西路、水月堤、中心堤等，也能饱览**的山与水相依，自然与城市相衬之美。骑自行车游**又省时又省力，是游**不错的选择。游完**后我又骑着自行车去了不远端州古城墙（图15），也是值得一去。,42311
A17,2020-10-04,门票信息不完整，只是门市原价就别忽悠好像赚了似的。说明里取票点不是最佳路线入口。可能是景点的原因，这个倒是没怪去哪儿。,42312
A17,2020-11-02,步行了4个小时，还爬山，累成狗。,42313
A17,2020-04-13,肇庆必游的景点，非常漂亮！值得一去！,42314
A17,2020-04-13,不错，即买即用，方便快捷，如果能再便宜就更好,42315
A17,2020-04-12,整个景区比较大，山不高比较性。,42316
A17,2020-04-11,风景很漂亮，不过门票还是稍微有点贵了,42317
A17,2020-06-19,**并没有想象的好，导图又不仔细，总走回头路,42318
A17,2020-04-06,风景不错，项目众多，引人入胜，有空过去的好去处,42319
A17,2020-04-11,还是2年前去过的**，依然在梦里出行，比苏州园林大气，值得一游。,42320
A17,2020-04-07,**环境优美，空气清新，适合亲子活动,42321
A17,2020-04-07,还不错，景区挺大的，春节尽管人多，还是不觉得特别拥挤，有山有水，走走逛逛，假期休闲很舒服,42322
A17,2020-04-06,风景还是很不错的，比较大，如果处处走到，就要该坐车时坐车该坐船就坐船，否则一天无法游览完毕。,42323
A17,2020-04-06,负离子很多，园区非常大，一天走不完，好多座山，景点非常多。,42324
A17,2020-04-06,空气清新！环境幽雅！坐完观光车又爬山！运动好去处！,42325
A17,2020-04-04,值得一游，风景不错。里面有家酒店东西好吃,42326
A17,2020-04-03,快捷方便，好评！值得继续支持。,42327
A17,2020-02-11,不用取票，直接刷手机二维码进园,42328
