景区名称,评论日期,评论内容,序号
A19,2020-12-07,广东地区比较出名的景点，在湖上漂漂很舒服，清风徐徐，比较成熟的景点，配套齐全交通方便。玩完**湖可以去河源其他地方逛逛吃吃客家美食,44084
A19,2020-05-14,非常不错，风景非常好，空气也是很好的一个地方，适合旅行度假，在这不仅可以亲近大自然，呼吸新鲜空气，还可以吃到当地的绿色蔬菜，,44085
A19,2020-05-28,天气晴好的时间，更漂亮,44086
A19,2020-10-05,靠谱！服务态度也很好！值得购买！,44087
A19,2020-12-22,坐船到三个小岛照个相便结束了，简单行程，很简单的解说，所以觉得门票偏高。**湖的水很绿，时值深秋看见有几棵枫树点缀。,44088
A19,2020-06-30,流连忘返的地方，来过很多次，每次都赏湖、爬山、吃鱼！享受难得的暇意！,44089
A19,2020-03-20,这个湖的最大特点就是绿，很少见到，非常美。但是旁边的岛屿上开发的不好，没什么玩的，景区有种农家乐的感觉，门票也贵。,44090
A19,2020-10-04,总体还可以吧，就是取票窗口没有贴上网络团购之类的标签，让我排错好久的队伍，然后票也是一张机打热敏纸收费小票而已，并没有景点购买渠道的票，我自己有收藏票根的习惯，有点可惜。然后原本是3个景点的，因为国庆也被取消了一个。,44091
A19,2020-07-06,**湖的水质很好，船上看风景也不错，但是几个小岛上就基本没有什么设施和可供娱乐的活动了，这个景区应该是开发得比较差的，旅游的人也不多，船票+三个小岛套票160多，性价比不高，不过河源是个小城市，也没什么其他游玩点，来这也就是休闲一下，吃吃农家菜吧。,44092
A19,2020-05-07,环境生态园，可是亲近休闲，合适老人小孩【景色】【趣味】【性价比】,44093
A19,2020-02-09,平淡，没有惊喜。春节年初四到，很多人。但很快能进入。网络换票点很快。去了第一个岛，很乱。第二个岛风景不错。很多松果。第三个到没时间了，没上。,44094
A19,2020-05-18,是一个很大的湖泊。风景宜人。里面有很多可以活动。值得去玩。春节的时候带一家人去玩了一次。觉得还可以。坐那个船，最好玩。可以。全部看一遍。,44095
A19,2020-11-28,三个岛，走走逛逛，风很舒服，适合散心。,44096
A19,2020-10-10,客家风情馆，客家妹把客家风俗介绍了遍，值得一看,44097
A19,2020-04-14,一个大水库，有游船，游船上上面的三个岛，每个岛停留半小时到一小时，岛上也没有什么可玩的，看看风景，不过湖水很清，很凉爽。,44098
A19,2020-06-05,水名符其实的清，就是门票价格有点贵！,44099
A19,2020-07-13,**湖开发得很不错，配套设施和秩序都齐全有序！,44100
A19,2020-04-30,乘船游**湖，湖水浩浩荡荡，湖面碧波千顷，湖边群山连绵，望眼看去，水天一线，不愧为华南地区最大的人工湖。湖中有三个小岛，岛上设施正在开发之中，岛上的文体游乐项目缺乏，进一步改造和开发的潜力还非常大。相信再过几年之后重新登岛感觉肯定不一样。,44101
A19,2020-07-08,一家人出入走走要求不要太高，家人还算满意,44102
A19,2020-07-07,湖水很绿，很干净，挺美的，值得去玩,44103
A19,2020-12-25,换票很快，方便，就是景点一般，感觉不值这个价，岛上什么都没有,44104
A19,2020-07-08,一家人出入走走要求不要太高，家人还算满意,44105
A19,2020-11-04,内可以钓鱼，可以钓鱼，可以钓鱼！三个岛屿景点略少，所以需要丰富体验！,44106
A19,2020-06-10,男女老少都适合游玩的地方，欣赏湖景，然后在三个岛悠闲的散步，这里的温度凉爽，呼吸新鲜空气，整个人都得到了放松的感觉，最爽的是坐在湖边吃着豆腐花欣赏湖景，感觉烦恼一扫而光。推荐大家来游玩。,44107
A19,2020-07-02,**湖景色不错，值得去，山清水秀,44108
A19,2020-04-05,湖水水位下降，不太好看，几个岛也没什么好玩的，都是黄色的沙土，拍照也不好看，所谓的门票其实就是个游船的船票而已。因为除了游船没有任何其他可玩的地方。,44109
A19,2020-07-03,很好很不错！！！！！！！！！！！！！！！！！，，，，，，，，，，,44110
A19,2020-01-15,来的季节不对，如果是夏天来会更好。,44111
A19,2020-06-29,风景还行，但没开发好，里面的饭菜差，贵，船很旧，没围栏，厕所很窄很臭很危险，还没有救生服,44112
A19,2020-06-01,**湖的水很绿，风景很美，玩的很开心。,44113
A19,2020-06-02,风景优美，水质清澈，一家人游玩好地方。,44114
A19,2020-08-24,继**下游，本来只计划**湖边游，因酒店泳池温泉环湖单车足已打发一天的时光，但最后还是即兴，在毫无防晒装备的情况下船游有着360个岛屿、相当于66个西湖的**湖！,44115
A19,2020-05-07,票价比现场买便宜多了。**湖风景很美，坐船游湖三个小时，感受到了**湖的美，山美、水美！很适合居家旅行！,44116
A19,2020-05-25,就是之前的**水库 值得坐船去看看 不错的风景,44117
A19,2017-10-17,**湖——，因处处是绿，四季皆绿而得名。她集水域壮美、水质纯美、水色秀美、水性恬美于一身，全国罕见。内设有**景区与河源新港镇省级自然保护区，被誉为地球北回归线“沙漠腰带的东三奇”之一。370平方公里浩淼碧水，1100平方公里延绵青山，360多个绿色岛屿在蓝天、白云、朝霞、夕阳的映衬下，展现出一幅幅迷人的山水画卷。眼见峰峦叠翠、飞瀑扬波；倾听松涛拍岸、鸟语蝉鸣；体验纯真、天然野趣，**湖呈现给您的是一个镜花水月般的人间仙境，一个回归大自然的理想乐园。空气格外清新，湖水清澈。整体感觉不错，环境很好，集“四美”于一湖目前，值得推荐出行，坐船很方便。,44118
A19,2020-05-01,终于来到期待已久的**湖    门票就是船票    上船后还有三个岛可以游玩   而且在**湖附近还有一个景点 镜花缘    游玩度也可以,44119
A19,2020-05-17,考完方便，风景优美。气候温和。,44120
A19,2020-04-25,**湖湖水很好风景秀丽值得一去，就是过程上岛比较无聊。,44121
A19,2020-02-09,就是三个岛 比较荒 但是湖水很干净 是一种体验吧 其实不值这个票钱 但是出来玩值不值的 各人有各人体验了,44122
A19,2020-04-22,性价比一般般，感觉有点偏贵，服务也还算到位，下次过来还会再次选择,44123
A19,2020-09-03,看海看阁看城看江看湖看塔看山看石看溪看谷看泉看戏看砖……，腻了累了，上班充电去……**湖是这个假期的最后一站，碧绿碧绿的湖面，游船体验，当天不算晒，偶尔下起小雨，很快雨又停了。,44124
A19,2020-05-17,清风徐来，微波粼粼。景色很好，坐船游玩会在3个岛停留，我游玩的时候刚好母亲节，人太多了。而且当天比较热。觉得秋高气爽的时候游玩可能更好玩。,44125
A19,2020-08-11,**湖景色不错，开发的面积不大有利于保护环境。,44126
A19,2020-07-27,就是来看看，趣味性不大，性价比不高，不过水真的很清，吹吹风，走走山路出身汗还是挺舒服，心情舒畅,44127
A19,2020-04-07,饮用水源区，坐游船很值得一游。,44128
A19,2020-04-05,虽然去的时候下雨，但景色还是挺美的，有机会天晴的时候再去看看。,44129
A19,2020-03-12,天很蓝，水很绿，空气超好，和朋友一起去的，每张照片都很美，是一次非常愉快的体验。原生态，没有污染，自己带点小吃，周末带上家人和朋友一起放松，非常值得推荐,44130
A19,2020-02-07,方便快捷，价格合理，超赞！,44131
A19,2020-02-07,挺方便快捷，服务好，价格稍微偏高了点，能接受！,44132
A19,2020-04-18,山清水秀，碧水青山，波光粼粼。人杰地灵，人间仙境。人在船上，船在画中。岛上绿树成荫，满地奇花异草，郁郁青青。清风徐来，鸟语花香。游斯湖也，则心旷神怡，其喜洋洋者也！,44133
A19,2020-06-11,环境不错，有十年没来啦，再来还是涛声依旧，让人感觉那么心旷神怡！比起十年前多了不少新景点，点赞,44134
A19,2020-06-04,已经第二次上**湖岛上了玩了，这次水下降了许多所以和前几年比，稍微欠缺点！,44135
A19,2020-08-24,票太贵，岛上风景一般，夏天太热，不推荐。,44136
A19,2020-03-11,很好，沿途风景很美。还有很多小岛可以看。,44137
A19,2020-03-07,******价格优惠哦价格优惠好的***,44138
A19,2020-05-19,第二次去了，带了妈妈一起去，**湖的水好美，空气又好，值得大家去玩玩，景点好美,44139
A19,2020-11-28,**湖的景色会让你觉得不虚此行滴！我们赶上了好天气，真的是天蓝水绿，不愧**湖三个字！因为游船等候时间有限，停靠的岛上没有细看。,44140
A19,2020-05-14,**湖美得就像一幅油画，令人流连忘返。一家人最适合的周末休闲度假景区！,44141
A19,2020-05-13,空气好，住宿方便，玩了一天俩晚，好开心,44142
A19,2020-05-09,湖很大，环境幽雅，岛上空气怡人，在船上欣赏湖景十分赏心悦目！,44143
A19,2020-05-13,风景优美，值得一游，继12年去过之后，今年又重游啦,44144
A19,2020-05-13,空气很好，玩了一天俩晚，住宿吃饭都很方便，很开心的一次游玩,44145
A19,2020-05-08,湖水清澈，湖光山色，绿树成荫，湖景很美，但三个岛的景点景色很一般，没有特色。,44146
A19,2020-05-07,秋冬季节去较好，色彩斑斓，景色丰富。,44147
A19,2020-05-02,山清水秀，环境优美，值得节假日游玩的好地方,44148
A19,2020-02-23,使用方便的话快速便捷 价格也很实惠,44149
A19,2020-05-02,山清水秀，碧水连天，风景这边独好,44150
A19,2020-06-18,水质特别清澈，**湖真是名符其实,44151
A19,2017-08-03,河源**湖，是华南地区第一大湖这里山青水绿，温度很适宜一年四季湖水的水温几乎都是恒定在1923度之间，比起深圳动辄30多度的温度这里体感实在是太舒服了很适合休闲度假、沿湖徒步、水上游玩等来这首推乘船上岛游览坐在船上吹着风还是很舒服的搭乘游船来到湖中岛上不过小岛没有多少特色基本都是山林徒步和水域观光可玩的东西不多有闲心可以喂喂鱼拍一些湖景照片毕竟是个生态保护区很多地方都不适宜开发岛上游玩也不限时，十多分钟一班船赶在晚班船回岸即可总的来说，这里更像是一个舒适大城市后花园适合周末来散散心、度度假,44152
A19,2020-04-30,景色很美，水很绿，山很有型，湖很大，游于其中，身心放松。,44153
A19,2020-08-03,美到怡人心菲，山清水秀，回来时每个岛屿都有停留，但没有留念的价值，船票太贵了,44154
A19,2020-07-23,一米二以上儿童就要收费，120元，不便宜，坐船游览，到达3个小岛可上岛游览，船停靠30到40分钟左右，第二个岛只停15分钟，可以等下一班船才走，一搬就间隔十来二十分钟就有船,44155
A19,2020-02-12,环境不错，全程3个小时左右，但老人票优惠辐度不大,44156
A19,2020-02-12,环境不错，全程3个小时左右，包括3个岛，但有的岛景点不多,44157
A19,2020-03-06,孩子很喜欢，在里面玩了6个多小时，里面吃的泡面，不肯出来，**湖的水很蓝，空气很好，要是住的近，门票再优惠点就好了，哈哈,44158
A19,2020-02-19,有点贵！没有完全开发*****,44159
A19,2020-02-09,不错，可以！景区环境可以。值得去游玩,44160
A19,2020-04-03,湖光山色，景色和水产都非常好！值五分！但是作为水源保护地，无法开发配套硬件建筑设施，也能理解。只是游船竟然是冒着黑烟，发出巨大噪音的柴油机船，设施简陋，即便周边水源地配套建设不能开发，作为唯一的乘船感受应该配套好一点的电推船，同时也是加大环保，避免**湖的空气和水域形成二次污染！,44161
A19,2020-01-22,风景美如画，值得一去，游船也很方便,44162
A19,2020-08-28,还算可以，风景优美。空气质量很好,44163
A19,2020-12-07,湖挺美的，船太多人了，超过五个人的建议包小艇,44164
A19,2020-05-07,环境挺好的，岛上设施不多，基本没什么玩的，观赏的多，就纯粹看风景的。第一个停留的时间太长了1个钟，又没玩的，又热。还不如时间留多点在最后一个岛，毕竟还可以爬一下山。坐船的时候可以上甲板站着吹着风还挺舒服的。,44165
A19,2020-11-22,大赞，景色空气都很好。不愧是河源的老招牌景点!呵呵,44166
A19,2017-04-14,取票很方便。刚刚好准点到达然后出发。很大的湖泊，游览了三个小时不到。可能经常能看到湖水，河水吧，不觉得有什么好的，十二生肖龙凤锣是个亮点。个人觉得票价有点贵，性价比不高啊。,44167
A19,2020-05-08,这边的空气非常好，周边很多农家乐，**湖就是环绕在整个山体间，这里的水非常清澈，坐在小船上可以看到湖底，真的很美很美，推荐大家去度假。,44168
A19,2020-05-03,好多年没来了，重游**湖，感觉今年水少了些，也许很多人开始回程，人不算太多。但景区游玩的东西确实不多。,44169
A19,2020-05-04,湖很大，水很绿，岛上空气好，凉爽。,44170
A19,2020-04-24,酒店环境还是比较舒服，宣泄繁华的都市生活后，来到这一片清静的土地还是比较惬意，很适合一家人或者情侣一起出游哦，山清水秀，百花齐放的环境适合放松心情，,44171
A19,2020-12-25,不错，感觉还不错，全程三小时。,44172
A19,2020-12-25,很不错，商业化气息不浓，景点没有很好开发,44173
A19,2020-05-01,**湖的景色还是很美的，就是配套设施还有待完善，岛上在多开发一些好玩有趣的项目，游览观景之余可参加一些游玩项目，这样就更完美了,44174
A19,2020-04-17,**湖---华南地区第一大湖，湖水碧绿，在国内众多景点中，可算是稀有珍品。而且很清洁，没有垃圾，空气清新，令人倍感心旷神怡。,44175
A19,2020-12-08,60-69岁老人优惠幅度非常小，游客中心很大，工作人员不少，只开一个售票窗口，效率低下。,44176
A19,2020-10-14,可以看看 但不惊艳，时间充裕点可以在一个岛上游泳,44177
A19,2020-06-18,**湖游船来回差不多三个小时，中间登三个岛，感觉最后一个岛比较好，但蚊子特别多，在船上看湖景不错，很漂亮，感觉**湖附近的餐馆都差不多，都不怎么样，性价比不高，不要抱着太高的期望。不会向朋友推荐这个景点，因为门票太高了，感觉应该在50元以下才合理。,44178
A19,2020-11-28,好山好水好风光，俊男靓女好风流！,44179
A19,2020-05-20,风景很好，就是太热，船上没空调，注意防暑,44180
A19,2020-10-07,环境优美，青山绿水，令人心情舒畅,44181
A19,2020-11-28,**湖的景色美！有青山绿水，还有小吃。,44182
A19,2017-07-26,景色还可以，游船看岛，上岛参观，共要二小时二十分。,44183
A19,2020-10-07,环境优美，安静，房间干净卫生，服务态度很好，停车方便，休闲度假好去处,44184
A19,2020-07-29,游船开的还是很平稳。湖面的风景也还可以。但是真的没什么玩的。纯粹就看一个湖。,44185
A19,2020-11-24,游船会经过三个景点，可惜去的当天下雨，有些点没去成，天气好的话，景色还是不错的,44186
A19,2020-11-24,游船会经过三个景点，可惜去的当天下雨，有些点没看成，天气好的话景色还是不错的。,44187
A19,2020-11-21,风景非常好，值得一去，太美了！,44188
A19,2020-10-02,还不错，就是看风景而已,44189
A19,2020-11-18,好的很(^o^)(^o^)(^o^)(^o^)(^o^)(^o^),44190
A19,2020-05-02,景点不错，很好玩，取票方便快捷，五一节期间游玩心情很好！,44191
A19,2020-04-30,**湖自然，优美。玩得开心愉快！,44192
A19,2020-05-01,"**湖景色不错,开始想象就是小岛绿水而己,但戈壁滩惊艳到我.",44193
A19,2020-11-14,风景很好，环境优美，没有什么污染！,44194
A19,2020-05-02,**湖真的挺大，展现原生态自然风光,44195
A19,2020-04-30,船票有些贵，不过**湖的水很蓝很漂亮。会经过三个岛，不过岛上没什么玩的，所以后面两个岛都没上去，不想上了，直接坐船走了。,44196
A19,2020-11-10,还不错，已经游玩了，悠闲，。。。,44197
A19,2017-11-06,三个景点分布在不同的岛上，所以要坐船不停轮换景点。但是去了之后才发现根本没什么好玩的，就是瞄两眼就走了，没什么体验感，不知道哪来的自信值这个价格，真心觉得收贵了。,44198
A19,2020-11-03,适合亲子游玩，环境不错，坐船还是有趣的,44199
A19,2020-02-22,卫生条件太差，装修陈旧，就这条件还500元一个晚上,44200
A19,2020-07-16,风景不错，但夏天建议中午不适合出游，太热了,44201
A19,2020-10-30,一般般。不是想像中的那么好玩。,44202
A19,2020-10-22,水景很好，很漂亮，岛的景色一般，还是值得一去，半天或者一天游可以,44203
A19,2020-06-03,环境优美，山清水秀，碧水青山，岛上绿树成荫，鸟语花香！清爽的感觉，夏天来**湖避暑是不错的选择！,44204
A19,2020-10-20,感覺還不錯，地方風光怡人！！！,44205
A19,2020-05-03,一个大湖面，接力坐船，游三个小岛，岛上游乐设施一般，带孩子放松一下尚可。,44206
A19,2020-10-15,**湖东方国际酒店环境优雅，绿水青山，空气清新，是个休闲好去处,44207
A19,2020-05-22,水很干净，但是水位低，船票贵，天气热,44208
A19,2020-05-02,**湖的景色还是不错，湖水呈绿色，清澈不浑浊。只是现在应该是枯水期，水位不高，露出很多黄色坡面，影响视觉效果。另外，游船到达的几处小岛设施不够完善，主要以小卖部存在，价格贵，选择少，可玩性不大。,44209
A19,2020-05-02,感觉很一般，票价与游玩不相称，水很绿，但也很脏，去的水月湾，又吃饭，感觉贵，但旅游就是这样有水上项目，逗留时间45分钟，就开船，错过也么关系，可以坐另外一班，镜花岭就是拜神，地方很小，那里的凉粉还不错，龙凤岛就是一座小山。周围很安静，山顶有双龙古松，长的像条龙，游玩三个地方，感觉很累,44210
A19,2017-05-22,设施陈旧，没有维护，水质也不怎么样，特别失望。旁边的大叔一直在那里说：早知道这样，给我150也不来。,44211
A19,2020-04-29,风景优美，五一假期人也不是太多，旅行轻松愉快,44212
A19,2020-07-31,水清空气好，换票方便，非常好,44213
A19,2017-10-09,取票方便，就在景区售票窗口旁边。我们是十一期间去的，人比较多，取票花了点时间，不过还算顺利，比景区门票要低一点点。,44214
A19,2020-06-16,水美不美自己看，供香港的水养育了很多人,44215
A19,2020-06-04,湖水很蓝，环境很好，岛上的设需需要更完善一些。,44216
A19,2020-09-09,空气还行，可玩性不高，票价不便宜。,44217
A19,2020-06-02,**湖很漂亮，没被污染的湖水让人倍感欣慰，乐而忘返！,44218
A19,2020-06-17,没什么好玩 就是那样吧,44219
A19,2020-07-22,不错，坐船游完**湖后可以在附近吃农家菜！,44220
A19,2020-07-27,景区不值这个价钱，没有什么好推介的,44221
A19,2020-08-26,十几年前来过**湖，变化挺大，水质还是保持得挺好。,44222
A19,2020-05-25,**湖，山清水秀，顶着33度高温游览真的有点热，不过游船感觉气温就没有那么高，游船的兴致丝毫没有影响到心情，跟着船长游览4个小岛，各有各的特色，真的不错，就是门票有点贵,44223
A19,2020-08-31,挺好，第二次来。环境不错，下次有空再去,44224
A19,2020-09-05,环境很好，水清澈明净，游船设施一般，几个岛多少年还是没有改进,44225
A19,2020-08-25,还不错，风景秀丽风光无限...,44226
A19,2020-08-25,还不错，风景优美.......,44227
A19,2020-08-20,湖里都没有什么水了，没想象中的那样漂亮。,44228
A19,2020-08-19,**湖的水真可用**来形容，清澈纯净,44229
A19,2020-08-18,一次愉快的旅程，大家都玩得很开心。,44230
A19,2020-05-01,湖很大，人不算太多，还算好玩，,44231
A19,2020-06-23,第一次到**湖游玩，乘船游玩别有一番景色，**湖的一山一水都值得点赞,44232
A19,2020-05-05,水美腻极了，绿波荡漾啊，湖面很大啊，让人心情愉悦，值得一游哦，尤其适合老人小孩子一起，不需要太多体力。,44233
A19,2020-05-01,湖很大，人不算太多，还算好玩，游船还行,44234
A19,2020-08-20,就是一个湖，主要就是坐船，逛一圈就结束了,44235
A19,2020-05-01,坐船很方便，三个景点都是坐船，景色很不错,44236
A19,2017-02-17,风景好，空气好，挺休闲的，是个好去处！去**湖给我印象最深刻的就是湖水，很清很蓝真的很漂亮，难怪香港人都要在这里取水喝，我去的时候天气很好，天很蓝，空气很清新，看上去是水天一色，美不胜收。,44237
A19,2020-04-30,环境还是可以的，但目前水位很低，没有涨潮时好看，另外没有工作人员指引上下船，比较混乱。,44238
A19,2020-08-06,**湖内景色迷人，空气清新富含负离子，原生态的景区。,44239
A19,2020-04-30,总体感觉良好，感觉景区在指引上可以下点功夫，首先兑券找了好久，然后并不知道船会停哪些地方，每个人并不是固定船也是两个景点完了以后才知道。湖水湛蓝，还是很赞。然后水月湾亲子乐园小朋友非常喜欢。,44240
A19,2020-03-12,天上瑶池水，人间**湖！果然名不虚传！秒杀大明湖、西湖！,44241
A19,2020-04-30,里面的水特别好，与九寨沟的水有的一比。湖非常大。适合大家慢慢的旅游。如果有时间的话，多在里面呆几个小时，慢慢体会，水着绿色。漫山遍野的绿色。,44242
A19,2020-04-29,适合一家老小游玩，山清水秀，景色宜人……,44243
A19,2020-04-30,美不胜收，流连忘返，值得一游！,44244
A19,2020-03-11,真的是美景，一进去就能看到绿绿的水，非常清澈，坐上船，在湖中行进，仿佛置身世外桃源，整个人都是放松的陶醉的。非常值得去，流连忘返。,44245
A19,2020-08-03,可以，但真没以前好，因为水少了很多呢。,44246
A19,2020-08-03,还可以，湖水很绿，风景优美，空气清新,44247
A19,2016-04-03,挺好的，空气清新，玩的舒服舒适。湖水真的很绿。很不错的一次旅游。山清水秀，哈哈，听说有漂流，下次选个好的时间去玩。,44248
A19,2017-02-12,水特别的清，是迄今为止见过最清的水！大绿水小青山，是个比较好的纳凉的好地方。水域很大，目前只开发了极少部分。能看到好大的鱼！,44249
A19,2020-07-31,去早了，里面吃早餐的都没开门，早餐贵且难吃，游湖还不错,44250
A19,2020-04-22,不错，值得一游，这次是我第二次来了,44251
A19,2020-07-26,自然风光不错，但是缺少配套设施,44252
A19,2020-07-28,"兑票方便,但只是要提早一天预约",44253
A19,2020-07-26,很顺利的一次旅行，取票很方便，比门市便宜许多,44254
A19,2020-07-28,风景独好，有专人在景点处理取票，取票还行,44255
A19,2020-04-18,山清水秀，碧水青山，船在湖中行，人在画中游。岛上绿树成荫，奇花异草，鸟语花香，恍若人间仙境，世外桃源！,44256
A19,2020-07-20,一张门票就便宜了24元，不错不错。,44257
A19,2020-07-30,近200元的门票、船票，感觉贵了一点，停靠的三个地方没什么景点好看，纯属拼凑,44258
A19,2020-07-19,非常漂亮，坐在船上，吹着风，看着美景，无比舒服。,44259
A19,2020-07-20,景区景色还行，主要就是坐船观湖景,44260
A19,2020-05-01,湖很大，水很绿，风景其实还不错。但是门票太贵了，不太值得游船标价192一位，但实际上就是三个没啥意思的小岛坐船登上去也没啥好玩的朋友说15年的时候来，游船门票只需要60,44261
A19,2020-05-27,由于长时间未下雨，尽管目前**湖的水位低了好多米，仍不愧为**的湖,44262
A19,2020-04-30,湖水确实很绿，水质相当好，几个景点就一般般了，水月湾还能走走逛逛，镜花岛鸡肋无亮点，龙凤岛走了一圈也是了了。到此一游喽。,44263
A19,2020-04-30,湖水确实很绿，水质相当好，几个景点就一般般了，水月湾还能走走逛逛，镜花岛鸡肋无亮点，龙凤岛走一圈也是了了。到此一游。,44264
A19,2020-07-17,卫生，干净。靠路边这边有点吵醒,44265
A19,2020-07-14,**湖位于河源市，风景还是不错的。,44266
A19,2016-05-23,订票非常方便，取票也非常方便，周日的游船周六就会有工作人员电话联系你，开会发四五条短信告诉你如何取票。票价也比窗口便宜不少，人多的时候优惠还是蛮大的了。**湖游船真心不错，湖水清澈，空气清新，心情很好，中间还能在三个小岛登录，让游客下船走走，如果没赶上原来的那班船也不怕啊，坐后面的船也是可以的，行程都是一样的。游湖两个半小时，轻松惬意，大人小孩都不累，上船了享受一顿美味的河鲜，太舒服了！,44267
A19,2020-04-07,风景不错，小朋友坐船很开心，岛上绿化率很好，夏天应该很凉快,44268
A19,2020-05-21,主要风景船游看的，途经下船去游的三个点都很一般。去哪儿网定票方便,44269
A19,2020-07-18,除了游船看风景，真的没什么好玩的……,44270
A19,2020-05-20,夏天建议上午游玩凉快些，风景如画,44271
A19,2020-07-06,美美美 **湖的水好清澈 鱼也肥美,44272
A19,2017-07-31,**湖，**湖，真的是顾名思义，景色宜人，风景如画，湖水碧绿，清澈得惹人喜爱，是个非常值得去的地方，有烦恼的人，去到哪里，看到此景，烦恼都被抛到脑后了,44273
A19,2020-05-20,**湖的水真的好美，很值得一游,44274
A19,2020-05-15,非常好！大自然！无污染！水货好！,44275
A19,2020-05-13,门票有点贵，看点不是很多，景点单一,44276
A19,2020-05-11,风景和环境都挺不错的，水很清澈,44277
A19,2020-06-27,离市区很近，附近很多吃饭的地方，下午3点最后一班船，差点没赶上，去三个岛，但真心没有什么好玩的,44278
A19,2017-01-09,景色和空气真是棒，水很干净，大大小小的岛屿上和岸边植被丰富，可惜没什么水鸟。坐游船中途登3个岛，票价177还是有点肉疼。,44279
A19,2020-07-06,门票偏高，景点设施不完备，游船最好有录放解说。,44280
A19,2020-04-30,水特别绿。值得来一次。后续开发好。,44281
A19,2017-07-08,山清水秀鱼肥，果然是个好地方,44282
A19,2020-04-30,水很绿，环境不错，一次愉快的旅行。,44283
A19,2020-04-30,风景不错。水特别绿。很多地方还在开发。,44284
A19,2020-05-01,风景优美，水质很好，适合情侣出行,44285
A19,2017-07-07,华南最大的生态旅游名胜，因四季皆绿，处处皆绿而得名。总面积1600平方公里，其中水域面积370平方公里，蓄水量约139.1亿m3，里面有360多个绿岛，森林大部分都是亚热带原始次生常绿阔叶林，动植物种类资源丰富，生态环境优美。,44286
A19,2020-05-07,水质挺好的，适合老人与小孩。年轻人可能会有点闷。,44287
A19,2020-06-04,不管在哪个角度欣赏湖景，都美美的,44288
A19,2020-06-09,风景不错，不过配套差一点，总体性价比不高,44289
A19,2020-06-01,还不错，比景区门票价位低，快速方便！,44290
A19,2020-05-30,清新、舒适的游览体现。服务态度很好。,44291
A19,2020-05-29,枯水非常清，推荐来看一下，很漂亮。那你看,44292
A19,2017-08-07,**湖好像是标志性景点，我们包了一条船出去的，船穿梭在湖面，湖光山色，清风阵阵。我们来到一个小焦岛，几个朋友下去游泳。听说还可以来烧烤。游湖的最佳时机间是早上和下午。,44293
A19,2020-05-30,愉快的一次旅游，服务态度较好，船上卫生不错。各景点给人清心的感觉。,44294
A19,2020-05-26,非常漂亮，谁很干净，很清澈，非常值得。,44295
A19,2020-05-23,景区四周动植物资源丰富，绿树成林，空气清新，湖水清澈，碧波荡漾。游游船，在岛上散散步，惬意极了。,44296
A19,2020-05-22,水很干净，天气热，水位低10米，船票贵,44297
A19,2020-05-19,游玩那天，天气很好，游完**湖还在那里吃了客家菜，味道也不错，值得一游。,44298
A19,2020-05-19,**湖、是华南最大的生态旅游名胜，因四季皆绿，处处皆绿而得名。4A景区，湖面温柔娴静,44299
