景区名称,评论日期,评论内容,序号
A34,2020-07-03,不错很好以后可以多多预定的,54168
A34,2020-05-18,取票很方便，里面的儿童王国特别好玩，很适合带小孩儿进行亲子游戏。,54169
A34,2015-10-03,国庆第二天去的，在去哪儿买的的团购票，包含中午在银河餐厅一顿午饭(建议买195的，午饭里面要40，晚饭可以带些吃的顶顶或到奥斯卡水吧吃汉堡)，取票很方便，很多项目基本是4d效果，小孩1米以上可玩。1米以下玩的有点少。可能双层木马玩的人多。可以带吃的进去，这点比迪斯尼好。早上恰好有活动，都集中在水上舞台，节目后移步园外看烟火。总体评价还行。价格有些人说贵，但是比迪斯尼的话，大型户外机动少，游园人不多，相比之下不那么感觉累，慢悠悠的逛和玩倒是不错。,54170
A34,2020-07-10,看跑男广告说的**，杭州的太远了，先去汕头感受一下，可以园区没有想象中的大，广州**好玩多了,54171
A34,2020-06-27,具有独特特色，有民主特色，惊险刺激，还具有视觉的冲击,54172
A34,2017-10-14,小儿天地，门票要160一个人，我们国庆去的，居然很少人，玩游戏也不用怎么排队,54173
A34,2017-07-08,我们去的那天刚好下雨 一开始玩的不多 后来雨过天晴就慢慢开始玩了。工作人员服务态度很好 这是很重要的一点 玩个恐龙游戏也能和工作人员聊high。其实也可能是我自身魅力。目前还是不错的出游选择 价格普遍还是较高 相比平时的普通消费来说 总之是个不错的选择。,54174
A34,2020-03-25,门票偏贵，里面套路太深，有三项要另外收费，其中一项萤火虫体验，特别烂。我想玩一次就够了以后不会再来了。,54175
A34,2020-06-03,就是项目少了点，希望增加一些项目,54176
A34,2020-05-30,晚上去的，有花灯。飘雪小镇体验人造雪，比较有趣。有些游乐项目没开，有开的要排长队才能玩。,54177
A34,2020-05-21,很好。。。。。。。。。。。。。。。,54178
A34,2020-05-31,还不错和老婆玩的很开心，有机会再来玩,54179
A34,2020-05-26,这里是汕头新办的一家集娱乐休闲于一身的地方。,54180
A34,2020-05-08,感觉挺不错的，可以带家人一起去看看,54181
A34,2020-05-01,具有独特特色，有民主特色，惊险刺激，还具有视觉的冲击，更有许多的互动游戏，值得大家一去,54182
A34,2017-11-12,一环扣一环，非常好玩刺激科幻，值得亲子去,54183
A34,2020-03-30,整体感觉一般，项目不多，门票有点小贵。,54184
A34,2017-02-13,环境清洁，地方很大，嘟噜嘟比 **代表公仔很可爱。,54185
A34,2017-10-15,项目偏少，价格贵，里面吃的东西也比外面贵一倍。萤火虫等几个另外收费项目一般般，萤火虫很少，冰雪天地范围小，只有一个溜滑梯项目。,54186
A34,2017-06-25,游玩体验非常差，好几个项目有隐形收费，必须给，不然不能玩。180元的价格性价比非常差。周六整个园区感觉没有几百个人，工作人员更是少的可怜，游玩项目只有几样，跟广州**根本不是一个档次，价格倒是接近。强烈推荐不要去,54187
A34,2017-11-17,最刺激的游戏在维修中……好无奈,54188
A34,2020-03-11,这里很大，有各种娱乐设施，还有我喜欢的云霄飞车，真是太好玩太刺激了，你一定要来享受一下。,54189
A34,2016-08-23,小孩子的乐园，很好玩，一定要关注节目单，安排好到各个馆看节目，网上订票不用排队还便宜哦,54190
A34,2017-08-27,来过三次**，原来感觉还可以，带孩子快乐一下。这次来，感觉很差，变味了，里面三个场景还要单独再收费，一个冰天雪地，收取棉衣租赁费。二是萤火虫，要买隔离服15元，我以为是多么高档衣服，NND比潮州包马桶用的无纺布袋还差，绝对坑爹。第三个是蓝若寺，要买什么防水服，绝对是坑爷的。,54191
A34,2020-02-19,黄高德地图。个话费人，郭太让人，(==)..zzZZ太丰富,54192
A34,2017-12-24,不错，到指定地点就能取票，非常方便快捷。,54193
A34,2020-02-18,没授权的都下架，别大过年爆粗,54194
A34,2016-08-07,好玩！园子挺大的，性价比个人感觉还是可以的，最喜欢恐龙危机，4D效果好赞，刺激！海螺湾，飞越极限，星际航班也还可以。温馨提示，要看好各个项目的场次时间，然后提前点到达，排队好折磨人。,54195
A34,2017-07-21,挺好玩的，在潮汕地区应该算是顶级的了。里边的那个鬼屋兰若寺，冰雪世界，奇幻空间，是需要另购15元门票的，三个联票就30元。其他全免费，飞越极限是超赞的！好爽,54196
A34,2020-01-13,夜场票怎么订，开放时间不是只到晚上18:00吗？夜场是几点到几点,54197
A34,2017-08-05,今天玩了一整天，很不错，很好玩。,54198
A34,2017-04-07,带孩子去玩，孩子没有一米二，玩的只有5个，有几个大人玩的，玩的真的不多，环境还可以，主要是吃的东西太少，还有就是太贵又难吃，比飞机场的还贵，还特特别难吃，票价贵了，中午还没有玩的，比起在成都**差的十万八千里，玩的吃的都比不起，汕头**景区去了一次就不再去的地方。建议要去的自带吃的。,54199
A34,2016-06-19,很好玩，玩得很爽，最开始跟随导游去的第一站很惊喜，超震撼的，整个一处在银河系中央，星星点点的蓝色把整个人包围了，情侣一起去的话肯定很浪漫，绝对比山顶上星星好看，水世界也很好玩，我们一行六人玩水玩得很嗨,54200
A34,2016-06-19,很好玩，玩得很爽，最开始跟随导游去的第一站很惊喜，超震撼的，整个一处在银河系中央，星星点点的蓝色把整个人包围了，情侣一起去的话肯定很浪漫，绝对比山顶上星星好看，水世界也很好玩，我们一行六人玩水玩得很嗨,54201
A34,2017-12-31,一次性消费 不会再想来 一点也不好玩 都不好意思说来这里玩了,54202
A34,2016-03-08,一次说走就走的旅行。真的很开心，交通也便利，一下高速就到了，网上购票换票也简单，游乐园里色彩斑斓，建筑好卡通，一进去孩子兴奋得不要不要的，每个年龄段的孩子都有的玩，孩子还小，在**乐园玩的最开心了，我们大人自己玩了极限游戏，心脏都快跳停了有木有！哈哈，还会再来，期待,54203
A34,2017-11-19,下雨了，不怎样，人不多，但还行,54204
A34,2017-03-17,**开启游园模式，来了四五次**，真心比以往的活动，好玩多了，真心推荐大家可以去，可以带上家人，可以带上情侣，更可以 带上小孩推荐一下,54205
A34,2017-08-12,非常值得去的地方，天气热的时候去一次冰雪天地非常好。,54206
A34,2016-02-20,第一次去，买门票的时候有些心痛，但是进去之后还是发现物有所值的，水族馆的4D体验很给力，恐龙危机也不错，还有飞旋极限和星球之旅都特别好玩，过山车因为去的那天下着雨就没有时间去体验了，早点过去还是可以全部体验完的。,54207
A34,2017-05-01,很晒一天去的，小孩没什么可爱，人还好不是太多，恐龙和海螺湾还可以，其他就很一般，价钱算高了。,54208
A34,2017-11-08,景色不错的地方，很好玩，性价比高,54209
A34,2017-11-08,个人觉得很好玩，就是当时去的时候下雨，而且台风。。。有点没尽兴。小孩喜欢,54210
A34,2017-08-28,实在无力吐槽，办过年卡，实在没啥项目，这么多年过去了内容没有更新过，暑期说是晚上有开，项目却大部分没开放，9点前后工作人员就开始赶人了，更别说玩项目。。。,54211
A34,2017-11-03,全国连锁，大型游乐园，好多刺激的项目。,54212
A34,2016-11-22,**景区**景区是节假日儿童快乐的天堂，里面一票制，里面东西有点贵，可以自己自带一点，从上午玩到下午，想怎么玩就怎么玩，很爽的。,54213
A34,2017-10-27,挺好的游玩地点，就是比较贵，餐厅东西也不好吃，游玩项目也不多,54214
A34,2017-11-12,小孩去玩的 其他遊戲也沒有什麼特別的之处,54215
A34,2017-10-20,汕头**景区**，儿童的游乐天堂，少女公主们的童话世界。,54216
A34,2016-12-21,从来没玩过这些这么安全又刺激  不错,54217
A34,2017-10-14,还不错，建行龙卡门票可打折。过去一片是东海岸新城。,54218
A34,2017-10-20,"在海湾大桥上面能看到的那一片城堡,好玩",54219
A34,2017-07-09,"非常不错的一个地方，好玩，各项目都有,最重要的是人不多，每个项目都不用排队，到时间都能直接进。走过所有城市这里是玩的最中意最嗨的一个游乐场",54220
A34,2017-10-09,**觉得一般般，周围配套越来越好，东海岸景色不错。,54221
A34,2017-10-06,还算可以，刚去时，空中滑车关闭，后来开放了，很时刺激,54222
A34,2017-08-17,"好玩,小朋友都玩得不想走了。外面一片火热,里面更是热火冲天。",54223
A34,2017-08-18,挺不错的！来好多次了！,54224
A34,2017-10-04,可以，非常适合带孩子来玩，，，,54225
A34,2017-09-28,还可以，娱乐项目不是特别多，建行龙卡可以打折。,54226
A34,2017-09-22,一般般，设施比较旧，门票的价建行龙卡可以打折,54227
A34,2017-01-14,汕头****乐园是粤东地区第一个以科幻为题材的主题公园，是集娱乐、科教于一体的参与型主题乐园。公园由银河广场、**乐园、飞越极限、太空山、回到未来、恐龙危机、文明之光、4D影院、影视特技摄影棚、魔幻剧场、所罗门封印、魔宫等十二个大型不同主题高科技娱乐项目组成，它将突破传统旅游项目局限于观赏的不足，引入高科技内容为游客营造一个寓教于乐的游玩环境。,54228
A34,2017-08-21,完全没有什么值得留恋的 拿钱买罪受,54229
A34,2017-09-26,导游热情，项目好玩，风景美丽。,54230
A34,2017-09-23,游乐设施很丰富，玩得不想走哦。,54231
A34,2016-05-09,好玩，全家总动员个个都玩疯了,54232
A34,2017-09-01,在海湾大桥附近，和其他**差不多的。,54233
A34,2016-02-24,星期天去的，人生第一次去游乐园，游乐设施非常好玩，惊险刺激，可能对别人就太刺激了，我倒是完全没问题，可惜去的时候风太大，过山车没开，有点小遗憾。管理也挺严格，我从下图的游乐设施下来后看到一个妈妈恳求工作人员说是买了年票，女儿一直想玩这个设施，工作人员还是没答应。孩子太小不能玩也是对游客负责。还见识了巨屏的飞跃极限，玩了两次，第二次才知道其中的原理，第一次玩的时候完全被景象迷住了。十分钟玩遍全世界！工作人员态度都很好，还会引导游客几点在哪个场有节目。园内卫生也做得不错，票价贵了些不过总体物有所值！,54234
A34,2017-07-13,非常好！全家人都很开心,54235
A34,2017-08-29,欢乐世界欢乐多，项目多，设施设备完好，趣味也强。,54236
A34,2016-02-16,门票也只比比现场买的便宜5块，不过买了餐券便宜很多，只是餐厅的服务态度不是很好！在汕头里算是蛮好玩的了，也值回了票价，可惜了p2那个没开,54237
A34,2017-08-17,不错的，去的人好多呀，有机会还会继续光顾的,54238
A34,2017-08-17,人还好不是太多，恐龙和海螺湾还可以，其他就很一般，价钱算高了。,54239
A34,2017-08-28,**景区**位于汕头市龙湖区，景色不错的。,54240
A34,2016-11-30,**真的应该升级了，设施维护不到位影像很多都是模糊重影(不是3d效果)，第一个项目我就晕了。不过大家都还比较开心，因为天气晴雨转化人不多平时人多的项目也不用排队。,54241
A34,2017-08-15,**游乐设施齐全，项目刺激！价格实惠,54242
A34,2017-08-05,总体来说感觉还不错啦，比较独特的风格，景色秀丽多姿多彩，趣味性也不错，很适合一家子或者情侣出游。,54243
A34,2017-08-06,有三馆需要另外消费  电影有改进和更新,54244
A34,2017-08-03,超级差的一次旅行，圆区超级烂,54245
A34,2017-01-19,真是值得去的地方，孩子大人都玩得开心,54246
A34,2017-07-20,来这里好玩的地方很多，各式各样的都有，**厉害,54247
A34,2017-07-13,很好，来汕头值得一去的地方！,54248
A34,2017-07-24,很好玩，地方干净，工作人员也热情，值得去，下次我要和家人一起,54249
A34,2017-08-10,一班，有点失望，在网上看是有水上乐园玩的，实际是没有，只有机动游戏玩。,54250
A34,2017-08-10,很一般，不值得一去，周边小朋友去玩玩而已,54251
A34,2017-04-04,特别好，去的时候赶上人特别少，整个园区不超过10游客！太爽了，私家游园！一天逛下来有点小累！不过孩子很开心！,54252
A34,2017-07-04,你们都在想你的时候就是一直觉力强。你不是因为自己是谁,54253
A34,2016-05-15,和老婆撇下孩子独自出游，总体感觉不错，4d效果很赞，机动游戏就刺激性一般。,54254
A34,2017-06-25,第一次玩**景区.**，很不错！特别是恐龙危机和飞越极限，小孩大人都喜欢！,54255
A34,2016-02-23,工作人员服务很好，20号跟姐姐去的，上午玩室内，下午玩室外，玩的差不多就拍照回家，很不错的一天！小刺激，还有那海螺弯的鱼?挺可爱，记得带些梅,54256
A34,2016-05-04,适合带小孩去的亲子游,54257
A34,2016-02-16,"加餐券是比现场买便宜点！游戏蛮好玩的，3,4d很不错，恐龙危机点赞，就是排太久了！可惜机动设备少了点",54258
A34,2016-02-23,跟姐姐去的，上午玩室内，下午玩室外，玩的差不多就拍照回家，很不错的一天！还有想要说的是自己带些零食去比较好点，里面东西小贵,54259
A34,2016-04-04,这是第二次进**游玩了，****号称潮汕人自己的乐园，景区门票175元，刚开始觉得贵，但是一天下来觉得很值得。各种游乐项目基本都是机动器械和三D投影声光效果的结合，营造出一种身临其境的效果，孩子玩得很开心。乐园中没有太多太激烈的项目，比较适合一家大小游玩。,54260
A34,2016-06-27,项目不是很多，不用一天就玩完了，不过玩得很开心！,54261
A34,2017-05-30,I miss it.  First time come,54262
A34,2017-05-29,玩的地方还可以，吃饭就有点不是很好，西部餐厅就只有一种，其他的菜式都没有！,54263
A34,2017-04-07,取票方便，直接刷身份证就出票了。已经多次来游玩，小孩喜欢，里面东西也不贵，很亲民。,54264
A34,2016-12-29,虽说去过很多次，但百玩不厌,54265
A34,2016-08-29,主要是带小孩去玩，对小孩的身高有严格限制，可玩的项目不多，但小孩还是玩得挺开心,54266
A34,2017-05-19,汕头的**景区是小朋友们特别喜欢去的地方，熊大熊二和光头强总是对小朋友们吸引力特别强,54267
A34,2017-05-11,**景区是孩子们的乐园！！,54268
A34,2016-03-09,还好吧，去的时候人不会太多，还是挺好玩的,54269
A34,2016-12-05,没有宣传的那么好，可以玩的游乐设施不多，因为门票贵，感觉性价比不高，我去的时候是下午，没有玩几个设施就关门了，如果要去得早上去比较好。,54270
A34,2016-06-14,玩得很开心！真心不错。景色也很漂亮！赞一个！值得去一趟,54271
A34,2017-05-11,**景区，孩子大人都玩的很开心。,54272
A34,2017-05-09,大型机动游戏欢乐世界，惊险、刺激,54273
A34,2016-02-11,非常适合小朋友，大人玩，里面精彩无限，工作人员态度也很好，很不错。,54274
A34,2017-05-03,很好玩 建的不错 干净 推荐,54275
A34,2017-04-22,机动游戏的欢乐世界，惊险、刺激,54276
A34,2016-06-02,一般吧，还是那些项目没新的！最主要是那项目里面的空调都不够凉，一群人站在那里直流汗，太郁闷了！衣服一天就没干过！,54277
A34,2017-02-01,4D效果不错，很喜欢。就是下午人比较多，排队等好久。,54278
A34,2016-09-25,总体来说可以，但是因为晕车不敢转太多次车等15等得想哭，上午游玩都是跟着导游，没得自己选择地方玩，因为周五人挺少的，里面午餐不好吃也很贵，自己带了很多饮料，寄存的时间太短了，只能到下午四点，建议再长一些，不用拎东西去玩超自由，等到下午两点多三点才能玩室外游戏，跟男朋友都觉得就空中飞舞最好玩，很刺激，其他的一般般，不过工作人员态度超级好，都是有问必答，几个小时就能逛完，一开始觉得兴致缺缺，最后却玩得很开心，人多的时候比较有气氛比较好玩！,54279
A34,2017-02-04,带了一家人去玩 真心好玩！第二次来了。值得去玩,54280
A34,2017-04-16,要玩要到5月1日后来吧才有更多东西玩,54281
A34,2016-06-27,工作人员态度不错，虽然项目不是很多，但是玩得很开心。,54282
A34,2017-01-29,物超所值，真的很不错，打九折,54283
A34,2016-08-29,设施服务都还不错，玩得挺开心的，在里面玩了一整天了都还舍不得走,54284
A34,2016-06-14,很开心的一天，可惜下雨天，部分户外设施没有开放玩不到！,54285
A34,2016-10-10,新开不久的游乐场，在海湾大桥边，游乐设施丰富，关键人还不多，不用像别的大型游乐场一样排长龙，周末带小孩来玩最好，旁边还有一个小食城，可以品尝地方小吃。,54286
A34,2017-02-22,一般般，机动游戏不多，又远，也没什么好玩的,54287
A34,2016-08-15,电影体验就不错的项目，白天去那天刚好太晒了，听说晚上景色更美不错没有时间呆到晚上，下午就回家了，有点贵了，总体还可以，好评,54288
A34,2017-01-07,去那里跨年的，烟花好看，很美丽。是一个有意义不错的跨年。,54289
A34,2017-02-15,恐龙危机相当刺激，机动游戏3d影视效果搭配得相当完美，演出活动也相当丰富，一天看完游完时间较紧促,54290
A34,2016-08-15,电影体验就不错的项目，白天去那天刚好太晒了，听说晚上景色更美不错没有时间呆到晚上，下午就回家了，总体还可以，好评,54291
A34,2017-02-13,带一米2以上小孩值得去门票大人170小孩半价看三样夠本,54292
A34,2016-12-26,由于时间太仓促，很多项目都还没有体验。,54293
A34,2015-08-03,很适合孩子们玩耍，4D项目个个都很精彩，是孩子们的乐园，,54294
A34,2016-12-25,好玩，只是当天人太多，卖吃的地方太少，不到7点就没有了,54295
A34,2016-08-30,一般吧，比较贵但是可玩项目不多， 刺激的项目也基本没有，去的当天还有不少项目在检修没办法玩。这次玩得感觉不值得,54296
A34,2016-07-31,人不多，玩的不用排队，总体来说还是不错的，可以玩一整天，时间安排的也挺好的，中午休息的地方很多，唯一不足的是门票有点贵！,54297
A34,2016-05-18,不错，刚好赶上了学生春游，很多一天玩下来刚刚好，顺便樟林吃海鲜,54298
A34,2017-01-08,门票价格可以接受，环境还可以，就是设施建议最好不要去玩，老化很严重。下面分享两年前去时拍的照片。,54299
A34,2017-02-03,小孩子喜欢去的地方，玩得很好，有刺激项目！,54300
A34,2016-12-26,取票地点错误，游玩一般,54301
A34,2017-01-29,想着圣诞节凑热闹去的，车多，人更多！没有特别出彩的地方，稀松平常。只是粤东地区类似东西实在太少！,54302
A34,2016-11-07,带孩子去玩不错，神奇的互动卡通脱口秀节目嘟比农庄，充满了魔幻色彩的西部传奇，色彩斑斓、如梦如幻的海螺。嘿嘿很好。,54303
A34,2016-08-26,汕头**，过年的时候跟几个朋友一起去玩，里面有各种刺激好玩的项目，风景也很有没，花树，桥流水都蛮不错的…就是门票的价格有点小贵,54304
A34,2016-08-30,有些项目低于一米二是玩不了的，请大家排队前确认,54305
A34,2016-08-30,夏天比较热，白天玩市内，黄昏以后玩室外,54306
A34,2016-12-20,比较贵，玩的东西多！汕头目前没有地铁，有公交到！自备零钱！,54307
A34,2016-10-30,取票方便，靠谱，棒棒哒，,54308
A34,2016-12-28,带小朋友来还不错的了，挺好玩的,54309
A34,2016-10-30,就是很多排队说人多，不让排很多不能玩，气氛还挺好的，第一次就给五星吧,54310
A34,2016-12-17,**在汕头居然也投资了这么大一个项目,54311
A34,2016-12-14,夏日首选，嗨嗨嗨，水质不错，孩子们的天地,54312
A34,2016-11-06,很一般，玩的项目太少了，说实话，以这个价格的门票真的太差了，不会去下次了。,54313
A34,2016-12-08,建议第一次去的话不要节假日去，玩个游戏要排好长的队,54314
A34,2016-12-08,很好玩，很刺激，吓死宝宝了，哈哈,54315
A34,2016-10-08,**里面的恐龙危机和飞越极限最好玩了，我们排了三次队，小孩子说下次还来。,54316
A34,2015-08-05,带着家人一起来玩1整天，基本大型项目都玩了，户外也好玩。总体感觉不错，刺激，还可以再来玩，就是吃饭小贵，没老人小孩可以带些干粮来吃,54317
A34,2016-10-06,不错，国庆人也不多，都能玩到,54318
A34,2016-10-08,**的4D太先进了，小孩子玩得太嗨了。,54319
A34,2016-12-07,哈哈哈哈，好好玩哦！特别值得去。,54320
A34,2016-10-05,整体不错，就是天气太热了，小孩很喜欢,54321
A34,2016-09-20,真是不错的地方很好玩的讷，哈哈真不错喔,54322
A34,2016-09-05,不错，适合小朋友，小朋友都特别开心，不会太累,54323
A34,2016-10-25,是粤东地区第一个以科幻为题材，集娱乐、科教、休闲于一体的参与型高科技主题公园。,54324
A34,2015-08-27,还不错，可以带孩子去尝试。,54325
A34,2016-10-05,还不错的，一个充满欢乐的地方，里面的卡通人物也挺多，就是消费有点过好，不过整体的其他方面还不错。,54326
A34,2016-08-21,非常好，非常方便。直接用身份证,54327
A34,2015-09-14,****是汕头最有名的主题乐园，就是相当于迪士尼是香港最有名主题乐园一样，正常其他主题乐园能提供的娱乐设施，**都有，挺不错的，去汕头的朋友可以过去体验下。,54328
A34,2016-08-21,非常好，非常方便。直接用身份证,54329
A34,2016-10-05,国庆期间去人还挺多的，主题性公园还是挺得一去的，里面的东西有些小贵但也不至于到不能接受的地步,54330
A34,2016-10-04,超级喜欢的。玩一天都不够。还有没玩到的下次再去了。一些玩几遍都不会厌,54331
A34,2016-10-03,自己过去玩的还行吧，非要十五字 。,54332
A34,2016-08-15,取票方便，需预约！这是第一次和朋友到**，园区挺大的，环境也不错。4D电影海螺湾好看。,54333
A34,2016-08-15,还不错吧 但是比较小的朋友不太适合 什么都不能进去 大人的话还可以,54334
A34,2016-08-22,一般吧。去过一次没上一次去的好玩,54335
A34,2016-08-13,嗯不错，取票很方法，也很好玩！,54336
A34,2016-08-09,园区不大，4d影院很精彩，值得推荐！,54337
A34,2016-08-09,看着长长的售票队伍，我们直接刷身份证进去，太方便了！,54338
A34,2016-08-22,在家147  148   去到哪就150以上还要补票！！！！,54339
A34,2016-08-22,唉一般吧这次去很失望,54340
A34,2016-08-07,很好，第三次带小孩去玩了,54341
A34,2016-08-07,很好，第三次带小孩去玩了,54342
A34,2016-08-02,还挺好玩的，不过台风要来了所以早早的就安排走人了。好多项目还没玩呢,54343
A34,2016-03-09,好可伶啊，浪费了一张票，又不能退，还得再买现金全票，真是心疼啊！景色倒可以，好玩！,54344
A34,2016-09-18,还没去过，打算去，应该还不错吧,54345
A34,2015-10-12,全5分。去得早了，还没到开园时间，就有熊大熊二光头强在门口和大家互动，小丑还随手便拧了个汽球送给小朋友。景区里工作人员态度很好，百问不厌，。卫生也好，这个从洗手间的干净程度就看得出来。总之，以后还会去的。,54346
A34,2016-07-31,不错，唯一的遗憾就是去的时间太热，没玩多少项目,54347
A34,2016-07-31,总体来说还是不错的，适合带小朋友去玩，大人就没必要去了，不用怎么排队这点很好！就是有点小贵,54348
A34,2016-09-28,**游乐中心，玩的东西很多，。,54349
A34,2016-01-16,值得去的好地方，工作人员很细心，值得表扬表扬,54350
A34,2015-03-04,入场时间写的是早上9点，实际是10点才给入场，写的是可刷身份证入场，实际是凭短信到售票窗口领券入场，跟身份证没有一毛钱关系，游玩的项目一般般。,54351
A34,2016-07-22,宝宝玩的很开心，下次有机会还来,54352
A34,2016-07-18,方便又便宜，里面挺好玩的,54353
A34,2016-07-15,这里购票超级方便也便宜，园里设施不算太多，但够玩,54354
A34,2016-08-30,这个地方值得去，环境不错，是一个适合居家旅行的好地方。,54355
A34,2016-07-13,**拥有多项高科技项目体验，室内项目刺激惊险，室外儿童王国水世界欢快开心，很值得一游！,54356
A34,2016-07-13,**拥有多项高科技项目体验，室内项目刺激惊险，室外儿童王国水世界欢快开心，很值得一游！,54357
A34,2016-07-15,还不错，这里便宜又方便，里面玩的东西还可以，就是人有点少，项目也偏少。,54358
A34,2016-07-15,还不错，这里便宜又方便，里面玩的东西还可以，就是人有点少，项目也偏少。白天人相对少点，晚上好些。,54359
A34,2016-07-12,不错，户外比较好玩，很多4D的，但是不是特别真实。,54360
A34,2016-06-21,不错哦环境漂亮好好玩,54361
A34,2016-08-04,设施齐全，是开展亲子活动的好去处,54362
A34,2016-07-05,好赞啊，下车还要去逛逛，哈哈哈,54363
