景区名称,评论日期,评论内容,序号
A39,2020-03-04,自我感觉还行 就是转的有点头晕眼花的哈哈,55907
A39,2020-03-04,自我感觉还行就是在里面转的有点头晕眼花的哈哈,55908
A39,2020-02-26,总体还不错，团购票比较实惠，会推荐朋友过去玩。,55909
A39,2020-05-10,性价比很高，有动物园，有植物园，有机动游戏，有水上乐园，有动物表演，很适合全家出游,55910
A39,2020-02-25,很好，下次再去，性价比高，地方边远。,55911
A39,2020-02-16,很热闹，服务还可以，小朋友游玩项目价格亲民,55912
A39,2020-08-05,还不错的一个地方    里面看的东西蛮多的    挺划算的,55913
A39,2020-03-01,实话说这个公园不值这个价格吧？ 价格定位的太高,55914
A39,2020-02-15,*********************,55915
A39,2020-02-14,游乐设施套票，刺激，没毛病，老铁,55916
A39,2020-02-13,需要玩的话还是网上订票方便又划算,55917
A39,2020-02-12,不错有看的有玩的！！！！！！！！！,55918
A39,2020-05-01,玩得不错，美中不足就是下了一下午的雨呢,55919
A39,2020-06-04,和三个小伙伴去玩了一整天都还没玩够，有很多刺激的项目，在表演台上那个小哥哥唱歌挺好听。,55920
A39,2020-05-06,第一次来，环境很好，就是里面小卖部特贵2元钱水里面5元。小孩尽兴大人累，粤西4A景区它算很好了，网上订票便宜,55921
A39,2020-01-06,第一次世界大战带父母 小孩去玩 小孩喜欢玩 很行,55922
A39,2020-07-30,一般般，甚至觉得不太好，纯粹带小孩子去玩的。1.水有些脏，很多沉淀物；还有，一开始走过那消毒池时差点摔跤了，沉淀物太多，很滑很滑。2.有很多设施不开的，不知道是不是坏了；3.如果小孩子要游泳的，就不合适，因为小孩只能在浅水区（半米甚至更浅）的区域玩，稍微深点的区域，即使你说家长在全程陪同，也不能让孩子进去。4.太阳大最好不要去,55923
A39,2020-01-06,期待下一次见面 总体感觉不错吧,55924
A39,2020-05-20,豪爽好()值得推荐,55925
A39,2020-01-02,动物园管理得很好，都好健康，机动游戏有点旧了,55926
A39,2020-07-15,只走了一半，因为是夏天所以蚊子很多，又是下雨，所以没怎么玩。那个游艇湖其实很小，不要被视觉迷惑了，划一圈不用10分钟。科普馆很简陋，还没基础设施豪华...没走玩所以不好评论，但是价格便宜，感觉还是值得来的，不过千万要看好天气！,55927
A39,2020-12-21,每次去都有不同的收获，值得一去。,55928
A39,2020-12-21,很值得一去的地方，特别适合小孩子,55929
A39,2020-04-09,很不错，动物还蛮多的，还适合一家人去玩，里面的项目业很丰富,55930
A39,2020-12-08,非常好就便宜三块钱一个人还是比较值得的，如果人多的话就是从这里买就行了。,55931
A39,2020-10-04,门票挺优惠的，下次再去玩,55932
A39,2020-10-17,有名种尽力物，小朋玩得特开心。,55933
A39,2020-11-26,风景很美，动物，植物也很多，很赞,55934
A39,2020-08-27,还算可以吧。就是蚊子比较多，过去的朋友一定要带上防蚊液，可以不租里面的观光车的尽量不要租，因为很多地方车上不去，放在路边又认不出来，如果走远了又要回头找车，所以好麻烦，而且有的地方不给观光车开上去的。,55935
A39,2020-10-04,挺好玩的，比较便宜，小孩玩得很开心,55936
A39,2020-11-15,梁振辉同学结婚 班里组团过来,55937
A39,2020-05-03,很不错的一个**公园，跟**有点相似！,55938
A39,2020-08-05,雨后的**公园很少人，静谧舒适，但我们对看动物们的兴趣只增不减，余味不尽。而我们只选择去看动物，也就足够了，因为植物吸引力不大,55939
A39,2020-07-26,很好玩呢！ 加人都玩得好开心。,55940
A39,2020-10-13,还可以！！！！！！！！！！！！,55941
A39,2017-08-22,去过中国第一滩后来这里玩玩，觉得不论景色、趣味和水质都一般而已，特別批评水疗池和主池，氯气味很重。反而好玩的是冲浪池和滑梯池。这里收费团购价38，租锁柜亦只需5，性价比还可。但现在较适合自驾游来玩，因为公交的车次少，而且前往景点的道路正在维修，不好走。,55942
A39,2020-10-28,还行，动物不多，环境空气都可以,55943
A39,2020-04-06,还可以，就是走的太累了。。。。,55944
A39,2020-10-14,没有新項目，除了空气好的，没有什么意思,55945
A39,2020-10-14,有佷多项目都关停不给玩了，没有刚开园时好玩,55946
A39,2020-07-14,游乐设施我们没玩，里面的动物种类少，环境一般。特别出来等公交车，几乎是等了一个多小时才来一趟车。无法忍受。,55947
A39,2020-08-10,环境优美，空气清新，动物表演小孩子很喜欢看，还有游乐园价格优惠！下次还会再来,55948
A39,2020-05-02,来散步散心还是很不错的，动物园也有很多值得一看的动物。,55949
A39,2020-04-29,风景不错，不过看猛兽就要早点去，4点半就回笼了,55950
A39,2016-10-06,公园又大又好玩，非常适合小孩，但由于节日公园门票打折16元，比这便宜，这门票不含动物表演的，得自己另买，小孩1.2以上和60-65老人半价，65及以上免费。所以我反而亏了29元。不多要平时网上还是便宜2-3元每人的。,55951
A39,2020-09-01,挺不错的，但是去到老虎在睡觉，很可惜！,55952
A39,2020-09-04,性价比高的的旅游区，五一期间门票还打八折。,55953
A39,2020-09-13,说实话，一般吧，环境也一般吧，住近点的可以一家人去走走，但不要抱太大的期待。,55954
A39,2020-09-04,公园环境不错，适合家庭出游，关键是门票很亲民，性价比高的。,55955
A39,2020-08-31,好，值得旅游的好地方，AAAA的好景点！,55956
A39,2020-08-29,**公园植被茂盛、品种繁多，四季更替、美不胜收，富氧粒子含量高，多去走动有益健康。,55957
A39,2020-08-26,**景区挺好玩的，游玩项目多，植物的品种也很齐全，还能看到各种各样的动物，值得上游！,55958
A39,2020-07-07,很好，出票很慢，其他还ok！！！,55959
A39,2020-08-23,非常好玩，动物表演也不错，环境好,55960
A39,2020-08-02,我是自驾游经过茂名，看了景点评价，决定带小孩去逛逛。还不错，小孩玩的很高兴，大人小孩都有玩的项目。,55961
A39,2020-08-08,去过一次没有第二次，景色差机动游戏旧，去睇动物就好象去三禽市场一样鸭鹅羊牛。,55962
A39,2020-04-15,对得起门票，十几块钱去走走还是挺划算的，负离子较多，之前公园的动物确实是瘦得有点可怜，而且味道非常大,55963
A39,2020-07-26,挺不错的，一家人去玩，比较实惠，环境不错,55964
A39,2020-08-03,总的来说还不错的，植物多种，动物多种,55965
A39,2020-04-14,唔错，噉佢上，订单，时间比较快，相对幽默优惠咗几文，感觉上都比较好，但係如果速度再快啲唔使等一个钟头就更加好喇。,55966
A39,2020-07-14,还是可以！！意犹末尽，下次再来,55967
A39,2017-01-24,来到茂名一定要到**公园游玩，这里门票才20元，比起那些所谓的名胜古迹或是著名景点要好很多，门票便宜景点多。,55968
A39,2020-06-28,公园很大，动物很多，最喜欢那里的趣趣桥，真的很好玩。,55969
A39,2020-07-09,环境很好，适合一家大小去游玩，特别是动物免费看的！,55970
A39,2020-06-16,值得去的地方门票也不贵，游乐设施齐全,55971
A39,2020-06-15,树荫成行！还不错！一天都走不完，非常累！,55972
A39,2020-06-16,蓦然回首，绿色，自然，其实很好。,55973
A39,2020-05-08,抵玩，动物丰富，是休闲娱乐的好地方,55974
A39,2020-06-18,还不错，第二次来了，这次在网上订票，一开始居然说没我的订票信息，后来解决了，总体还不错,55975
A39,2020-06-13,一家大小，乐也融融，好去的地方。,55976
A39,2020-06-03,总的来说，玩的还算是开心的，还算是可以吧,55977
A39,2020-06-02,"小孩子们玩的开心都不想回来,大人有一个高梯滑下来真的很剌激",55978
A39,2020-04-14,和小孩去玩的，看了许多动物。很是开心。物别是植物迷官和划船,55979
A39,2020-05-25,**景区，非常不错的景点，好美。,55980
A39,2020-05-21,带小朋友玩很好，里面动物也比较多，老虎，狮子，豹子，大黑熊这些都有，树荫也比较多，夏天去也不会很晒,55981
A39,2020-05-23,不错，天气没那么晒会更好点！,55982
A39,2017-06-07,**景区位于广东省茂名市，面积四千多亩。拥有近3000亩的自然生态林。**景区不仅是旅游、观光、休闲、娱乐的好去处，更是展示生物多样性和奇妙性，传播百科知识，开展科研科普和生态环保教育的绝佳场所。,55983
A39,2020-05-17,各式的水上游戏让你感受大自然水的魅力，各种水上表演充满童趣，不错!,55984
A39,2020-03-26,比较方便，去到取票后直接入,55985
A39,2020-05-05,不错，里面很大，动物也不少。适合一家大小游玩。,55986
A39,2020-05-03,还可以，有动物，有游乐，适合亲子游。,55987
A39,2020-05-01,突然下起雨来了，游乐场有好多项目没法玩，小动物为了避雨，都回舍了，没有看到,55988
A39,2020-05-03,觉得价钱非常优惠，小孩子非常喜欢去！,55989
A39,2020-05-01,价格优惠，取票方便，景色怡人。,55990
A39,2020-05-01,价格优惠，取票快速，景色怡人。,55991
A39,2020-04-28,挺好的公园，周末人更多。。。.,55992
A39,2020-04-29,环境还不错！动物表演略微简单！动物园动物少的可怜！停车场还要单独收费！,55993
A39,2020-04-28,挺好的公园 周末人很多。。。。。。,55994
A39,2020-04-29,挺不错的，不太贵。动物年纪有点大了,55995
A39,2017-10-13,**景区位于广东省茂名市茂南区125乡道北50米！ 有专门的停车的停车场！也可以搭公交来咯，有205，206，211几趟公交车到**公园喔！很方便！ 节假日特多人过来游玩，门票也不贵喔，可以团购喔，团购可以优惠很多，点评团购值得拥有喔！,55996
A39,2020-05-03,"停车场，非常不人性化,景点一般般",55997
A39,2020-04-22,感觉挺好的！给一家人出行提供了一个场所。爸妈也玩得很开心！,55998
A39,2020-04-21,好多玩的，一个下午玩到累了才肯走,55999
A39,2020-04-24,这里值得去，有很多人去看动物，都说那里有一些动物很友好，有一些很凶猛。很有趣的，性价比还不错的。,56000
A39,2020-04-21,一家人去的，步行大概玩三四个小时，挺不错的,56001
A39,2020-04-14,不错的景点值得再去不错不错可以,56002
A39,2020-04-21,很好，动物很多环境不错，带小孩子来玩很好,56003
A39,2020-02-22,好玩，人多垃圾太多啦，场内还是非常大,56004
A39,2020-04-06,玩得很开心。机动游戏多，还有动物表演。,56005
A39,2020-04-15,一般般…去走走绿化区还是值得的,56006
A39,2020-04-05,节假日带小孩去玩不错，看看动物，走走树林，总体来说在周边性价比较高,56007
A39,2020-03-08,公园里的一个水上乐园，可玩的东西很多的,56008
A39,2020-03-07,不错，环境保护的好，动物的生活就不怎么地,56009
A39,2017-10-23,去了茂名深林公园，就觉得里面很大，感觉怎走都走不完，深林里有很多动物，都是自己没见过的，在那里逛了一下，也算是开阔了自己的眼界，其中我最喜欢的是那里设置的勇者闯关路还有趣趣桥。玩着挺开心的。,56010
A39,2017-02-14,公园位于茂名市西郊，离市区仅12公里，公园门票20元，环境优美，空气清新，里面有游乐场和动物园，场地较大，但路牌少了点，指引不够清晰，很容易就兜圈子。游乐园的节目也丰富多彩，小孩子会玩的很开心。动物园还有动物表演，另付门票。,56011
A39,2017-09-17,总体来说感觉还不错啦，表示这里是茂名市的一大景点之一，景色怡容感觉比较独特，趣味性也还可以。,56012
A39,2017-09-21,**景区的风景怡人，是个休闲的好地方。,56013
A39,2017-09-17,总体来说感觉一般般啦，没什么特色鲜明的地方，表示支持一下吧。,56014
A39,2017-09-01,里面能玩儿的地方挺多的，还有游乐场和动物园，一家人一起来挺好的，还能看个动物表演，挺开心。,56015
A39,2017-08-21,**公园大而广，绿植茂盛，花红树绿，空气清清。,56016
A39,2017-01-15,不错，值得来的，适合个孩子的亲子游活动的,56017
A39,2017-08-14,非常美！小孩子好喜欢这里！这里的动物非常多，空气非常清新自然优雅,56018
A39,2017-07-26,蛮不错的，很大，可以去下……,56019
A39,2017-01-09,风景优美，空气清新，很适合一家大小去游玩。,56020
A39,2017-07-06,深林很大有很多东西玩，植物、动物、游乐场那里都有，我比较喜欢那里的趣趣桥，好玩又有挑战性。,56021
A39,2017-07-04,去了很多次，感觉挺好的，也很大，很好玩,56022
A39,2017-07-21,国家级**公园，植被丰富、茂密，风景优美,56023
A39,2016-11-14,不错，挺好玩的。算是我去过的公园最好的一次了。期待下次去，带上家人，跟孩子。！！！！！！！！！！！！！！！！！！！！！！！,56024
A39,2017-07-15,**公园，不错的，到处都是大自然气息,56025
A39,2017-07-01,还不错，不用排长队哦，好大，小孩子玩到不肯走,56026
A39,2017-06-11,蛮不错的，我还是在过年的时候和女友一起出去玩的时候去的。里面有花灯游。,56027
A39,2017-06-04,感觉还不错，我去过一次，感觉景点确实很好。,56028
A39,2017-06-09,很漂亮的**公园，逛的很开心！,56029
A39,2017-05-24,远离市区，非常多树木，负离子高,56030
A39,2016-12-05,里面没太小，能玩的游戏没有几个。价钱还可以，不算贵。设施太少，玩不了多久，有点无聊。没有去过的可以去试一下。一般般吧。你说,56031
A39,2017-06-11,坑爹的**公园。入到里面什么都要钱！,56032
A39,2017-05-12,空气很好，散步和锻炼身体的好地方。,56033
A39,2017-05-02,个人觉得一般吧，玩的东西不是很多。,56034
A39,2017-04-28,旅游好去处，大家有机会可以去看看吧。,56035
A39,2017-04-27,适合亲子活动，自驾游，带小孩见识大自然,56036
A39,2017-04-26,在公园里面，可以划船和坐快艇去玩,56037
A39,2017-04-27,好美的风景，适合一家大小自驾春游,56038
A39,2017-04-26,几乎就是在海边了，站在那里都能听的到海浪声音,56039
A39,2017-04-22,不错，茂名深林公园很好玩的。。,56040
A39,2017-04-13,公园里面租了一辆自行车骑着自行车环绕公园，运动一下,56041
A39,2017-04-17,感覺一般…個人不怎麼不推薦！去看風景的人也少…,56042
A39,2016-08-06,很好，在水上乐园和水上飞人超好玩，等等，还有鳄鱼，蛇，。太爽了，今年我去了好几次，下次有时间叫几个朋友去，还有没玩的,56043
A39,2017-04-10,茂名西郊的**公园虽然不是国家**公园，也非常的好，周末游的目的地,56044
A39,2017-04-24,"勇者之路还适合小朋友,其他景色不特别。",56045
A39,2017-04-05,这个地方很好玩的，是不错的选择,56046
A39,2017-03-23,在茂名没什么好玩的地方，**公园可以去一去,56047
A39,2017-01-30,喜欢去近一点的地方就是**景区了，环境挺好的,56048
A39,2017-03-22,比较合适孩子们玩，适合家庭拍照类似全家福。,56049
A39,2017-03-16,地方蛮大的，里面的树木茂盛，空气清新，如果是带小孩子去徒步，蛮不错选择！里面一些动物与游乐园！,56050
A39,2017-01-10,好玩，有动物园，环境，空气一流,56051
A39,2017-03-12,空气很清新，毕竟好多树林，不过好多游客，进来一直堵车，希望有机会再来游玩,56052
A39,2016-08-29,这是个小孩子的乐园。但是带小孩来玩房的大人也有一定的乐趣。可惜天公不作美，下起了大雨。。还好，已经玩了三个多小时了。。。总体上还算过瘾的。前提是：早就有了亲子活动的打算的。,56053
A39,2017-03-07,茂名的**公园游客并不多，植树品种却很多，有一种悠静的景至。,56054
A39,2017-03-10,这个公园距离市区比较远，交通不便。但是到了节假日还是很多人来,56055
A39,2017-03-08,这里本来是一个林场，绿化率极高，空气好,56056
A39,2017-03-08,这里距离市区实在太远了，来一趟水上乐园实在是很累人,56057
A39,2017-03-06,这里原来是一个林场，这么多年来发展并不太好,56058
A39,2017-02-25,"里面有很多那些儿童的设施,还有,迷宫啊",56059
A39,2016-10-24,就是茂名一个比较大一点的公园，面积不小，绿化很好，动物什么的也不算少，就感觉蚊子很多，管理什么的不是很到位，总得来说没事去逛逛也不错,56060
A39,2017-02-20,我想要不要这么样东西南北通透性,56061
A39,2016-12-24,便宜，适合大众，环境还是不错的，也有很多动物，勇敢者之路是每次去都必然要玩一遍的,56062
A39,2017-02-20,我是郑东新疆野马一样是出于什么目的,56063
A39,2017-02-17,还可以，景色不错，如果多点玩的就更好了,56064
A39,2015-12-03,非常适合一家老小，周末轻松游玩。绿树成荫，早中午晚都适合出没的地方。,56065
A39,2017-02-01,荐名比较出名的一个地方，是绿色出游的好去处。,56066
A39,2017-01-31,公园在茂名的郊区，在茂名市区有公共汽车直达公园大门。,56067
A39,2017-01-24,公园很好，就是那个路不行，改柏油路了，一到天热就会很局,56068
A39,2017-01-21,事隔咁耐再去一次，唔及當年嘅滴動物，不過環境好舒服,56069
A39,2016-07-11,门票成人20元，儿童10元，不算贵。里面很大，一切都是人工后来建的，并不是原始的**公园。也没有高山，只有一些丘岭。公园里分几个区，有动物猛兽，儿童乐园，趣桥，还有挑战的勇敢者之路，可玩性，趣味性还是比较强的。,56070
A39,2017-01-12,远离市区，地方很大，空气非常好,56071
A39,2017-01-12,zhi值得一游，价格合理，孩子们都很喜欢去,56072
A39,2017-01-05,占地面积很大，很多数目，空气很好,56073
A39,2017-01-19,十年磨一剑，打造得不错。绿荫漫步，适合一家大小。,56074
A39,2017-01-19,还挺可以得，不过这个季节有点冷，风景不错,56075
A39,2017-01-04,带小孩子周末还是值得去玩一玩的,56076
A39,2016-12-31,还行，现在天气冷，还真的不合适去！,56077
A39,2016-12-31,春节去过，人很多，在茂名好像也没有更合适小孩去的地方！,56078
A39,2016-12-21,还不错的**公园，空气质量真心的好,56079
A39,2016-10-07,很适合一家老小一同前往的地方，可以看到动物，又能在游乐园尽兴的玩耍，挺好的去处，里面的绿色环境也很好，跑跑步什么的都很不错。,56080
A39,2016-11-30,空气很好，负离子很多，感觉很好,56081
A39,2016-12-07,还可以吧，小孩子很喜欢，周末的时候过去玩还可以。,56082
A39,2016-12-20,本地值得一游的好地方，陪朋友去过很多次了,56083
A39,2016-12-07,这个公园很大，走了好久才大概走了一圈，只想说旅游是最累的活,56084
A39,2016-12-01,茂名市区临郊少有的**公园，适合周末轻松自在游,56085
A39,2016-11-25,位于郊区，空气很好，交通不太方便,56086
A39,2016-11-24,门票不贵，植物茂密，是休闲的好去处,56087
A39,2016-11-22,环境优美，景色秀丽，空气很好。,56088
A39,2016-11-21,公园很大，树林种类多，空气很好,56089
A39,2016-10-03,订票方便。不用排队，又优惠，直得去。,56090
A39,2016-10-30,环境真的很好，空气中充满了负离子。,56091
A39,2016-11-29,茂名的景点这个算好的了，继续努力,56092
A39,2016-10-28,茂名地标性建筑之一，值得一去的地方,56093
A39,2016-11-06,绿色植物多，空气清新，动物品种多，还有动物表演，孩子们都很喜欢去,56094
A39,2016-11-08,公园不大，里面有动物园，有仿军事训练的游玩设施，适合带孩子游玩，门票20元，便宜。,56095
A39,2016-11-05,值得一去，环境优美，空气清新，,56096
A39,2016-10-22,环境不错，值得去，就是有点远，最好有车去。里面景色不错的，值得观赏。,56097
A39,2016-10-29,值得一去，森林覆盖率很高，有些闷热,56098
A39,2016-10-19,自然环境特别好，无污染，原生态,56099
A39,2016-07-11,就在**景区旁边，不算十分大，但刺激滑道，造浪池等都有，小孩很喜欢去那里玩。个人觉得那个30米高的水滑道比较刺激好玩。,56100
A39,2016-09-15,交通不是很方便，人很多，特别是节假日,56101
A39,2016-05-02,是个值得一去的好地方，特别带小孩来！,56102
A39,2016-10-10,位置比较选，公园很大，开车需要很长的时间,56103
A39,2016-10-05,森林氧吧，门票贵了，设施一般般,56104
A39,2016-10-08,娱乐项目少，价格高，水浅，泳区小,56105
A39,2016-09-11,绿化不错，空气挺好的！就是交通要改善，在茂名市打出租车挺困难的！,56106
A39,2016-09-10,环境不错，适合过来走走散散步！,56107
A39,2016-08-31,人很多，适合一家人散散步，聊聊天的,56108
A39,2016-09-09,高大上的**公园真不错的样子好好,56109
A39,2016-08-19,门票便宜，有有植物园和动物园，动物园的品种比较多，还有动物标本博物馆,56110
A39,2016-07-31,晚饭后上去，空气很好，灯光不是很够，坡度很陡，估计白天上更好,56111
A39,2016-01-09,这个地方真的值得去躺，门票自己去买20元，你可以去旅行社购买，去国旅购买才13元。以**公园的可玩性，比很多著名景区好玩，空气和景色相当不错。里面玩的地方大人小孩都有。一家大小要玩一天才能把景点玩遍。 以正门进，一般往右边走，从儿童乐园玩起。里面的设施值得大人小孩去玩。,56112
A39,2015-12-11,勇敢者之路，还不错，里面的花草树木也好……………,56113
A39,2016-08-07,一般吧，去过3次了，茂名地区也就这样子了,56114
A39,2016-08-07,带小朋友去玩很开心，一直不肯走，就是项目太少了,56115
A39,2016-07-06,好玩，开心，涨知识。呵呵哒字不够,56116
A39,2016-06-22,可以区玩玩喔，带上老婆孩子一起去,56117
A39,2016-03-21,三十元的门票有走不完的公园，好值啊！还有动物看，也有机动游戏玩！我们在门口租了一辆电瓶车，边开边看，孩子很喜欢！,56118
A39,2016-05-02,**景区风景优美，景观靓丽，卫生环境好，珍贵稀动植物多，管理到位，服务好。,56119
A39,2016-06-15,本来门票才二十，加动物表演三十，干嘛要订一次那么麻烦呢,56120
A39,2016-06-09,很有内容的公园，儿子超喜欢来！,56121
A39,2016-06-13,十几元钱很直了，以后会还去的！,56122
A39,2016-01-08,里面的景点还是挺值得一去的，学校团队比拼去那里比赛，很多好玩的，很开心。,56123
A39,2016-01-28,公园环境优美，景色怡人，卫生好，空气清新，有着很多各种各样罕有珍贵国家保护级的动物与植物供人们欣赏。,56124
A39,2016-03-16,有的玩有动物有娱乐，非常适合一家大小前去游玩的好地方,56125
A39,2016-05-03,景色优美，门票实惠，环境卫生管理好，游戏项目较多，罕有植物多种供欣赏，动物类种类繁多，令人满意。,56126
A39,2015-08-26,很好玩，那的动物非常可爱，还有各种各样的美食，非常丰富，风景十分优美，人山人海的，特别是那勇敢之路，超好玩，那熊猫萌萌哒的，可惜没有海豚，，，但我相信**公园一定会发达的，一定还会看见许多稀罕的动物。。给**公园一个赞吧希望更多游客去到那。。么么哒！,56127
A39,2015-10-21,去哪儿门票果然比较优惠，有点后悔了。**公园很不错，各种植物很多，面积挺大的，还有各种动物，正好是周末去，游客比较多，很是热闹。如果大家喜欢安静些的话最好是避开周末和旺季，很不错的景点，门票也不算贵，值得来一趟,56128
A39,2016-04-24,挺有意思的咯，里面有点大，走得有点累。。,56129
A39,2016-02-27,还不错。。可以一去。。风景是可以的。。,56130
A39,2016-02-25,风景很好 空气清新  小朋友很喜欢看动物  还有跑跑卡丁车,56131
A39,2016-03-28,好玩，东西好多，太好玩了，下次一定要再来玩才行,56132
A39,2016-04-13,总体来讲一般般，当然无法和一线城市动物园来比。,56133
A39,2016-02-10,不错，风景好，又大又好玩，喜欢,56134
A39,2016-04-08,不错 小孩都喜欢 停车场不太好 其他的都不错,56135
A39,2016-03-25,和几个孩子去**公园玩，孩子们都很开心板了！大家都玩得乐不思蜀，不肯回家了！,56136
A39,2016-03-15,门票平宜，散步，休闲，看动物，,56137
A39,2016-01-29,带上小朋友确实有趣，是夏天值得一游的好地方，人虽然多但风景依然美丽,56138
A39,2016-02-01,这里不错，空气清新，环境优美。,56139
A39,2016-03-20,好好好好好好好好好好好好好好好,56140
A39,2016-03-12,经过全新的升级后，里面的环境的确比以前好很多,56141
A39,2016-03-04,景色不错，但动物少了点，服务一般。,56142
A39,2016-03-07,带孩子去玩比较不错，不过不要节假日去。,56143
A39,2016-03-03,小孩子的最爱，有表演看，可以租电瓶车游园，拓展运动最喜欢,56144
A39,2015-10-18,带着孩子去看动物，是不错的选择哦！值得一游，,56145
A39,2016-03-01,非常good的地方，欢迎大家有空多走走，值得一去之地！,56146
A39,2016-02-12,动物园与植物园相结合，还可自助烧烤。,56147
A39,2016-02-29,挺好玩的，下次带女朋友去逛逛，给个满月,56148
A39,2016-02-18,之前和小孩去，没什么好玩的，感觉没有报纸啊广告上吹的好,56149
A39,2016-02-24,**景区总体不错，性价比超高。比较适合小孩子玩,56150
A39,2016-02-11,挺好的，挺舒服，放松一下，身心。,56151
A39,2016-02-08,挺好的，风景优美，树林阴翳，好,56152
A39,2016-02-06,挑战很好。还有动物看，小孩喜欢，空气好。,56153
A39,2016-02-08,那里值得去，又好玩，风景好好看看。,56154
A39,2015-12-25,这里真的很好玩，每次我都不会放过这里。不信，你试过就知道了。,56155
A39,2016-02-05,很好玩，坐车也很方便，小朋友很喜欢,56156
A39,2016-01-08,还不错吧。适合小朋友们去玩。摩天轮锈迹斑斑 、鬼屋太无语。卫生真的不敢恭维。,56157
A39,2016-02-04,地方有点远。不过还是很高兴的 下次还会去,56158
A39,2016-01-19,很值得一游，空气清新，环境优美，噪音小，适合放松心情，陶冶情操，乃郊游佳境。,56159
A39,2016-02-03,还不错，适合一家人或者朋友去放松,56160
