景区名称,评论日期,评论内容,序号
A38,2016-02-08,简单的说下！挺好的地方物美价廉嘛,55726
A38,2015-12-20,非常好，泡完皮肤好光滑，价格也满意,55727
A38,2015-12-14,一直都很喜欢去**，冬天会稍微多人，不过也阻碍不了喜欢的心。,55728
A38,2016-02-04,我带着家人一起去玩过，真的是太好玩，夏天还有儿童乐园呢。,55729
A38,2015-10-03,好好玩。舒服到爆啊。,55730
A38,2015-12-14,挺好的，朋友聚一下，放松一下挺不错,55731
A38,2015-11-10,小朋友刚1.2就收50元不厚道，而且供小孩玩的设施停开了，鱼疗收20元一人还不分大人小孩，去这浪费油费。,55732
A38,2015-12-13,本地最好的温泉度假村了,55733
A38,2015-02-25,阳西**旅游度假山庄倚岭伴湖而生，是一家由广东省阳西县双飞高新科技发展有限责任公司投资，按高标准、高品位打造以**为核心，集温泉养生、休闲保健、生态旅游以及完善的食、住、娱、购等配套设施于一体的的温泉养生旅游度假区。,55734
A38,2015-10-25,很好！水干净舒服！但是毛巾不充足，重要是划算！不是第一次去，咸水温泉就是不一样！感觉比一般温泉干净！下次去阳西还会再来！,55735
A38,2015-12-09,好玩，10度游泳池冻水。好爽！泡澡之后全身都滑滑的,55736
A38,2015-11-09,好久没来泡温泉了，泡一下全轻松舒服多了！环境也不错，只是水不够干净，特别是泳池的水，一个字，脏。。还有在热石头床那蚊子不少！n中评,55737
A38,2015-11-29,温泉池很多，泡不完 各种养身池最喜欢的是地热石板床 可以睡上一个小时 女生俯下身暖子宫很舒服啊,55738
A38,2015-11-07,人太多，泡温泉时每个池都很多人。热矿床上躺着的人横七竖八，应该加以管理。服务区茶水提供充足，值得表扬。,55739
A38,2015-12-03,5分，温泉水还不错。,55740
A38,2015-10-07,非常开心，风景非常好！还有美女相遇，真是一个好地方！因此我还要去泡温泉，一有空就去。越来越喜欢阳西这个地方了。刚开始觉得阳西这个地方是好不热闹的那种！现在有温泉泡就不一样了！,55741
A38,2015-10-08,我是本地的阳西，其实我也是不相信的，不过我听我朋友说是真的，后来我就订了全家的票，没想到是真的赞()/一个呗,55742
A38,2015-10-07,很好的旅游景点，我们阳西人的骄傲，值得大家来旅游，还有我们特产店也非常实惠，让大家买的舒心，放心，省心。,55743
A38,2015-10-08,没想到商家真的有这么优惠的政策，换票挺方便的，环境清幽还有小朋友的游乐池，开心的一日游，希望商家常常搞活动。,55744
A38,2015-10-08,这次行程，非常好，刚开始以为没有那么便宜，可没想到是真的，里面也很好环境，里面有一个造浪池非常好玩。还有很多中药汤温泉，非常棒，值得大家去那里游玩，收费也不是很贵,55745
A38,2015-10-07,十月三日到**娱乐，觉得很开心。那里的项目多，水清环境优雅，服务态度好，是集休闲娱乐，保健于一体的地方！于是我十月六日又与儿子一起，再次光临！,55746
A38,2015-10-07,很超值！游泳场，温泉室，人造海滩，空中飞滑梯，水车等等任玩，有美食小点，免费荼水，糖水任亲饮，安全性很好：每个游乐场所都服务人员站岗，服务很周到热情，推荐游玩,55747
A38,2015-10-05,老远从广州去到那里却因为台风没有开放，工作人员一开始说等等中午能开然后等到中午又说开不了。天气因数不能开放可以理解，但如果能短信通知会觉得人性化些……,55748
A38,2015-10-06,台风过后影响不大，泳池有两个，温泉池比较多，由于活动也是节假日，人也比较多，整体是很不错的，玩得也开心！,55749
A38,2015-10-05,好评，温泉区可能小了点，20个池左右，都是45人的小池，但服务和环境都挺好，假期可能会比较多人，但我们傍晚去还算好。四星推荐。,55750
A38,2015-10-04,这次去阳西**超棒的，环境好，服务好，还随时随地都有茶水喝，有免费的浴巾，各种温泉小池，还有水上乐园，服务很人性化，太喜欢这里了,55751
A38,2015-10-03,活动期间l元钱实在太值了，环境干净，优美，泳池也够大游得好开心，泡温泉养生品种多看得眼花缭乱，实在是舒服极了！真是个游玩的好地方,55752
A38,2015-10-04,阳西咸水温泉非常不错，环境优雅，水清水秀，服务态度超好。就是更衣室内残旧D，空气还臭。水质还很ok嘅。,55753
A38,2015-10-04,景区免费提供糖水跟茶水很不错，提供的商品也很合理。水质较好，还有人工浪池跟大滑梯更有儿童乐园。是一家大小去玩的好去处。,55754
A38,2015-10-03,非常不错，出乎意料！非常值得去玩，而且旁边还有一个书画展馆，是免费的，可以买！虽然不大但是真的很意外，很有价值的玩处！,55755
A38,2015-10-03,自我感觉还可以吧。因为怕晚上多人去玩，所以选择中午去玩一下就早点回来休息。只是下午去太晒了。要是有个东西遮太阳的就好了。呵呵！,55756
A38,2015-10-02,阳西温泉度假村，环境优雅、山清水秀，是您们旅游好去处。还有就是要到：千记本地鸡饭店；来尝尝原生态的特色菜！哗！想想都流口水。,55757
A38,2015-10-02,温泉很大，池也算多，因为晚上泡灯光差点，每行一步都像摸黑行动，可能节日的原因，毛巾不够用，很补充不够及时，下次还会再来！,55758
A38,2015-10-02,挺不错，温泉泡的特别爽。人也不是很多。很朋友一起去的。玩累了还可以去喝绿豆汤。不错啊。就是其他娱乐的东西少了点。游泳池也比较少。没什么娱乐，玩一天就腻了。,55759
A38,2015-10-02,温泉度假是不错的选择，舒适、环境卫生。还有就是你们来到阳西，记得要到兴华路：千记本地鸡饭店；来试试很好吃的特色菜。,55760
A38,2015-11-27,温泉很多，不过感觉都一样，还有亲亲鱼哪里会比较贵。20元才40分钟,55761
A38,2015-12-30,第一次浸咸水温泉，感觉很好，园内环境优美，温泉水干净，服务好。,55762
A38,2015-10-02,好玩，虽然下雨，也阻挡不了游客下水的热情。服务好。茶水糖水供应充足，水上滑梯惊险刺激，人造冲浪也好玩，儿童水上乐园孩子们的最爱。,55763
