景区名称,评论日期,评论内容,序号
A27,2020-04-21,这里真的处处充满浪漫，看到很多新人在拍婚纱照，还有很多布置好的婚礼场所。整个度假区很有东南亚的风格，去过那么多国外沙滩，这里真的一点也不比国外差，360个赞,50316
A27,2020-08-26,菜谱如图。环境不错，份量很足，人也很多，要去早一点。海鲜品种有限，只有贝、蟹、小海虾、青口螺等螺奢靡款的海鲜大家就别考虑了。刺身只有希鲮鱼和吞拿鱼，牛肉只有T仔骨。甜点品种丰富，晚一点之后还要龟苓膏。,50317
A27,2020-07-21,个人经验总结：**和**距离是10公里左右的 2天时间都可以玩完 不用住里面的酒店 太贵了 你们可以先定**的城市便捷酒店就可以了[呲牙]房价好便宜的 然后携程买票去** 晚上好多节目又有婚礼看的 我好后悔中午进去一个小时就出来[流泪]玩累了就回去酒店睡觉 因为酒店离**好近 所以第二天睡醒就直接去就可以了[呲牙],50318
A27,2020-05-02,美，天空很蓝，草地很绿还有有办婚礼的。好浪漫哦，超级喜欢,50319
A27,2020-07-08,风景宜人，交通方便，景区工作人员热情好客，度假的好去处下次一定来。。,50320
A27,2020-11-06,沙滩很白，景色很美，服务态度很好！,50321
A27,2020-04-25,简直就是超美如画。处处都是一幅画般。真没想到在茂名可以有这么一个漂亮的海岸,50322
A27,2020-05-02,去过才知道，还有这么浪漫的地方，**是情侣们的最佳选择。推荐情侣们可以去逛逛,50323
A27,2020-04-25,这里太美了 白天和晚上景色不一样 但是都一样美 最喜欢这里的傍晚 看日落 很适合拍剪影,50324
A27,2020-04-27,喜欢这里的山，喜欢这里的水，喜欢这里的景，喜欢这里的海，喜欢这种的沙，一切都让人留恋返回！,50325
A27,2020-05-03,非常愉快的一次五一旅行，空气清新，最主要是海鲜吃好了，**，下次还和朋友们一起来。,50326
A27,2020-04-25,沙滩，椰林，晚霞，渔船。环境非常好。好适合淡恋爱的地方,50327
A27,2020-04-25,风景美，酒店干净，舒服，还会再来！,50328
A27,2020-07-27,客服催房态度太差，12点退房11点45要命催,50329
A27,2020-06-26,很好，第一次入住体验很好啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,50330
A27,2020-04-28,海滩很漂亮，服务态度也很棒，物超所值，值得一游,50331
A27,2020-07-08,玩的非常开心，下次还会再去,50332
A27,2020-04-28,沙滩沙子超白，特别适合情侣约会,50333
A27,2020-05-16,没什么玩，居然要收费,50334
A27,2020-04-25,环境优美！风景宜人！不错的度假胜地,50335
A27,2020-04-28,沙滩沙子超白，特别适合情侣约会,50336
A27,2020-04-19,**真的很浪漫，水柔沙细，装修很好，是适合泡妞、二人世界的地方，里面还有表演，虽然地方不大，但是值得走走，网络购票很便宜，不过要提早两个小时哦，各位亲要注意喔，不然的话等到花都会谢的。,50337
A27,2020-04-28,空气清新，风景优美，阳光明媚,50338
A27,2020-04-25,景区很好，里面的酒店也是棒棒的。,50339
A27,2020-04-25,非常适合度假，性价比高，服务好,50340
A27,2020-04-24,全长5公里左右的海岸线，奶白色的沙滩，适合出游，推荐,50341
A27,2020-04-21,刚刚去了，非常美旳沙滩适合度假，推荐,50342
A27,2020-07-25,总体来说还算不错，两点钟到 玩到8点多就回来了。,50343
A27,2020-04-20,沙滩干净，环境超好，下次还会再去！,50344
A27,2017-09-03,停车费好贵，我在网上看了说是5块钱。可是我去到那竟然要10块！不止停车费贵，里面的收费也偏高。租个柜子20块钱我觉得可以，可是游泳圈竟然30块钱一个还限时1个小时！我去阳江大角湾玩过几次，10块钱游泳圈爱玩多久玩多久，冲淡水要10块钱，不过我是先去海里玩完再去水乐园里面玩，水乐园里面是淡水，刚好省了冲淡水的钱。本来很想走一趟同心桥的。谁知碰上维修，没机会走了。表示不会再去了,50345
A27,2020-08-09,**是夏天和初秋戏水的好去处，很好玩。,50346
A27,2020-07-29,方便快捷，比现场买票便宜，值得推荐,50347
A27,2020-07-28,嗯嗯，挺好的，至少要提前半小时订，但网上没找到半价票的购买口,50348
A27,2020-07-25,**好好玩，好浪漫。,50349
A27,2020-07-12,原来什么都不含的，就一个门口入门费和海滩，什么水上乐园那些一概不含,50350
A27,2020-07-12,原来什么都不含的，就一个门口入门费和海滩，什么水上乐园那些一概不含,50351
A27,2020-06-25,很好玩，很悠闲的地方，沙子特别软特别细，天特别的蓝，唯一不好的就是海水不太干净海底下的沙子是黑色的，水上乐园有待改进。,50352
A27,2020-05-27,第二次去的**了，第一次去的时候，没有提前买票，到现场买的，80元/张，第一次去感觉还挺好的。第二次真的太让人失望。门票网上买的，71元/张，每台车还要10元。去泡海水，浪很大，然后没一会，感觉全身都很痒，受不了，然后去冲澡，10元/人。感觉海水越来越糟，越来越脏，环境也越来越一般般，收费过贵……海边体验不行，不会再去了。,50353
A27,2016-10-10,很方便，去到门口就能取票了，停车费5 元。海水不是很干净，沙很细，傍晚到的，天气也不热，家人都玩得挺开心的。就是吃饭太贵了，建议年轻人去的话，还是自己带干粮，吃饭有点坑，分量也不大。晚上有表演，30分钟左右，,50354
A27,2020-05-23,里面啥都没 不如去一滩 还免费 。这样的设施和这样的门票一点都对不上,50355
A27,2020-05-21,套票真的很划算，景区门票80元一张，水上乐园门票50元哦。省好多。下午5点多时候到水上乐园超级舒服！很凉爽，适合带孩子避暑哦！,50356
A27,2020-05-27,区内环境布置很浪漫、很美，沙滩很干净，娱乐和休息场所较多。很适合情侣和家人休闲放松。值得一玩儿！区内还有别墅群及酒店，进出沙滩很方便。,50357
A27,2020-06-17,一个适合有钱又懒活动的人度假的地方，感觉不了有什么特别。真的到广东省内海边玩还是建议去阳西沙扒或者阳江海陵岛。,50358
A27,2020-04-19,好好玩的茂名**风景区，还有特别有特色的表演节目哟！！！！还有我的老婆给我捡的贝壳，诗海拾贝嘻嘻()！！！还值得再去很多遍！！！,50359
A27,2020-04-22,里面的措施还是很不错的 在海里玩闹完了就上来吹吹海风特别舒服轻松 还见到拍摄婚纱照，让大海和礁石见证他们海枯石烂的爱情。,50360
A27,2017-06-03,不错，走走海滩吹吹海风喝喝小酒,50361
A27,2016-08-15,在网上订票有单独的窗口进行服务，但是因为要验证和手工开单再签名，时间就会有点长，人多一点就要排很长时间！旁边的现金购买窗口就很快，给钱拿票。票原价是大人50元，孩子25元，如果开车收取停车费5元每车，价格不算贵。进到停车场要靠海岸的话要看运气，基本停满车了，我们去就是去游泳的，里面冲淡水是10元每人。度假村里有不同类型的酒店房间。,50362
A27,2020-06-02,每年夏天都会去玩，每次都很开心，今天去了好多水母，吓死了,50363
A27,2020-02-10,不错，沙滩很美！！！！！！！,50364
A27,2020-05-30,很好看的海景，沙非常细，玩得很尽兴,50365
A27,2020-02-06,不错风景很漂亮下次还来玩。,50366
A27,2017-06-13,茂名最让我印象深刻的就是蓝天白云，在广州佛山生活，真的很少能看到这么美的天。从佛山驾车大概4个小时，去到那里第一顿当然少不了海鲜。茂名人对海鲜的做法追求简单，保持原汁原味。吃完饭就往浪漫海滩出发。1.一部车进去200元，不管里面坐多少人。如果没开车按人数算是每人80元2.地如其名，确实很浪漫。蓝蓝的天空、棉花糖般的白云，夕阳，渔船，沙滩，椰树，伴随着海风，无论哪个角度都能拍出一幅画来。3.海边的海蜇和水母较多，走在沙滩上随处都可以见到被海浪冲到岸边的海蜇。晶莹剔透的，连它的骨骼形状都可以看得清清楚楚。海蜇是有毒的，被咬到很危险，因此我们不敢下水，听当地的村民说这个季节的海蜇是最多的，建议大家错开这个时间段过去。不然不能下水玩好可惜。4.景点里面的泳衣都比较贵，而且质量款式很差，大家如果有下水的打算，建议自己带过去。饮料价格在可以接受的范围内，一瓶可乐6块钱，矿泉水3块钱。5.很多拍婚纱照的都在那里取景，里面还可以举行户外婚礼。很美，很浪漫。6.因为我们还有其他安排，所以没有在那里过夜，下次有机会要到里面住住，听说晚上也有很多活动。7.隔海而望就是**，也是一个很值得一去的景点。总得来说，**挺漂亮，挺干净。建议错开海蜇出没高峰期。选个不是很晒的天气。带好比基尼，出发吧！,50367
A27,2020-02-10,門票太貴 但還是很多人,50368
A27,2020-12-26,环境挺漂亮的，很开心的旅途,50369
A27,2020-05-01,地方比较小，就是一个度假村，好多亲子游的。,50370
A27,2017-05-07,1.住宿：有点外国沙滩的感觉，里面有两个酒店，但我们是跟团来的，没在度假区里面住在温泉度假村那边，下次再来不跟团要住里面才行。2.海边：海边太舒服了很干净，收费也是有道理的，沙滩上也没什么垃圾，清洁大叔看到我们吃东西，特意过来友善谢谢我们不乱丢垃圾，海水很蓝，拍人照很美，可惜带了泳衣却也没游泳风大怕感冒。3.吃饭：景区里肯定贵了，好像就这一家吃饭的，他们都没竞争对手，所以没敢在这里点海鲜，只点了三菜二饭，148元，没吃完，份量不算小，对得起这个价格，那位小美女服务员态度很好，估计她新来的或者是临时工，我一会要充电一会要换桌她很多不懂但每次都微笑着超好态度的让稍等她去问同事先。4.节目：晚上有节目，还算比想象中精彩，最后的节目是火焰表演（应该也不是叫火焰），然后我们手拉手围一圈在火焰旁边跳，一帮不认识的人这样跳感觉太棒了。节目结束还放烟花……5.总结中心语：我还会再来。,50371
A27,2020-05-21,不错哦，很满意，带爸爸去玩的。,50372
A27,2020-07-12,门票太贵了，没什么玩的地方，有一个水上乐园还要另外买票的。去的时间热情万分，去到却觉得门票和场所不值。失望很大。,50373
A27,2016-10-31,入园好快，，环境还算可以吧，晚上有表演，有烟火！！如果系准备在里面吃饭的就不要在网上买票，抵消不了饭钱。,50374
A27,2017-09-29,这是个浪漫的地方，请带上最爱的人,50375
A27,2020-05-04,今天天气很好，天空很蓝，带小孩出来行下海滩吹下海风好舒服啊！还可以开沙滩车很爽，岸上还有拍婚纱照的主题，然来浪漫两个字是这样来的。,50376
A27,2020-05-24,宾客关系部徐晓怡服务态度热情，景色很美，下次有时间在过来,50377
A27,2020-07-05,还好吧，水比较清，场地开阔，走走看看，踩踩水，遇到一些节日有各种异域风情表演！经济型消费,50378
A27,2020-05-13,景区整体配套完善，沙滩又细又白，风景很美，很适合宜一家大小或者情侣周末度假。,50379
A27,2020-04-28,去的时候刚好下雨，没怎么看，门票有点小贵，只能说天气原因吧，里面没有以前好看了，可能是下雨的缘故。,50380
A27,2020-10-09,我明明没用这张票，怎么说我已经使用了的？！这岂不坑人？！,50381
A27,2017-05-20,大年初一的时候去的，别人去约会我去当电灯泡（请不要批评我，我也是被逼嘚），景色还算不错，对面就可以看到**啦，可能是大过年的大家都去拜年啦，没有多少人。拍艺术照的人不少，不过看着也是挺尴尬哒,50382
A27,2020-05-28,沙滩比较干净。环境好！来的时候赶上禁渔期，海鲜城海鲜有点小贵。,50383
A27,2020-05-02,没什么景点 价格太贵 建议重新调整票价 湛江金沙湾这么好看 都不用门票,50384
A27,2020-08-06,还行，便宜几块钱。。。。。。。。,50385
A27,2020-07-08,**是以“浪漫”为主题的度假区，这里充满东南亚异域风情，是集旅游观光、休闲度假、海上娱乐、商务会议、婚礼庆典、拓展训练、美食购物等为一体的综合性旅游度假区，是南中国最大的生态海岸,50386
A27,2020-07-28,两个字不值，，什么水上乐园就是一个儿童滑滑梯，也敢叫水上乐园。沙滩泳场水太脏了，除了玩下沙，就没啥玩的。叫个滴滴还要收十块钱停车费。,50387
A27,2020-03-02,风景不错，来了不知道多少次,50388
A27,2017-10-06,**旅游度假区依山傍海，风景优美。拥有峻山、奇石、椰林、银滩、海湾、礁岛、渔港得天独厚的自然及人文资源，是南中国最大的生态海岸，也是全国唯一以爱与浪漫为主题的海滩。你会感觉的到真正的度假就是到世界上最美的地方去享受身体和灵魂的双重洗涤。,50389
A27,2020-05-07,性价比不高    没有物超所值感，价高,50390
A27,2020-04-06,很不错，值的去的一个海岸赞赞赞,50391
A27,2020-05-25,一进酒店，完全不想离开的节奏。两人餐，很精致，很美味。特别是看着美丽的景色。海滩很干净，是第一滩无法比的，还能见到小生物，心情真是美美哒！下次得住一夜再走才行,50392
A27,2020-08-13,**没有电话号码查询咯,50393
A27,2020-05-30,刚来，环境不错，但海水似乎不太清，有很多水母，海蜇，一下水就身痕，游不了水,50394
A27,2020-05-01,五一放假，带小朋友和朋友带小孩过来玩，水上乐园挺好玩的，大人小孩都能玩，一家人玩得很开心,50395
A27,2020-05-08,不值得这个门票，海水很脏，很小的一个海滩,50396
A27,2020-04-30,还可以吧有表演夜晚会更加漂亮,50397
A27,2020-08-13,景区很一般，网上订的套餐说好包餐的，结果忽悠人说改时段了，被骗了,50398
A27,2017-10-20,预定非常方便！景色不错，很适合全家老少来玩！离茂名也很近,50399
A27,2016-08-06,为了去看晚上的人妖秀特意选择晚上去的！晚上的海边真的好浪漫特别是海边的星空特别美！人妖秀完了还有烟花看！very perfect！海边还有露天餐厅有唱歌表演，都不错！就是人妖拍照贵了点，居然要100块一次！,50400
A27,2020-05-23,环境不错很适合有钱的浪漫的,50401
A27,2020-07-07,海滩很干净，海水不咋的，门票感觉不值,50402
A27,2020-05-13,挺方便，但优惠不多，没意义！,50403
A27,2020-06-30,**总体感觉就是不错，真的浪漫。,50404
A27,2020-06-28,海边的风景真不错，沙滩干净，休闲的好去处。,50405
A27,2020-05-01,好玩 不错 和朋友或者男朋友来玩都可以。,50406
A27,2016-07-18,还不错，很适合家庭或者情侣玩，下午海边游泳，晚上看节目。,50407
A27,2020-04-30,景色很美哦，值得一游，不算贵！！,50408
A27,2020-05-07,门票有点贵了，环境不错,50409
A27,2020-06-13,很好的地方漂亮，没车还真不方便啊,50410
A27,2020-04-30,非常适合假期度假，这次五一假期不枉此行,50411
A27,2020-05-31,门票偏贵，没什么项目玩，度假区有点小，不过挺适合情侣去的，我这种单身狗还是适合在家,50412
A27,2016-08-17,好美丽的沙滩，我去时候没什么人，很安静！有俩家住的酒店，很方便！里面设施很齐全！就是海水不太行！吃还是出去景区外面实惠些！景区早上可以在里面买渔夫新鲜打捞上岸的海鲜哦！夜晚也会很多娱乐，不错哦！日出日落尽收眼底！要不是太远了，肯定再来！对面就是**了，下次去那边！,50413
A27,2016-06-08,很不错的地方没去的朋友可以去玩一下风景很美！非常适合周末放松的地方,50414
A27,2020-04-05,不错，不错！情人旅游的好地方！,50415
A27,2016-08-17,经常回去茂名玩都不知道有这么好玩的地方！玩境很漂亮，里面的沙滩很美！沙很细，我们那天开车从广州自驾游，一路有点塞车，不过一路看也很好找！我们的小孩玩得很开心！最后都不想走！下次有机会再去！茂名浪漫海岛！,50416
A27,2020-05-31,人工制造。不是自己想象中的那样！！！！,50417
A27,2020-04-05,取票方便，环境优美，值得一游,50418
A27,2020-05-07,还不错的地方就是游玩的地方少了点，商业化有待改进,50419
A27,2020-05-05,网络购票要等，景区里面还算可以,50420
A27,2020-05-05,还行，水上乐园有点失望不是想象中的一样,50421
A27,2020-05-01,觉得有些不值得，沙滩有些赃，其他还行。,50422
A27,2015-08-06,景色很不错，空气也清新，沙子很柔软，还有节目看，在那里很舒心，是度假的好地方，酒店外景和内装修很豪华，看起来很美，有机会有空一定要再过来住宿一下，体验下在海边生活浪漫的日子，还有的是来的晚了点，没玩到沙滩越野汽车！,50423
A27,2020-04-30,很好很好！茂名的一张名片！还会再来！,50424
A27,2020-04-23,非常好玩，风景优美，大家快来玩,50425
A27,2020-05-01,度假胜地，环境服务都非常好,50426
A27,2020-05-02,海水混浊，海边大量细碎海带海澡被海浪掀起涌上来，又随着海水退去，一起一伏。,50427
A27,2017-11-24,这里是风景诱人、环境优美、浪漫的海滨度假村！,50428
A27,2020-04-19,值得一次，不过门票太贵了，如果便宜一点更好,50429
A27,2020-04-19,非常具浪漫的地方，值得一去，不过门票太贵了,50430
A27,2017-09-19,地方不大，一天可以去看完，就是海天一色，农家乐和海鲜大排档。,50431
A27,2017-05-13,**就是够浪漫，泡了几个钟头的海水浴的确是减压和放松的好去处。,50432
A27,2015-07-19,上网订票好方便，凭短信就取票窗口就可以票了，小车7座以下入景区停车10元一次，进去以后好兴奋，环境实在是太浪漫了，难怪叫**，周围布置成东南亚风格，能坐的地方都好特色，有好多人来这里照婚纱照，这里的房价钱都太贵了，上网看见很多人评论都说房间装修设备好旧好差，确实我看到那些别墅外面都好邋遢，有些木板在海边的，用竹席包围整个木板范围，拉张垫子就在这里睡，这样也要300元，所以没有这里住，沙滩很美，刚好遇上浪，浪大很好玩，最不好就是冲凉要给10元。而且是淡水，还是露天，感觉水不干净，好像露天也会给人看到。不过总体还是很喜欢！,50433
A27,2017-01-01,跨年的电音，我不懂欣赏。没有椅子坐，全程站着,50434
A27,2017-10-17,非常不错，网上买比较实惠，而且取票也方便，景色宜人风景优美,50435
A27,2016-12-18,方便快捷，节约不少，小朋友很喜欢，每次假期必来之地，阳光灿烂，沙滩洁白，节目很多，但有些地方有点失修了吧，草坪破坏不少，但购物比以前方便了，十一遇上大堵车，夜晚节目也丰富多彩，说说说不完啊！购物还是贵景点嘛，理解,50436
A27,2020-02-19,不错，沙很幼，风景不错,50437
A27,2016-09-22,不错，里面很浪漫，刚好是八月十五去的，体会到了海上升明月，表演就一个，没有篝火晚会，也没见到人妖,50438
A27,2017-07-01,仰慕许久，终于有一天假了，就赶紧在国旅报名参加了。要坐船过去，回来有固定时间的返航，大家到岸敢好看回来的时间，错过了，就自行解决。这个小岛不大，觉得可以的，就自己徒步上山，自由活动完全可以的，各景点都是人造出来的。可以自费潜水，钩鱼之类的，听说晚上会有节目。,50439
A27,2015-08-23,网购真的很方便，去到报号报手机就可以直接换票。**风景还行，海水一般，换了泳衣都没敢下水，太黑的水了。,50440
A27,2016-08-24,很好玩哦！环境很不错啊！可以看日出日落！晚上可以看表演，可以这次只玩一天，下次再来！,50441
A27,2017-07-21,度假区依山傍海，拥有峻山、奇石、椰林、银滩、海湾、礁岛、渔港得天独厚的自然及人文资源，是南中国最大的生态海岸。,50442
A27,2017-02-20,情侣们适合去得地方服务态度很好，建议长住很优惠，简称茂名三亚，很多朋友亲人陆陆续续都去玩了，原本觉得不是真的图，去到原来跟介绍图一样的美，人间天堂，过几天再去一次,50443
A27,2016-10-06,还不错，景色漂亮，沙滩也干净,50444
A27,2016-10-05,**的沙子很白，总体上是不错的。我们吃的都在陈村海鲜城那里吃，海鲜也挺新鲜，价格尚可，茂名餐馆的厨艺还有进步空间。,50445
A27,2016-10-03,很漂亮，水很清澈。玩得开心，就是我是坐车来的，转了好多次车，好累。。但是在网上订票优惠了很多，取票很方便。。服务态度也很好，必须赞一个。沙滩很适合小孩子玩，情侣来约会什么也是很好的地方哦。。有空我会多去几次,50446
A27,2017-03-05,非常不错的海滩，私人海滩，现在是淡季，人不是很多，住房也不紧张，价格也比较实惠，海滩景美，还有沙雕，非常不错哦！性价比超高的。,50447
A27,2016-08-27,水清沙幼，很好的度假之地，但是没想象中好，配套不够人性化，沙中很多贝壳很扎脚，门票42，冲淡水10，停车5，57元的基本消费就只有沙滩可享受，工作人员也不热情，不值这个价，想发展真要下些功夫，附近吃的店不多，找很久才有，感觉有些落后，附近卫生也不好，再来要慎重考虑，评价一般。,50448
A27,2017-08-31,环境好，海非常干净，晚上的节目也非常好看,50449
A27,2017-10-20,这个旅游度假区，面积非常大，绿化环境也做得不错。,50450
A27,2017-02-23,很好玩很浪漫的一个海岸，来了就会爱上这里！,50451
A27,2016-08-08,在这里发呆最好不过啦！海鲜平靓正,50452
A27,2016-11-12,值得推荐的旅游景点，沙子很细，沙滩上有很多的遮阳草篷，海很美，岸上的格调以浪漫主题为主，也适合亲子游，晚上还有节目观看，赞！,50453
A27,2017-10-05,这里景色不错，沙滩的水偏脏，价格少贵。,50454
A27,2017-10-08,景区挺大的晚上有表演，酒店也很漂亮，谢谢前台的julia,50455
A27,2017-05-08,门票可抵餐费，抵！吃住玩都好。值得一行。,50456
A27,2017-09-29,帐篷节值得爱户外的驴友一起玩，阳光、沙滩、海风。,50457
A27,2017-10-08,几十块就去看个海滩，一直在下雨，消费比较贵,50458
A27,2017-03-06,非常不错的地方，喜欢阳光、空气、海滩，沙雕，现在是淡季，人不多，吹吹海风，听着海浪拍打沙滩的声音，海边漫步沙滩，感觉很棒！不过不能下海，能看得到夕阳。,50459
A27,2016-10-06,天空蓝，沙滩美，海水清，美食多,50460
A27,2017-05-01,忠告看到此信息的朋友，千万不要上当受骗，所谓4A景点无非就是参观一所普通酒店，其实根本就不是什么景点，门票80块一人，希望有关人士能给我一个合理的解释，此外，再次提醒其他游客朋友千万不要上当，真的！,50461
A27,2016-10-07,感觉不咋滴，很单一，没什么娱乐设施，想坐秋千的，根本坐不了,50462
A27,2017-07-15,很好，拍婚纱照的好地方，有记念价值，值得再来,50463
A27,2017-09-05,非常好，景色非常优美，服务态度非常好。价格优惠。,50464
A27,2016-06-04,环境还算不错，海水一般般，风比较大，比较舒服，居然要门票啊晕，看图吧,50465
A27,2016-10-02,海景美丽，适合取景拍照,50466
A27,2017-09-01,**就是够浪漫，泡了几个钟头的海水浴的确是减压和放松的好去处。,50467
A27,2017-08-10,风景挺好喜欢，周末休闲的好去处,50468
A27,2017-06-22,海边的水不干净      下不去游泳,50469
A27,2017-08-06,海水一般，但是周边设施很用心，挺雅致的,50470
A27,2016-08-31,环境不错，值得一游！早上比较清静！,50471
A27,2017-08-04,**度假酒店是不是就在景区里面？过了晚上九点也可以到海边玩是吗？,50472
A27,2017-07-14,很漂亮 空气很好 景色很美 性价比高 值得推荐,50473
A27,2015-08-29,很好玩，不错，人妖表演也好！,50474
A27,2016-08-14,"网上购买后,很快就有信息到了,凭信息到门口打单就可以了,很方便",50475
A27,2016-08-01,在售票处取票，方便快捷。园内优美，值得一来,50476
A27,2017-07-21,风景秀丽江山如此多，海鲜大餐，阳光灿烂。,50477
A27,2017-04-01,**的沙滩很美，面积很大，沙子比较细和白，踩上去，脚感很好，很舒服，度假村的设施比较齐全，里面主要吃海鲜为主，兼顾当地特色菜。,50478
A27,2017-02-08,景区不大，景色很漂亮，配套设施较少，再适当增加点休息区域就更好了,50479
A27,2016-12-24,说真的，看过再多风景还是喜欢大海，**就是个欣赏海景的好地方，环境优美，万千伴侣拍摄婚纱照的好地方，同学结婚就是在那里拍的婚纱照，我既欣赏了风景又见证了他们的幸福，夜景很美,50480
A27,2016-07-30,取票还是挺方便的，但取票时在窗口见很多人遇到问题，重要的事情说三遍：提前两小时订票*3。环境还是挺不错的，沙也很白，但海水不是很清。因为带了几个小孩子，把摄影基地玩成了滨海浴场，有点小遗憾。下次还来！,50481
A27,2017-02-05,春节期间去的，好有气氛，烟花超级无敌！天气晴朗的时候，海天一色，棒棒的！冬天去也别有一番趣味！温德姆酒店自助餐很正，出品很好！,50482
A27,2017-07-01,这是一次非常愉快的旅行，很美的海滩，充满浪漫气氛，值得一去。,50483
A27,2016-10-05,我通过百度糯米买了4张去哪儿提供的成人票，说明里写明“下单后一个小时内可通关”，结果等了一个多小时都不能进，结果家人就买了全价票进去，看说明说“成人票1月內随时退”，结果当晚退却提示17:30前退有效，不给退了！这不是诈骗消费者吗？严重差评！差评！！！,50484
A27,2017-02-02,沙子很白，阳光很好，感觉不错哦,50485
A27,2017-03-19,有大海、沙滩、有渔船、有椰林、有绿茵草地，有蓝天白云、更有美丽的晚霞，可称之为中国的“巴厘岛”，茂名的“三亚”。,50486
A27,2016-05-11,虽然取票的时候说是****订的，他们说没有合作！后来要说是***预订的，他们才查到订票记录！大海比较干净，最喜欢那里的沙，白白软软的?,50487
A27,2017-03-07,茂名开发比较完善、风景比较好的一个休闲海滩。酒店不断在翻新装修，设施还行。海滩比较平缓，海水比第一滩干净。博贺港就在附近，吃海鲜方便，也可以去**。交通比较便利。,50488
A27,2017-06-07,这里海滩的沙子还是比较好，很细，沙滩很长，不错,50489
A27,2016-11-15,漫海岸的海景绝对是一流的。这里的沙滩很洁白，而沙子细腻得像盐粒，走在上面，仿佛是走在了柔软的绸缎上。一间间具有巴厘岛、马尔代夫特色的茅草屋矗立在沙滩上，令人仿佛置身于巴厘岛、马尔代夫。**打造了椰林海岸的独特美景，为此在景区内新补种5万多棵木麻黄树木，并在海边外围沙滩沿线新植国王椰500多棵，为沙滩增添更多的海景绿趣,50490
A27,2017-05-29,整体还不错，去了三次了，夜景比较美,50491
A27,2017-06-02,吃饭太贵，海水清澈，风景不错,50492
A27,2016-07-29,晚上海边散散步吹吹海风，那感觉真好,50493
A27,2016-08-14,"取费很方便,不过感觉那里的水没阳江十里银滩干净",50494
A27,2017-01-30,海滩非常适合游泳，水质好，至少水母类的东西少；沙滩沙质好无杂质，沙滩面积大，非常适合沙滩游乐，特别适合小孩子玩，沙滩上绿化也适中，无论是夏天还是冬天都适宜游泳，比三亚就差地理位置！,50495
A27,2017-01-27,这里是一个小海滩，海边是泥质的，海边上的石头上都襄满了贝壳，走在沙滩上要极小心，要不极易弄伤脚。这里很适合年轻人，特别是恋爱中的情人，很多设备都是很浪漫的，晚上还有表演，值得一游。,50496
A27,2017-05-21,五一的时候去了一次，很好玩，景色超美的,50497
A27,2017-01-01,非常满意 换票很方便。晚上还有表演,50498
A27,2017-04-22,哈哈，有熟人，免费进去的，不错吧,50499
A27,2017-04-28,很美，沙滩沙子柔软细腻，风景很好，适合情侣和亲子游，拍婚纱照,50500
