景区名称,评论日期,评论内容,序号
A08,2020-10-24,太不通人性了。宝宝发烧了，带着去医院，结果都不给退票，提前说了都不行！！发烧可以入园吗？？那别人发烧万一是肺炎也是可以入园的对吧？？以后再也不会去了！！！,27228
A08,2020-11-12,玩得开心，动物很多，小孩开心,27229
A08,2020-10-28,动物品种多 适合带上小孩逛。情侣不建议去。太热了。,27230
A08,2020-08-25,进园方便，快捷，安全，服务周到热情,27231
A08,2020-10-09,很棒，玩的很开心，下次继续,27232
A08,2020-04-14,超级不值，疫情期间好多都关掉了，但是门票并没有便宜多少，感觉好坑，好多动物除了睡觉就是睡觉，猛兽谷关闭，两栖动物关闭，恐龙乐园关闭（不关闭的情况下玩都是单独收费），游乐园关闭还有啥关了忘记了，感觉还是**值得一去，而且门票进去就没什么单独消费的了，游乐园都是免费的,27233
A08,2020-07-01,带着孩子一起去的，虽然天气有点热，丝毫没有影响玩的心情，里面有很多的表演，演员们也是热情高涨，表演很是精彩，里面还有水上项目，趁着天热，下去玩玩水很是不错。,27234
A08,2020-12-22,还不错挺好的  就是里面东西太贵了  还有最想吐槽的就是园区的小卖部  刚玩到犀牛角的时候小孩想吃烤肠  于是就去犀牛角小卖铺买了一条  当时服务人员问要不要剪成小段的方便小孩吃  心想诶还不错一整条的小孩拿着也不方便 就答应剪了  服务人员剪好就递给我 当我拿到一看就薄薄的45片在袋子里面哪有一条的量嘛！ 真的是个大坑  个人建议大家以后在园区买东西的话尽量不要听服务人员的建议 不然要吃亏,27235
A08,2020-10-06,玩的非常满意，又方便，开心！,27236
A08,2020-12-19,我们早上9.30发出的，快到动物园的几个红绿灯比较堵车，时间可以往后一些，有些人是下午才进场的，出发请可备好水和零食下午饿了可以吃，里面也有面馆可选，价格贵一点。剧场需要提前买票，时间可以告查清楚好安排，周末人会多一些，平时去会比较休闲。,27237
A08,2020-02-24,我去的这天网上订票是225一个人，现场购票240一人。网上订票无需取票直接刷身份证入园的，个人感觉有利有弊吧，入园确实方便很多，但是我老公刚弄丢了身份证，没有身份证就没办法购票入园，又担心不能退，特意打了电话问了客服说也是不清楚。其次网上订票是没有门票的，也没有购票凭证，更没有办法补一个。我有习惯就是每次带孩子去的一个地方都会留下票根保存起来，这样比较不方便，幸好老公身份证丢了怕麻烦就现场买了一张，虽然贵了十五，但是好歹有个票根了。说说入园以后吧，我是早一年带孩子去过广州**的，感觉各有各的优势，单从票价上来说，广州**似乎更划算一些，可能当时买的比较优惠，但是里面自费的项目少一些，都只有喂食动物或者自己吃饭什么的会有一些消费吧。里面坐游览车去到非洲区和缆车都是免费的。**景区里面穿越老虎那个区域好像是50一个人。不过深圳喂长颈鹿这些项目更加优惠，悄悄的说树枝也多一些，嘿嘿，小朋友可以喂好久，喂的超级开心....还有好多好多，就不一一说了，个人觉得带小朋友无论是深圳还是广州，小朋友都是超级开心的，都值得去,27238
A08,2020-05-23,挺好的！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,27239
A08,2020-03-22,**景区位于西丽104公交车终点站，交通非常方便。网上订票比现场买便宜了许多只要提前一天买就好。入园直接刷身份证就好非常方便。公园里边非常大动物品种涵盖了个大洲野生动物。老虎园非常不错，把游客关笼子里供老虎参观。非常安全，但里边没有吃饭的地方。好在我们自己准备了些吃的。,27240
A08,2020-10-07,里面东西又贵，看点又少。,27241
A08,2020-07-06,赶上活动买的特价票，里面有节目表演挺精彩的，动物种类繁多，动物园门口就是地铁站，里面的区间车见意不要买，从右或左转一圈就出来了，坐车看不到动物，我的票白买了，就最后坐了一站出来了,27242
A08,2020-09-19,带小朋友第二次去了，没第一次去感受好,27243
A08,2020-07-07,孩子们玩得很开心 里面的景点也很漂亮  还有很多精彩的表演 棒,27244
A08,2020-09-16,184的成人票和199的成人票有什么区别吗,27245
A08,2020-07-04,没想到动物还挺多的，特别是巨型食蚁兽。别的地方可能还都看不到,27246
A08,2020-08-22,动物园差尽，走马观花一遍，都没有什么动物,27247
A08,2020-05-04,感觉还是不错的，动物也挺多，还有马戏表演，和其他的剧场表演。孩子玩得非常开心，下次还是会去的，值得推荐。,27248
A08,2020-02-24,在深圳5年去的最多也是最受孩子喜欢的动物园，到美国2年了，孩子总是念念不忘的就是这里，还有可以互动喂食的棕熊，老虎，狮子和驼羊，大象，斑马。,27249
A08,2020-06-22,不错，在门口直接用二维码扫码就可以进去了。,27250
A08,2020-04-07,中午12点进的园，下午5点出来，进去建议的多带水果，好多小朋友在里面，水果还能喂小动物，挺好玩的，下次还回来。,27251
A08,2020-10-03,不值得推荐，夜场开放的景区很少很少，就老虎大象熊猫狐狸鹦鹉，骑马和游乐场。冰雪世界还要另外收费，也不提供棉靴，里面又小，滑个雪还10元一次，真心坑。要不是最后有个马戏团比较好看，真的发火了，建议去**，****景区，**景区，广州冰雪世界。深圳小地方不好玩的。,27252
A08,2020-02-13,每年寒假的必备节目，年廿二十九去，或者年初八去都很少人。昨天去，马戏馆还免票呢。百兽盛宴一定要看，下午三点半。可以先去海洋天地看两点半的再过来，也可以看完百兽盛宴之后再去看海洋馆的表演。,27253
A08,2020-05-26,交通便利，停车也超方便；动物很多，可以近距离接触，适合亲子游！里面有很多表演可以看餐食较贵，进去时间会待比较久，建议带多点水进去喝，里面买比较贵！还要做好防蚊。另外里面的马车，电瓶车真心贵！,27254
A08,2020-05-21,深圳唯一的动物园，还行吧。各类动物也都有，就是设施较老，玻璃很模糊，围栏角度不太好。大熊猫比较懒…背对在角落…,27255
A08,2020-12-21,游客请注意！！！优惠票一定一定一定只能早上八点半前在网上预定当日！8:30！8:30！8:30！我们就忽略了这个重要tips，然后硬生生一个人多掏140！是不是很沮丧，再进去看到一路的乱七八糟的鸡，我也是无力吐槽！还好我们目的特别简单，只身前往猛兽谷！喂食动物感觉是去这的最大乐趣！途径长颈鹿，近距离接触也很棒！进园区，租台代步车，走走逛逛，也不是很累！虽然有点贵！但真的能节省很多体力！园区内吃的真心不怎么样！ps 这边我觉得太不尊重别人熊猫了，简陋到我都替国宝大师兄们打抱不平！提前买优惠票！切记！带好吃的喝的！祝你们喂老虎喂得开心，一趟十分钟，一坨肉，体验还是不错的！,27256
A08,2020-03-19,网上订票很方便 不需要兑票直接拿身份证入园骑马 骑大象 和海豚亲密接触 和老虎狮子零距离接触 **景区 比想象中好玩许多比起** 并不逊色 相反的 与动物的接触距离 比**近**大型野生动物都只能远眺 看了两个表演 也挺精彩百兽盛会大表演场16:30分海洋天地17:10分  值得来 尽管去过其他城市几个也不错的动物园喂老虎必去 超级刺激,27257
A08,2020-07-11,地方不错，就是门票太贵了,27258
A08,2020-03-12,动物比较齐全，玩的也比较多。小孩比较喜欢。停车比较方便，里面有餐厅，也有体验互动的项目。整体不错，边玩边休息。,27259
A08,2020-07-29,在去哪儿网买的票，直接刷身份证入园，特别方便！不错，可以带着家人小孩去游玩！还可以看表演！,27260
A08,2020-03-07,很不错，小朋友玩得很开心，尽管下着大雨，丝毫抵挡不住大家的热情，老虎，长颈鹿，鹦鹉，丹顶鹤，食蚁兽等看得小朋友很兴奋。以后定期还会去，,27261
A08,2020-03-08,我们周末去的人好多呀。但是不影响看动物的心情。带着小宝宝一起去玩的好开心，还有表演看好热闹，就走的腿好累。,27262
A08,2020-12-15,虽然人很多，但是感觉还是很值。十二点入园，有两个地方没去，看了百兽盛会，这是不另外收费的，宝宝很开心。景区消费很高，我们都是提前在外面买好东西进去的。,27263
A08,2020-05-02,来深圳多年了，这次刚好去了，有地铁直达，西丽湖地铁站，走几百米就到了，交通方便，手机买了票后可以直接刷身份证进去，不用排长队取票，又一方便，动物园很大，可以逛一天，动物也炒鸡多，各个时间段都有表演，个人就喜欢长颈鹿大长腿，非常适合带小朋友来玩 。,27264
A08,2020-05-30,园区大是挺大的。动物分散太广，走到累死。动物都很懒散。也就最后两只狗熊打闹有点意思……这票价太贵了,27265
A08,2020-08-24,动物很多，表演很精彩，可惜下午的时候下大雨，节目一半就取消了，很可惜。下完雨空气很好，很凉快，很多动物都出来走动了。可惜一天时间都不够看。长颈鹿，和大象下午5点多就关起来了，没有看到！小孩很失望，下次再带来看看，很愉快的一次旅游。,27266
A08,2020-02-08,很好玩  地方很大   一天下来累死了  哈哈   超乎想象的好  项目也很多   一天时间根本不够玩   最喜欢里面的海洋馆   以及海豚表演    如果有机会  我还想带孩子再去一次,27267
A08,2020-06-07,来深圳出差闲来无事，约了朋友一起到**景区逛一逛，环境没的说感觉比北京动物园湿润宜居（动物宜居哦），路很长，导致穿拖鞋的我把脚磨破了。幸好走不远处正好赶上动物表演：刚坐下就看到一个女孩脖子上放着有小腿那么粗的蛇接下来由熊（好像是熊，是黑色的原谅我不认识）抬着花轿，整个过程是出嫁迎亲()还有马驰，当天下了雨地上都是泥吼吼马跑在泥里。嗯…还有热舞哈哈表演大概半个小时左右。然后我们另外购票坐上了给狮虎喂食的车，说是车其实四周是笼子，没有玻璃，方便我们那些叉子把肉送到老虎狮子的嘴里。整个过程非常激动，刚开始只把肉顶在笼子孔上不喂它会舔，这个过程是方便游客拍照的。但是顶着叉子的我好害怕…近距离接触老虎狮子，看起来没有那么凶，白虎比黄色的老虎好看，他们都很干净（应该没人专门洗澡）。下次要带老公玩一玩喂喂这些大动物哈哈,27268
A08,2020-01-20,和女朋友在深港澳游玩的最后一天去的，两个人体能都有点到极限了，但还是坚持过去了，地铁可以直接到西丽湖站下车。因为女票有导游证所以就我自己买了个学生票，里面的动物种类真的特别特别丰富，在冬季去的里面没有蚊虫叮咬这些问题，游人也不是很多，但大部分都是以家人带着小孩过来看的，跟动物接触的距离也不远，很不错的一次游览体验,27269
A08,2020-01-04,**景区，适合带小朋友们去游玩。它是集动物园、植物园、科普园为一体的生态景区。动植物多种多样，可以满足小朋友们的玩耍兴趣，不枯燥乏味。进入景区后，可以根据导游指南，选择最佳的观赏路线，这样不会遗漏景点，也不会走冤枉路，当然，要根据体力来合理安排行程。园区较大，记得多备些零食和水，以便不时之需。另外，带小朋友们去，最好选择春秋季，除开节假日去游玩，这样可以玩的更加尽兴。,27270
A08,2020-05-25,不枉此行，就是天气太热了一丢丢。提前预订门票很便宜，不但看了动物而且还看了两场表演。海洋天地的表演很棒，强烈推荐！打车从深大过去也很快，园区很大，塑造环境很好。很值得一去，比以前看过的很多动物园棒！,27271
A08,2020-01-07,深圳西丽**景区，虽不算大，但动物种类绝对是非常齐全的，毕竟220的门票不是开玩笑的。而且其参观路线非常人性化，不走回头路，对于路痴的小伙伴这点可以完全放心。动物的参观循序渐进，猛兽区放在了最后，各种大型猛兽，看到你目瞪口呆。中间不定时的会插播一些动物表演或杂技表演，非常有意思，建议记号表演的时间，提前入座，等待精彩的表演，绝对不会让你失望。在这里，真的会找到童年的感觉，都是小盆友，天真逗趣，欢声笑语的氛围中，你想不开心都难呢，所以，新的一年，到动物园欢快度过，也不失为一个好的安排！,27272
A08,2020-08-05,还不错吧，如果只看动物。票价就有点贵，不过好在还有那么多的表演，昨天我过生日，跟老公一起去的，大家一定要拿张地图，上面有表演时间，对着时间去就可以了。以前去的是动物园，这次去的是**景区，表演很好看，老公团的时候团了个马戏团，还是很不错的，不过拉人的马车瘦的挺可怜的，还有老虎也挺瘦的，最近天气炎热，记得带好花露水，有那么多动物，异味肯定是有的，对了，带好粮食和水，里面太贵了。腾出一天时间，好好走走看看。还是很不错的体验，其他就没什么了，,27273
A08,2020-05-24,特价的时候去的，如果正价就不划算了，去的时候天气很热，动物不算多，都懒懒的，园区不是很大，半天就能看完，很适合带小孩子来玩，看企鹅的还要另外买票。,27274
A08,2020-07-10,总体不错，动物园环境挺好，放养的动物还算活泼，黑天鹅湖附近的小吃店布置雅致，水母也很漂亮，老虎狮子很矫健。！,27275
A08,2020-02-13,还行！小朋友看一看动物，感受一下大自然，能让动物亲近人们，认识动物它们生活习性！,27276
A08,2020-07-08,很有趣的一个动物园，各种各样动物都有。感觉带孩子可以在里边逛一整天哈哈哈哈哈哈，一路走下去可以顺利的把园区里的动物都看一遍！真的挺好玩,27277
A08,2020-07-07,还可以吖！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,27278
A08,2020-07-22,动物园还是有好多动物的，小孩子玩的不错,27279
A08,2020-03-07,这动物园不错不错，比我几年前去规模大多了，安全系数也高了，环境优美，有一小片桃花挺好看的，动物也增加了好多，去动物园几场表演都得看看，才能画上一个完美的句号。,27280
A08,2020-03-23,门口就是一个大大的停车场，去的时候人多，没什么位置了，动物园比较小，不过动物的种类还是蛮多的，主要是带小朋友过来玩，来还是挺方便的。,27281
A08,2020-03-02,咋天去的，特价票。地方还可以，地铁直到，东西准备不充分，水和食物准备得少，里面买东西贵。还要给长劲广鹿，斑马，大像喂东西呢。喂胡萝卜和香蕉小孩很喜欢喂东西给动物吃可高兴了,27282
A08,2020-05-03,五一了还有好多地方不开放马戏没有游行车没有投喂也没有,27283
A08,2020-03-25,因为疫情好多景点关闭，没有任何演出，票价还死贵，很不划算,27284
A08,2020-07-05,景点那里的门票成人230，儿童票140，我在去哪儿订的特价票很优惠，进去看的动物还是比较多的，转了一圈下来都很累，我们中午吃完饭去的，好像一整天都有表演节目，我们赶上了三场，孩子们也挺喜欢的，很愉快的一次旅行，好评,27285
A08,2020-11-25,周末带小朋友去动物园玩，可开心了，下次来准备工作要更充分点，第一防晒，大人小孩都要防晒，这个时候去小朋友玩一天下来都觉得晒得慌，防晒帽，防晒霜，防晒衣要准备好。第二防蚊虫，我们家小朋友光腿两分钟站在动物围栏边，叮了四五个包，回来两天了还在挠痒，事后涂药都止不住。带好防蚊喷雾很有必要。多带几条隔汗巾。小朋友玩得很开心，还看了两场表演，其它没赶上。大人走一天脚累得慌。,27286
A08,2020-01-13,除了以前动物园夜场汽车表演还可以（现在没有汽车表演），动物园不怎样，但是比较大65万平方米，除了门票240元，还有许多其它选择性消费，只值得一次游,27287
A08,2020-03-03,去的早，停车位不紧张，周末9点入园玩的还是挺好的，中午开始人就太多了，不是看动物，换成动物看人了，活动价格很优惠，里面的饭不好吃,27288
A08,2020-11-12,和此卖家交流，不由得精神为之一振，自觉七经八脉为之一畅，我在淘宝打滚这么多年，所谓阅人无数，与您交流我只想说：亲，你实在是太好了！你的高风亮节太让人感动了！本人对卖家之仰慕如滔滔江水连绵不绝，海枯石烂、天崩地裂，永不变心。交易成功后，我的心情竟是久久不能平静。自古英雄出少年，卖家年纪轻轻，就有经天纬地之才，定国安邦之智。而今，天佑我大中华，沧海桑田5000年，神州平地一声雷，飞沙走石、大雾迷天，朦胧中，只见顶天立地一金甲天神立于天地间，花见花开、人见人爱，这位英雄手持双斧，二目如电，一斧下去，混沌初开；二斧下去，女娲造人；三斧下去，小生倾倒。得此大英雄，实乃国之幸也、民之福也、人之初也，怎不叫人喜极而泣……看着交易成功，我竟产生出一种无以名之的悲痛感——啊，这么好的卖家，如果将来我再也遇不到了，那我该怎么办？直到我毫不犹豫地把卖家加到本人旺旺VIP组收藏了，我内心的那种激动才逐渐平静下来。可是我立刻想到，这么好的卖家，倘若别人看不到，那么不是浪费心血吗？经过痛苦的思想斗争，我终于下定决心，牺牲小我，奉献大我。我要以此评价奉献给世人赏阅，我要给好评……评到所有人都看到为止。,27289
A08,2020-08-24,第二次来动物园游玩，第一次还是十年前的事情，那个时候还是女朋友，这一次带着两个娃娃来。时间过得真快，一晃眼老了。,27290
A08,2020-05-23,园区很大，早上9点到，逛了一天，动物很多，环境管理不错。表演很多，节目很精彩,27291
A08,2020-07-06,挺大的，可设施太一般了，服务也欠缺，除非你专门问，不然连个基本的介绍都没有。马车要两百，电瓶车一小时一百，不是一般的贵,27292
A08,2020-04-02,周末和儿子来一次踏青，园内环境干净，游玩项目有序，节目效果不错，值得游玩！,27293
A08,2020-07-03,还不错，动物挺多的，就是企鹅岛有点搞笑，其他都好挺好玩的，但是建议不要夏天去，好热的，动物园比较比较适合秋天去的感觉,27294
A08,2020-03-23,今天带着外孙和家人一起游览了西丽**景区。外甥在网上给订的门票，省了30多块钱。入园直接刷身份证非常方便。动物园里边非常大，里边个大洲野生动物都有。外孙特别喜欢被关在笼子里喂老虎鸡肉，与老虎零距离接触。今天里边游客不是很多，希望动物们不会因为门票收入少而挨饿。还是希望政府能给动物园补贴些钱，这样动物们也能够吃饱。,27295
A08,2020-03-23,今天带着家人一起游览了西丽**景区。外甥在网上给订的门票，省了30多块钱。入园直接刷身份证非常方便。动物园里边非常大，里边个大洲野生动物都有。外孙特别喜欢被关在笼子里喂老虎鸡肉，与老虎零距离接触。大象表演也非常精彩。今天里边游客不是很多，希望动物们不会因为门票收入少而挨饿。感觉动物们被关起来失去自由都非常可怜。希望动物园能够爱护它们。,27296
A08,2017-08-12,**景区夜场——久违啦特价1元门票！也难怪便宜，其实也没啥动物可看了，大多数都已闭园，仅剩几种普通品种的禽鸟类，聊胜于无。夜场仅开放18：30-21：00，垃圾时间也能卖票！佩服深圳人！正常价90元，若非1元特价！谁来？！其实夜场真正值得看的，就是这演出。首先动物表演，接着非洲舞蹈，最精彩是压轴的“华家班”车技表演与摩托车极限表演！引得现场喝彩连连啊！绝对值回1元门票！,27297
A08,2020-12-31,大家玩的很开心，很不错,27298
A08,2020-10-18,星期六早上过去，11点多，车位就基本满了，找了10多分钟好不容易找到了，进去很快速，按照建议路线走，动物种类很多，整个园子逛完大概3个小时，走路真心累，带娃去的一定要带上推车，多带些水和食物，景区里面的东西很贵！,27299
A08,2020-08-05,10年前我们来过，这次是带小孩一起过来的，对于个人来说是一场意义旅游。对于动物园来说，给我的感觉比以前有了很大的改善。现在交通方便，附近有了地铁站，每个景点可以休息，还有吃的，刚进门的地方有婴儿车出租，……对于带小孩的朋友来说，这些细节做的真的太贴心了。,27300
A08,2020-05-19,跟家人一起去的 玩的很开心 动物几乎都有！特别推荐烤老虎那里坐车 每人才50很划算 还免费投食 特别有意义价值,27301
A08,2020-10-12,和男朋友一起去的，玩的蛮开心的，动物园挺大的，。早上9点半玩到下午4点多走的。还看了马戏表演(这个表演现场买票30，在微信公众号上面买只要9.9)。。。感觉被坑了。另外还有动物园里很多项目都要钱，醉了。下午看了场海豚表演是免费的。,27302
A08,2020-03-09,好多动物，孩子很高兴，风景优美，不虚此行,27303
A08,2020-01-22,一般般，没想象中好，不值这个价,27304
A08,2020-12-23,小朋友非常喜欢，这次非常实惠,27305
A08,2020-12-22,满意，就是太大了，走的好累,27306
A08,2020-06-04,动物很多，次序很好，门票价格也不贵，园内很干净，也没有什么异味，工作人员引导不错。动物饲养的都很有活力，不是那种很懒的。不虚此行。,27307
A08,2020-08-15,太热了景色宜人，环境不错，卫生条件好。不像有些动物园臭气熏天。而且地方也不小，带孩子正好可以一天玩下来。交通方便地理位置优越。,27308
A08,2020-08-17,服务太差劲，刚走到老虎那里，下起了暴雨，晚上路灯也不开，出来高一脚低一脚的，熊猫也没看到，看恐龙另外收费大人和2岁小孩收60元，里面没什么好看的，转几步就出来了。真扫兴！,27309
A08,2020-09-01,最垃圾的动物园之一，上周才去，门票特别的贵240，里面的有些演出还收费 马戏团表演 等。水和饭更贵 矿泉水10元一瓶 。严重不符合当地消费水平。坐投食车单缴费 50 。完全不值得去。动物感觉也比较常见。,27310
A08,2020-09-05,动物园超级大的，进园另外买张全天的车票会省下很多时间！园内还可以租小孩子的推车，今天带了个宝宝省了我不少力气，哈哈哈哈……里面不只有动物，还有很多小孩子玩的游戏哦！带孩子去玩是不错的选择！里面表演的节目也跟多，很精彩！要注意表演时间表哦整体来说，还是不错的地方的！,27311
A08,2020-03-12,门票与实际价值不符，不值得那么贵的门票，首先路标不合理，大的路口没有明确的标明，绕了好大一圈，最后才看到猛兽谷，发现很多游客都是这样，主要想看大熊猫和老虎，结果太难找，其次动物种类少，鸡倒是有一堆，里面各种投喂消费，就应该把门票降低，比较好的是长颈鹿和孔雀，能和小朋友互动，比较给力，猛兽谷死气沉沉，有的老虎比较瘦，看着可怜,27312
A08,2020-03-14,69.9的价格还是比较合适的，小朋友很开心，动物不是特别多，猛兽区的玻璃栈道能推宝宝车，这个特别好。,27313
A08,2020-11-12,非常方便，建议，取票边方便,27314
A08,2020-06-03,一般吧，带小孩去玩玩还可以，打折票值得玩玩，全程玩下来还是很累的，1岁多小宝宝比较给力，基本全程玩下来,27315
A08,2020-11-08,挺好挺方便的，第一次去,27316
A08,2020-03-09,雨后动物园，清爽！门票特优惠，赞,27317
A08,2017-07-15,说是**景区夜间门票，咋一听是去看动物的，可是晚上基本上没什么动物可看，因为那些主要的动物场馆全都关闭了，不对游客开放，就只有一些鸟类（比如手丹顶鹤、孔雀等等）和狐狸。不到五分钟就把开放的动物场馆全都走遍的，如果想要去其他关闭的场馆的话，有相关工作人员会前来制止的。但令人欣慰的是还有一场不错的特技表演，首先的赛马，然后是狗熊骑自行车，接着是一群外国人跳舞，最后也就是赛车和摩托车的特技表演（这个还是值得观看的）。       总得来说，只能算是勉强还行吧！,27318
A08,2020-03-03,园区内容丰富，这个价格超值，值得购买,27319
A08,2020-08-06,"如果要喂食动物，去之前先准备好食物，别太多，据说里面的工作人员不允许旅客私自带食物喂养动物。红萝卜喂食长颈鹿，斑马，大象。五谷类，喂食孔雀，鸡禽等。里面的水贵啊，景田百岁山8-10元一瓶，无法接受。。。面食更是难吃得.. 下次过去，记得带面包干粮...除非你不挑食,不在乎钱。",27320
A08,2020-05-30,非常好的一次旅游，动物种类特别多，地**别大，值得信赖，值得推荐，网上买票去大门直接用身份证一刷就进去了！打算还去一次,27321
A08,2020-02-12,带小孩们一起去玩玩还是挺开心的。,27322
A08,2020-08-16,很好很强大很给力，飞车表演很精彩，人太多，看动物很不错，老虎见游客多，吓得跑回洞里躲起来，马术，机车，赛车，舞蹈，特技表演都是对得起票价的。,27323
A08,2020-12-24,不用取票很方便，唯一不好是景区里有几个表演都没有安排坐位，人挤人，小孩骑在大人肩上也只有前面23排才可以看到，其他人要么站到外围的一两张长椅上，要么站在石头上。总体来讲里面比较干净、里面工作人员服务态度很好、消费是接受范围内，景点内接驳车20元一天无限次乘坐必须点赞,27324
A08,2020-12-20,如果给孩子时间好好观察，消耗信息，一天（9点到5点）是逛不完这个动物园的，特别计划全程步行的朋友。我们选择了周四去以为人会不多，可能因为最近的特惠活动园子里的人真不少，看下午两点场的马戏坐的满满当当。花了四个小时我们只逛了非常小一部分的园子，还计划再去，不过还是会赶在特惠期间不然价格实在太贵。,27325
A08,2020-03-10,网上买票，不用取票，直接刷身份证，很方便，绿色环保。元宵节搞活动去的，门票便宜，人很多，特别是小孩。交通方便，地铁口就是。附近也有买东西吃饭的地方。里面环境还可以，有各种动物，适合带小孩去见识。由于下雨没能看动物表演。总得来说，体验一般，全价的话不太推荐，门票太贵，还不如去**，根本就不是一个档次的。有优惠的话还可以带孩子去玩玩！,27326
A08,2020-07-25,园区不大，工作人员服务态度很好。,27327
A08,2020-06-30,很方便，e出行！家人们玩得很开心！停车方便，景点很干净也很好玩，原本以为动物园会有很大味道，但来了之后发现我的担心是多余的。赞！,27328
A08,2020-09-10,很值得一去的地方，特别是陪小孩子去看动物，小孩子玩得很开心，只不过还是有点遗憾，就是那天下大雨，正好表演演到一半就停了，运气不好！,27329
A08,2020-02-02,动物蛮多的，比上海**景区还要多点，非常不错，适合情侣，一家人去。,27330
A08,2020-06-27,**景区里很多动物种类，小朋友都喜欢,27331
A08,2020-07-24,里面的动物还是挺多的，但是门票确实不便宜，里面坐车看老虎狮子这些动物还要在另外掏车钱！50元一张票，太贵！希望可以改革！,27332
A08,2020-05-08,非常开心的溜娃圣地，下回有机会的话还会再来的。胡萝卜要备足啊。,27333
A08,2020-07-18,虽然天气有点热，但是小朋友玩的很开心。上午十点多入园，下午四点多出来的，基本上每个景点都看过了，表演的话只看了鹦鹉表演和马戏表演，马戏表演周一至周五是免费的，小朋友很喜欢看，不断的欢呼鼓掌。园区内矿泉水8元一瓶，冰淇淋十元一个，西瓜二十元一盒，有点小贵，不过貌似各地景区都差不多这物价。,27334
A08,2020-02-16,挺好的，去的时候有停车位，人还算不多，玩的很开心,27335
A08,2020-05-06,"赶上下雨天,还可以，猛兽区比较刺激。动物种类比较多，总体还不错，适合周末出游。一天时间完全够用，而且公共设施建设，很方便。",27336
